#Selection name: Selection 1
#Area (µm^2): 4332272.37
Cell ID,Cluster,Transcripts,Area (µm^2)
ibihpmic-1,Cluster 2,0,16.27
bfeggkpj-1,Cluster 5,0,83.33
bfekkbnc-1,Cluster 26,0,62.91
bffldfci-1,Cluster 6,0,54.56
bfffiigl-1,Cluster 17,0,92.04
bfffibnm-1,Cluster 17,0,129.25
bffjnkdb-1,Cluster 17,0,149.92
bffleidc-1,Cluster 21,0,96.76
bfflboln-1,Cluster 21,0,34.71
ibikmgpa-1,Cluster 8,0,12.94
bfflbmhp-1,Cluster 26,0,36.75
bffdhjlo-1,Cluster 6,0,30.36
hnjoknhp-1,Cluster 6,0,42.71
bffleabp-1,Cluster 17,0,165.63
bffifoog-1,Cluster 21,0,86.78
bffmadeh-1,Cluster 17,0,67.37
bfflepml-1,Cluster 21,0,62.79
bffknepl-1,Cluster 17,0,85.56
bfefnoae-1,Cluster 26,0,45.85
ibimhbec-1,Cluster 21,0,32.08
ibiloahn-1,Cluster 3,0,98.85
ibilmaci-1,Cluster 6,0,122.40
bfflimia-1,Cluster 26,0,59.74
bffjfphp-1,Cluster 17,0,61.50
bffilddj-1,Cluster 17,0,149.31
bffkgkha-1,Cluster 17,0,97.14
bffkljfj-1,Cluster 17,0,64.39
bffkfhce-1,Cluster 17,0,48.88
bffiidpi-1,Cluster 17,0,90.91
bffkmola-1,Cluster 17,0,149.61
ibikpnhp-1,Cluster 21,0,45.19
bffkopah-1,Cluster 17,0,129.94
bgedhbdj-1,Cluster 21,0,38.60
bgfnpjmf-1,Cluster 17,0,87.13
bgekphpb-1,Cluster 17,0,69.56
bgehfkje-1,Cluster 17,0,54.51
bgehcmod-1,Cluster 21,0,120.41
bgehlkfh-1,Cluster 17,0,41.10
bgehmagn-1,Cluster 17,0,114.83
bgekohpo-1,Cluster 17,0,52.58
bgehghbj-1,Cluster 17,0,168.18
bgeljhnk-1,Cluster 17,0,60.62
bgeibfmc-1,Cluster 11,0,29.00
bffbdcio-1,Cluster 17,0,102.96
bgeiflii-1,Cluster 17,0,172.56
bgeholdf-1,Cluster 5,0,56.21
bgfnmbie-1,Cluster 17,0,75.76
idmnaogo-1,Cluster 11,0,80.73
bgeilljn-1,Cluster 17,0,72.60
idmobhnb-1,Cluster 5,0,44.26
ifgjbcha-1,Cluster 3,0,102.58
idmoagmo-1,Cluster 21,0,20.82
bgfnlemj-1,Cluster 21,0,24.51
bgegokch-1,Cluster 21,0,44.29
bgehgchj-1,Cluster 21,0,34.47
bgekgplb-1,Cluster 17,0,113.43
bgefdhfd-1,Cluster 17,0,67.51
bgeepdmi-1,Cluster 21,0,58.34
bgembfhm-1,Cluster 17,0,103.91
bgemdanh-1,Cluster 17,0,92.93
bgedjcjj-1,Cluster 21,0,27.98
bgeljnap-1,Cluster 17,0,220.00
bgekkgpc-1,Cluster 17,0,105.79
bgekjbka-1,Cluster 17,0,29.38
bgemecjm-1,Cluster 17,0,120.06
bfffhoia-1,Cluster 17,0,59.03
bgfocppp-1,Cluster 17,0,68.70
bgfnhanj-1,Cluster 17,0,112.21
bgfoinkd-1,Cluster 17,0,65.35
idmoegea-1,Cluster 17,0,20.21
bgefcapl-1,Cluster 17,0,126.19
bgfoddec-1,Cluster 17,0,96.07
idmododp-1,Cluster 17,0,56.67
bgekiggb-1,Cluster 17,0,127.36
bgefigdm-1,Cluster 17,0,106.28
idmlhfbg-1,Cluster 5,0,27.81
bgflekce-1,Cluster 11,0,56.47
idmlemoj-1,Cluster 5,0,79.07
bgfjnoid-1,Cluster 5,0,117.48
bgfgdikg-1,Cluster 6,0,49.28
bgfgfccb-1,Cluster 12,0,41.81
bgfbdnlj-1,Cluster 6,0,24.06
bgfgggja-1,Cluster 11,0,37.16
idmkiein-1,Cluster 5,0,40.64
bgfgefah-1,Cluster 11,0,60.13
idmkmmdn-1,Cluster 3,0,98.60
idmkopep-1,Cluster 12,0,20.71
bghehdnb-1,Cluster 6,0,39.88
bgfjjdic-1,Cluster 6,0,27.90
bgflhagk-1,Cluster 11,0,52.37
bgheifdl-1,Cluster 6,0,31.65
bgfjlphd-1,Cluster 12,0,24.51
bghjmpea-1,Cluster 6,0,45.55
bgfkcbab-1,Cluster 6,0,36.18
bgfmpohh-1,Cluster 6,0,46.73
idmlhjom-1,Cluster 6,0,55.71
bgffgaic-1,Cluster 17,0,89.65
idmkjnip-1,Cluster 17,0,62.65
idmlbjfo-1,Cluster 10,0,44.03
bgffbcnb-1,Cluster 17,0,154.62
bggbfeoj-1,Cluster 17,0,117.91
bggaonmg-1,Cluster 21,0,24.49
bgfodnff-1,Cluster 17,0,112.68
idmnpieg-1,Cluster 11,0,61.91
bgfnhbci-1,Cluster 17,0,79.07
bgffdkno-1,Cluster 17,0,81.34
bgimfinm-1,Cluster 17,0,114.34
bgfhlbkk-1,Cluster 17,0,119.82
bgfhmbop-1,Cluster 6,0,41.16
bgimgehb-1,Cluster 17,0,87.85
bggccjne-1,Cluster 17,0,106.67
bgfhldbk-1,Cluster 6,0,27.63
bgfhobho-1,Cluster 17,0,145.24
idmmaljl-1,Cluster 17,0,55.18
idmmalke-1,Cluster 17,0,106.46
bgdhpema-1,Cluster 21,0,33.49
bgeoalff-1,Cluster 21,0,33.20
bgeneobk-1,Cluster 17,0,60.30
bgeoaclg-1,Cluster 17,0,76.39
bffjmgob-1,Cluster 17,0,30.97
bgemedmi-1,Cluster 21,0,23.67
bgemfkbi-1,Cluster 17,0,44.05
bgemjcel-1,Cluster 17,0,15.97
bgenbhon-1,Cluster 17,0,34.43
bgemnafi-1,Cluster 17,0,77.21
bgenbbcl-1,Cluster 21,0,36.28
bgemjagb-1,Cluster 21,0,46.03
bffjmblj-1,Cluster 17,0,55.07
bgeempci-1,Cluster 17,0,70.06
idmohebm-1,Cluster 17,0,76.66
bgeefhgc-1,Cluster 17,0,55.82
bgecdmea-1,Cluster 17,0,175.73
bgedjodb-1,Cluster 17,0,54.32
bgeecngf-1,Cluster 17,0,51.75
bgeeaong-1,Cluster 17,0,25.38
bgenfpko-1,Cluster 21,0,39.47
bgenimbo-1,Cluster 17,0,51.84
bgdkbejd-1,Cluster 21,0,45.49
bffjffom-1,Cluster 17,0,62.79
bgdiokpj-1,Cluster 21,0,21.42
bgdikojf-1,Cluster 17,0,64.61
bgdjljfo-1,Cluster 17,0,28.89
bgdjmgoe-1,Cluster 17,0,29.06
bgdjhfdl-1,Cluster 21,0,41.54
bgdjjenc-1,Cluster 17,0,36.91
bgemlock-1,Cluster 17,0,46.13
bgdionjn-1,Cluster 21,0,18.88
bgdgpcen-1,Cluster 17,0,48.78
bgdgplmd-1,Cluster 17,0,83.83
bgdhpdjo-1,Cluster 17,0,65.24
bgeeikjn-1,Cluster 17,0,62.19
bgdgbppj-1,Cluster 17,0,205.82
bgdhabdm-1,Cluster 21,0,56.11
bgdgoieg-1,Cluster 17,0,54.49
bgdgijcc-1,Cluster 17,0,78.54
idmohpjm-1,Cluster 17,0,133.20
bgfpiofe-1,Cluster 17,0,83.95
idmmdomk-1,Cluster 17,0,92.21
idmmcfkb-1,Cluster 17,0,69.11
bgfogddp-1,Cluster 17,0,57.22
bgfpacol-1,Cluster 17,0,69.49
bgepclkg-1,Cluster 17,0,63.97
bgfngfpn-1,Cluster 17,0,67.06
bgfpaeib-1,Cluster 17,0,48.44
bgebbapp-1,Cluster 21,0,49.56
bgepacam-1,Cluster 17,0,57.33
bgeompdn-1,Cluster 17,0,155.58
bgepccic-1,Cluster 17,0,31.31
bggchkmp-1,Cluster 17,0,74.11
idmefbon-1,Cluster 17,0,23.15
bggbhomd-1,Cluster 17,0,161.12
idmnanja-1,Cluster 17,0,54.65
idmlnppo-1,Cluster 17,0,57.92
bggcenpl-1,Cluster 17,0,58.79
idmlmocl-1,Cluster 17,0,209.26
idmlodjb-1,Cluster 21,0,15.58
bggamhpa-1,Cluster 17,0,61.72
bgeojadg-1,Cluster 17,0,47.35
bggahaoa-1,Cluster 21,0,22.19
bgfafpco-1,Cluster 17,0,55.99
bgfacfga-1,Cluster 17,0,74.21
bgeommok-1,Cluster 17,0,101.70
bgeopomg-1,Cluster 17,0,146.54
idmmnfgm-1,Cluster 17,0,71.87
bgepglif-1,Cluster 17,0,88.56
bgepgiof-1,Cluster 17,0,69.82
bgdhlhdo-1,Cluster 17,0,64.91
bgjaaafo-1,Cluster 17,0,93.39
bgjaaelm-1,Cluster 17,0,51.78
bgjacdoo-1,Cluster 17,0,45.98
bgipfnpk-1,Cluster 17,0,32.07
bggcjnfj-1,Cluster 17,0,66.43
bggglmfa-1,Cluster 17,0,48.08
bggcglic-1,Cluster 17,0,51.15
bggahnia-1,Cluster 17,0,176.33
bgfpidck-1,Cluster 17,0,106.91
bgkplchb-1,Cluster 17,0,112.10
bfhbidfl-1,Cluster 6,0,54.50
ibikidem-1,Cluster 17,0,28.02
ibidnhmj-1,Cluster 8,0,8.13
ibifiido-1,Cluster 5,0,28.14
bfcnokap-1,Cluster 6,0,47.19
ibgohmfo-1,Cluster 5,0,54.23
ibgnkoll-1,Cluster 6,0,28.26
ibiejbjo-1,Cluster 16,0,18.73
ibiejhgi-1,Cluster 6,0,51.44
ibifadej-1,Cluster 5,0,56.52
ibgoohae-1,Cluster 11,0,46.53
ibgnfgib-1,Cluster 3,0,68.53
bfhaeekl-1,Cluster 12,0,34.41
ibgmppho-1,Cluster 10,0,95.13
ibilcjpb-1,Cluster 5,0,78.28
ibigfomb-1,Cluster 5,0,56.68
ibidkolj-1,Cluster 16,0,22.91
ibifldji-1,Cluster 17,0,87.36
bfedannp-1,Cluster 5,0,43.39
ibifjpcj-1,Cluster 21,0,39.74
ibifchfm-1,Cluster 8,0,33.13
ibieomai-1,Cluster 5,0,47.53
ibifjgbb-1,Cluster 5,0,27.78
bfcnlnck-1,Cluster 5,0,101.56
ibgjjkge-1,Cluster 11,0,40.79
ibgjkonf-1,Cluster 11,0,22.23
ibgjkdnl-1,Cluster 6,0,39.86
bfhalnfe-1,Cluster 6,0,62.85
bfcnmboc-1,Cluster 6,0,50.62
ibgjindm-1,Cluster 11,0,40.67
bfcobilk-1,Cluster 5,0,39.94
ibgohkal-1,Cluster 3,0,14.54
bfhaloip-1,Cluster 5,0,49.42
ibgjedke-1,Cluster 12,0,13.58
ibidklbp-1,Cluster 16,0,34.71
ibidkgcd-1,Cluster 17,0,92.26
ibigkllf-1,Cluster 17,0,70.79
bfedbdep-1,Cluster 17,0,91.58
bfcpablg-1,Cluster 17,0,58.46
bfcooeha-1,Cluster 5,0,63.53
ibidnpah-1,Cluster 21,0,28.19
bfcokbjf-1,Cluster 5,0,111.41
ibifcdlh-1,Cluster 5,0,75.17
idncdfpn-1,Cluster 21,0,26.69
bffihokf-1,Cluster 17,0,219.73
bffibgep-1,Cluster 17,0,39.52
bffhhodm-1,Cluster 17,0,45.61
bffhkfhm-1,Cluster 21,0,41.49
bffienlj-1,Cluster 21,0,49.47
bffigiik-1,Cluster 17,0,44.96
bffidiii-1,Cluster 17,0,70.25
bffhldfd-1,Cluster 21,0,31.42
bffidfgh-1,Cluster 17,0,34.10
bffidofh-1,Cluster 17,0,59.58
ibikjofj-1,Cluster 21,0,15.67
bgdiofgb-1,Cluster 21,0,47.13
idnbpnfo-1,Cluster 17,0,163.21
bgdimnll-1,Cluster 17,0,100.03
bgdiekhj-1,Cluster 21,0,27.59
bfeapkem-1,Cluster 17,0,156.56
bfeapnib-1,Cluster 21,0,42.94
bgdkcejj-1,Cluster 17,0,60.06
bfebhijd-1,Cluster 17,0,48.21
bffjefjg-1,Cluster 17,0,70.16
bfebgghe-1,Cluster 17,0,90.48
bfeakedl-1,Cluster 17,0,148.20
bfedmone-1,Cluster 17,0,90.96
bfebkmon-1,Cluster 17,0,64.88
bfedpflp-1,Cluster 21,0,56.94
bfebpebc-1,Cluster 17,0,32.67
bfeckcah-1,Cluster 17,0,58.25
bfebpkpp-1,Cluster 17,0,37.64
bfedlonb-1,Cluster 17,0,57.82
bfedlhna-1,Cluster 21,0,79.89
bfebhlbk-1,Cluster 17,0,61.34
bglciehl-1,Cluster 17,0,53.41
bglcnkdi-1,Cluster 17,0,72.20
bglcjcjg-1,Cluster 17,0,63.84
idncljhj-1,Cluster 17,0,78.45
bfeaefga-1,Cluster 17,0,37.03
idncdadc-1,Cluster 17,0,100.85
bfebmlik-1,Cluster 17,0,45.30
bfeaibcf-1,Cluster 17,0,84.50
ibcnaoeb-1,Cluster 21,0,16.79
ibcpbcdd-1,Cluster 17,0,23.53
ibcojbla-1,Cluster 17,0,83.20
ibcpapll-1,Cluster 21,0,26.62
bfcjpfee-1,Cluster 17,0,51.34
ibcpffbd-1,Cluster 17,0,66.49
bfcogoni-1,Cluster 21,0,51.98
bfcjpkfc-1,Cluster 17,0,39.48
ibgkbpdo-1,Cluster 21,0,133.48
bfcjogni-1,Cluster 17,0,160.99
ibdfhkne-1,Cluster 21,0,99.13
bfhaljda-1,Cluster 20,0,74.60
ibgkaknl-1,Cluster 20,0,64.54
bfeeagdh-1,Cluster 21,0,38.79
bfcpnohl-1,Cluster 17,0,87.35
bfedojio-1,Cluster 17,0,87.87
ibihdcic-1,Cluster 17,0,114.44
ibcnnbmi-1,Cluster 17,0,115.59
ibcnfiig-1,Cluster 17,0,48.51
bfdnmgpn-1,Cluster 17,0,69.81
bfcojnii-1,Cluster 17,0,218.64
ibcooifk-1,Cluster 17,0,96.91
ibcpgmhk-1,Cluster 17,0,91.81
bfcinobi-1,Cluster 17,0,139.82
ibcphckl-1,Cluster 21,0,14.12
bfgaklje-1,Cluster 17,0,137.97
bfcijoij-1,Cluster 17,0,74.65
bfgbjmkh-1,Cluster 17,0,51.76
bfckpmbc-1,Cluster 17,0,49.70
bfckmgdb-1,Cluster 17,0,73.09
bfcldgip-1,Cluster 21,0,70.92
bfgagbog-1,Cluster 17,0,102.34
bfgbadjb-1,Cluster 17,0,67.07
bfdobgdm-1,Cluster 17,0,73.25
bfdnnfde-1,Cluster 17,0,84.14
bfdnhhlp-1,Cluster 17,0,51.97
bfdohhmj-1,Cluster 17,0,87.79
ibcnejmc-1,Cluster 17,0,38.74
ibcochbl-1,Cluster 17,0,32.74
bfdmdcdl-1,Cluster 17,0,25.70
ibcnimij-1,Cluster 17,0,87.23
bfcjcmfp-1,Cluster 17,0,104.84
bglafgkk-1,Cluster 17,0,49.14
bfefllpb-1,Cluster 21,0,31.68
bfealmkd-1,Cluster 17,0,25.80
bfefjpgo-1,Cluster 17,0,69.56
bfefdpcg-1,Cluster 17,0,43.17
bfecjenk-1,Cluster 17,0,43.94
bfefdemg-1,Cluster 17,0,50.18
bfecaljh-1,Cluster 17,0,80.23
bfcplmeo-1,Cluster 21,0,46.68
bfecgfkd-1,Cluster 17,0,128.51
bfecacpk-1,Cluster 17,0,71.37
bfcnhepc-1,Cluster 17,0,87.03
bglcpemf-1,Cluster 17,0,34.31
bglbpoel-1,Cluster 21,0,36.07
bfefdpjh-1,Cluster 17,0,150.25
bglcogbn-1,Cluster 17,0,43.76
bgladfmo-1,Cluster 26,0,49.49
bglablen-1,Cluster 5,0,24.52
bglcpbmm-1,Cluster 17,0,87.15
bglcomml-1,Cluster 17,0,74.29
bfeadbpe-1,Cluster 17,0,25.38
bfefalhf-1,Cluster 17,0,99.67
bfefmjlh-1,Cluster 17,0,69.82
bfcnfnea-1,Cluster 21,0,53.38
bfdmjoob-1,Cluster 17,0,43.98
bfdmkffl-1,Cluster 17,0,60.70
ibcnbokk-1,Cluster 17,0,76.87
bfdmkcle-1,Cluster 21,0,38.21
bfdpefcd-1,Cluster 17,0,81.30
ibidjmch-1,Cluster 17,0,29.85
bfcpbage-1,Cluster 21,0,48.85
bfeenflg-1,Cluster 17,0,95.00
bfeefhpg-1,Cluster 17,0,65.80
bgkpdjjl-1,Cluster 17,0,34.23
bglbdbko-1,Cluster 17,0,48.97
bglbcmjl-1,Cluster 17,0,30.28
bgkpiifd-1,Cluster 17,0,97.90
bgkpmmba-1,Cluster 17,0,36.02
bfefiakp-1,Cluster 17,0,50.32
bfeemkdf-1,Cluster 17,0,35.29
bgknildb-1,Cluster 21,0,38.49
bggeeafo-1,Cluster 17,0,95.06
bgdkjhgi-1,Cluster 17,0,57.91
bgepmojh-1,Cluster 17,0,73.18
bgdkloka-1,Cluster 17,0,35.95
idmofdci-1,Cluster 17,0,65.98
bgdkkgnk-1,Cluster 17,0,91.13
bgdflhkc-1,Cluster 21,0,43.44
bgdkmfpk-1,Cluster 17,0,52.00
bgdfoaam-1,Cluster 21,0,28.24
bgdfopob-1,Cluster 21,0,41.11
bgdfoode-1,Cluster 21,0,47.47
bgdlgjio-1,Cluster 17,0,72.58
bgdhelbo-1,Cluster 21,0,21.26
bgfaakle-1,Cluster 17,0,67.72
bgfbchje-1,Cluster 21,0,21.44
bggdfdpj-1,Cluster 17,0,134.96
bgepmddj-1,Cluster 17,0,47.60
bgfamahh-1,Cluster 21,0,35.17
bgepickm-1,Cluster 21,0,58.84
bggdckbg-1,Cluster 17,0,85.70
idmohchm-1,Cluster 21,0,24.79
bgepecbe-1,Cluster 17,0,90.11
bgdmaedc-1,Cluster 17,0,64.54
idndaclo-1,Cluster 17,0,37.82
bgdmfhhc-1,Cluster 17,0,38.28
bgdlemba-1,Cluster 17,0,24.73
bglbjhdl-1,Cluster 17,0,43.45
bglbjmdh-1,Cluster 17,0,95.27
idndhbll-1,Cluster 17,0,62.23
idncojof-1,Cluster 17,0,45.30
bgdkfjff-1,Cluster 17,0,95.47
idncnkjg-1,Cluster 21,0,19.16
bgdlfekl-1,Cluster 17,0,80.38
idnidpdd-1,Cluster 17,0,62.75
bggcplna-1,Cluster 17,0,53.03
bgklibjm-1,Cluster 17,0,58.45
bggcoaam-1,Cluster 21,0,60.86
bgklhggg-1,Cluster 21,0,25.10
bgklhogd-1,Cluster 21,0,34.09
bgdkfgjl-1,Cluster 17,0,29.71
bggcpodi-1,Cluster 17,0,59.78
bgdmamaf-1,Cluster 17,0,35.08
bgjgnckk-1,Cluster 17,0,63.21
bgggmlch-1,Cluster 21,0,46.79
bgggimfi-1,Cluster 17,0,47.57
bgggfbip-1,Cluster 17,0,28.14
bggfldgo-1,Cluster 17,0,87.52
bgggbdgm-1,Cluster 17,0,39.87
bggdnlml-1,Cluster 17,0,90.13
bgeokmei-1,Cluster 21,0,60.92
bgeojecg-1,Cluster 17,0,50.55
bgeodmkk-1,Cluster 17,0,59.84
idmmfldl-1,Cluster 17,0,19.22
bggdelmp-1,Cluster 17,0,65.20
bgjgglmo-1,Cluster 17,0,33.84
bgjhcaeb-1,Cluster 17,0,47.40
bgjaajkc-1,Cluster 17,0,68.02
bggibdag-1,Cluster 21,0,28.48
bggfdcof-1,Cluster 26,0,41.16
bgggojel-1,Cluster 17,0,59.80
bggfcmhf-1,Cluster 17,0,95.29
bgggibgl-1,Cluster 17,0,91.01
bggibadj-1,Cluster 21,0,41.54
bggijfgo-1,Cluster 17,0,41.17
bgghfecm-1,Cluster 21,0,92.13
bggihnij-1,Cluster 17,0,28.45
bggebikh-1,Cluster 17,0,104.19
bggijdac-1,Cluster 21,0,14.17
bggefgkf-1,Cluster 17,0,47.27
bggiadbi-1,Cluster 17,0,57.50
bggeolgp-1,Cluster 17,0,93.87
bgghffkk-1,Cluster 17,0,50.59
bgghkkgc-1,Cluster 21,0,38.27
bgjjnhcf-1,Cluster 17,0,30.52
bgjjgiio-1,Cluster 21,0,42.78
bgjggjae-1,Cluster 17,0,20.34
bgghgkhg-1,Cluster 17,0,30.66
idmbcjgl-1,Cluster 21,0,25.77
bggiimml-1,Cluster 17,0,17.19
bggjbbko-1,Cluster 17,0,46.01
bgjjjdeo-1,Cluster 17,0,68.38
bggihihm-1,Cluster 21,0,18.80
bgkjhdkj-1,Cluster 5,0,39.46
bglagjij-1,Cluster 17,0,48.58
bgldljcl-1,Cluster 17,0,111.98
bgldhlgo-1,Cluster 17,0,77.92
bgdkieid-1,Cluster 17,0,70.74
bglebkjh-1,Cluster 17,0,47.23
bgdfhcha-1,Cluster 21,0,44.51
bgldmibh-1,Cluster 17,0,35.49
bglalnce-1,Cluster 21,0,29.34
bglbnghi-1,Cluster 17,0,122.32
bglcamff-1,Cluster 17,0,59.70
bglbaokc-1,Cluster 17,0,71.52
bglcfnei-1,Cluster 17,0,41.64
bgkmcgcl-1,Cluster 17,0,120.74
bgkknnoi-1,Cluster 17,0,77.01
bgknikpa-1,Cluster 17,0,123.36
bgkkndfl-1,Cluster 6,0,45.24
bgkllmbi-1,Cluster 17,0,29.70
bgkmbmmn-1,Cluster 17,0,67.30
bgkljhak-1,Cluster 21,0,40.03
bgdkdhja-1,Cluster 17,0,90.82
idndkcck-1,Cluster 21,0,33.02
idnedoie-1,Cluster 10,0,59.21
bgldekdl-1,Cluster 17,0,107.71
bgldhidd-1,Cluster 6,0,53.11
bgledobe-1,Cluster 17,0,104.55
bgleablo-1,Cluster 17,0,88.55
bgleefpe-1,Cluster 21,0,27.54
bgledoef-1,Cluster 17,0,63.20
bgkpjinc-1,Cluster 17,0,107.66
bgkpcihc-1,Cluster 17,0,89.46
bgkpkmam-1,Cluster 17,0,63.24
bgkjobla-1,Cluster 6,0,34.77
bgkjneke-1,Cluster 6,0,35.61
ofhkammg-1,Cluster 10,0,29.51
idnfeoki-1,Cluster 11,0,33.67
bgkjfjlo-1,Cluster 6,0,54.15
idndidad-1,Cluster 5,0,23.30
bgkioedk-1,Cluster 6,0,42.56
bgkjioab-1,Cluster 6,0,44.42
idnfednb-1,Cluster 5,0,15.43
bgknpmfl-1,Cluster 11,0,47.53
idnhbnaf-1,Cluster 3,0,59.93
idnhabog-1,Cluster 11,0,49.01
idmkelnp-1,Cluster 21,0,36.73
bgkocncf-1,Cluster 12,0,60.74
bgkoanle-1,Cluster 6,0,58.19
bgkniiba-1,Cluster 21,0,55.32
idngphlf-1,Cluster 10,0,118.83
bgkmkjah-1,Cluster 21,0,105.51
bgkngiai-1,Cluster 11,0,50.22
bgknmenl-1,Cluster 17,0,55.39
bgknpefp-1,Cluster 17,0,64.03
bgjppaha-1,Cluster 12,0,25.99
idmhclhe-1,Cluster 21,0,18.75
bgkadplg-1,Cluster 6,0,37.71
bgkabpoi-1,Cluster 11,0,28.16
idmejkll-1,Cluster 26,0,29.60
idmbebaa-1,Cluster 17,0,62.70
idmekpob-1,Cluster 11,0,54.26
bgkoejgc-1,Cluster 6,0,51.00
idmkhnfh-1,Cluster 21,0,54.42
idnhjmnn-1,Cluster 6,0,21.30
bgknanbg-1,Cluster 6,0,35.48
idnjagpf-1,Cluster 11,0,19.56
idnimakc-1,Cluster 5,0,36.52
idnhkina-1,Cluster 3,0,57.74
bgkkmgdj-1,Cluster 6,0,57.46
idnjegdc-1,Cluster 12,0,21.25
bgkjpjcd-1,Cluster 5,0,51.68
idniipgk-1,Cluster 11,0,53.29
bgkmcpcf-1,Cluster 6,0,43.96
idngndjh-1,Cluster 6,0,41.09
idmelbij-1,Cluster 11,0,55.92
idnhgkbm-1,Cluster 10,0,66.55
idmelihd-1,Cluster 6,0,51.36
bgkkfeae-1,Cluster 11,0,54.55
idnhgaec-1,Cluster 6,0,38.01
idngnhif-1,Cluster 6,0,40.23
idmenapf-1,Cluster 26,0,66.89
idngoben-1,Cluster 11,0,126.68
bfajfnpa-1,Cluster 11,0,47.34
bemjbchc-1,Cluster 7,0,105.01
bagbpkdk-1,Cluster 6,0,23.44
hhjdpnoh-1,Cluster 5,0,24.59
hhigkpdj-1,Cluster 10,0,20.50
hhindplm-1,Cluster 3,0,64.36
hhijponm-1,Cluster 5,0,52.50
hhinndgc-1,Cluster 2,0,65.75
hhilafji-1,Cluster 14,0,8.11
hhinioek-1,Cluster 4,0,32.02
hhikbgkj-1,Cluster 3,0,56.56
hhijjhhb-1,Cluster 4,0,20.61
bapghedj-1,Cluster 6,0,56.07
hhiglgho-1,Cluster 3,0,51.86
hhigjdmm-1,Cluster 26,0,88.46
hhijoekk-1,Cluster 3,0,19.08
hhihcphe-1,Cluster 1,0,27.36
hhigocle-1,Cluster 8,0,42.44
hhigkfpb-1,Cluster 2,0,98.37
hhigkoaj-1,Cluster 4,0,35.89
hhijfgac-1,Cluster 3,0,32.94
hhimohmn-1,Cluster 6,0,68.03
hhiobaof-1,Cluster 12,0,18.31
hhicgagc-1,Cluster 3,0,84.54
hhigjgkp-1,Cluster 12,0,26.12
bapiidkg-1,Cluster 12,0,40.56
hhiblgga-1,Cluster 3,0,87.48
hhigjcpi-1,Cluster 18,0,34.69
hhichfdl-1,Cluster 1,0,47.87
hhigkale-1,Cluster 7,0,43.64
hhimojaj-1,Cluster 19,0,59.27
hhimnkoo-1,Cluster 26,0,31.63
hhicnbjf-1,Cluster 5,0,42.51
hhicnfoa-1,Cluster 5,0,56.10
bapilldh-1,Cluster 6,0,51.07
hhimjlbi-1,Cluster 11,0,56.80
hhibogee-1,Cluster 11,0,80.96
hhijdncg-1,Cluster 7,0,65.89
hhijedgc-1,Cluster 3,0,30.71
ofaheknh-1,Cluster 4,0,19.24
hhhnkgia-1,Cluster 12,0,68.96
hhjgamjg-1,Cluster 12,0,23.71
hhhmhjoo-1,Cluster 10,0,45.09
bapinaaf-1,Cluster 12,0,47.58
hhhmnond-1,Cluster 2,0,56.87
hhijapoj-1,Cluster 2,0,61.39
hhhncana-1,Cluster 11,0,116.78
hhhjapkh-1,Cluster 6,0,29.04
hicjpdpb-1,Cluster 3,0,40.70
hhonbedb-1,Cluster 1,0,60.30
hhianeeg-1,Cluster 14,0,33.43
hhjcbngc-1,Cluster 10,0,61.60
hhjbngjf-1,Cluster 16,0,83.69
hhogkeji-1,Cluster 8,0,37.78
hhjfjebd-1,Cluster 8,0,26.53
baogdakk-1,Cluster 6,0,48.40
hhogjbmm-1,Cluster 8,0,93.16
hhjfhcpm-1,Cluster 11,0,91.28
hhjfbjmb-1,Cluster 3,0,34.47
hhjfblad-1,Cluster 11,0,69.83
hhifackl-1,Cluster 8,0,83.02
hhigipch-1,Cluster 1,0,30.78
hholcabd-1,Cluster 5,0,43.30
hhomagjm-1,Cluster 10,0,31.56
hhonbbpn-1,Cluster 2,0,88.86
hholacoj-1,Cluster 4,0,11.32
hhokgioe-1,Cluster 7,0,125.74
hhjbmcbi-1,Cluster 13,0,79.71
hhjbkpha-1,Cluster 5,0,116.38
hhjcdphi-1,Cluster 5,0,29.53
hhjchdjk-1,Cluster 8,0,23.34
hhjclepd-1,Cluster 5,0,69.69
hhjflgip-1,Cluster 4,0,128.31
ofahdoll-1,Cluster 8,0,24.90
ofaiecnj-1,Unassigned,0,14.60
hhiahcdk-1,Cluster 8,0,31.84
ofaiaeed-1,Cluster 8,0,22.22
hhianhbo-1,Cluster 8,0,33.40
hhibgooh-1,Cluster 1,0,50.46
hhibcimd-1,Cluster 1,0,78.99
hhjfmcag-1,Cluster 8,0,34.13
baohdjon-1,Cluster 19,0,124.03
hienhaid-1,Cluster 9,0,149.06
hhjbkbad-1,Cluster 1,0,58.79
hhokmbmf-1,Cluster 13,0,145.82
hhjbkfin-1,Cluster 3,0,38.70
hhjbhpao-1,Cluster 9,0,73.86
hhjbjhjc-1,Cluster 11,0,90.23
hhjdggok-1,Cluster 5,0,31.72
hhjclbko-1,Cluster 7,0,75.87
hhjdpngk-1,Cluster 5,0,61.67
bafoaflf-1,Cluster 20,0,244.61
bafkkgni-1,Cluster 5,0,27.97
hhniogdc-1,Cluster 6,0,60.64
hhngodle-1,Cluster 3,0,41.64
hhnhbdga-1,Cluster 3,0,71.87
hhnigpdo-1,Cluster 6,0,44.12
hhomibch-1,Cluster 3,0,38.13
hhngmjeg-1,Cluster 11,0,85.43
hhnhjbaj-1,Cluster 12,0,53.12
