,cell_id,banksy_leiden_0.7
cpfipghk-1,cpfipghk-1,2
cpfjlnlh-1,cpfjlnlh-1,2
cpfkhfcd-1,cpfkhfcd-1,2
cpflckmh-1,cpflckmh-1,11
cpflddng-1,cpflddng-1,2
cpflonoa-1,cpflonoa-1,11
cpfmfglm-1,cpfmfglm-1,2
cpfmgkah-1,cpfmgkah-1,11
cpfmhmjo-1,cpfmhmjo-1,11
cpfnbban-1,cpfnbban-1,11
cpfneceb-1,cpfneceb-1,13
cpfnioll-1,cpfnioll-1,0
cpfnlkha-1,cpfnlkha-1,17
cpfnllpi-1,cpfnllpi-1,17
cpfnpoak-1,cpfnpoak-1,17
cpfoeaio-1,cpfoeaio-1,17
cpfoeenj-1,cpfoeenj-1,2
cpfogjdo-1,cpfogjdo-1,13
cpfpbgbn-1,cpfpbgbn-1,2
cpfpfjho-1,cpfpfjho-1,2
cpfplali-1,cpfplali-1,13
cpfpocja-1,cpfpocja-1,2
cpganfee-1,cpganfee-1,4
cpgapenn-1,cpgapenn-1,2
cpgbccae-1,cpgbccae-1,17
cpgcglol-1,cpgcglol-1,2
cpgchngi-1,cpgchngi-1,2
cpgcnkcd-1,cpgcnkcd-1,2
cpgddjop-1,cpgddjop-1,2
cpgdliea-1,cpgdliea-1,2
cpgdmdka-1,cpgdmdka-1,2
cpgeekac-1,cpgeekac-1,2
cpgfegjo-1,cpgfegjo-1,2
cpggihhc-1,cpggihhc-1,3
cpgglncg-1,cpgglncg-1,2
cpghbhak-1,cpghbhak-1,2
cpghhdkf-1,cpghhdkf-1,2
cpghpabn-1,cpghpabn-1,1
cpgiemdj-1,cpgiemdj-1,1
cpgignfk-1,cpgignfk-1,1
cpgihgkk-1,cpgihgkk-1,2
cpgipikn-1,cpgipikn-1,2
cpgjlpjl-1,cpgjlpjl-1,2
cpgjngnp-1,cpgjngnp-1,2
cpgjpepa-1,cpgjpepa-1,17
cpgkdkkk-1,cpgkdkkk-1,2
cpgkiboe-1,cpgkiboe-1,0
cpgkndgm-1,cpgkndgm-1,0
cpglcpgp-1,cpglcpgp-1,0
cpglecel-1,cpglecel-1,1
cpgmegjh-1,cpgmegjh-1,7
cpgmhaad-1,cpgmhaad-1,1
cpgnfeec-1,cpgnfeec-1,1
cpgnfgjf-1,cpgnfgjf-1,1
cpgojkdj-1,cpgojkdj-1,1
cpgolicn-1,cpgolicn-1,2
cpgoopjf-1,cpgoopjf-1,1
cpgpbjfh-1,cpgpbjfh-1,1
cpgpfeab-1,cpgpfeab-1,2
cpgpgldl-1,cpgpgldl-1,1
cpgpleai-1,cpgpleai-1,2
cpgpphdb-1,cpgpphdb-1,17
cphbahnk-1,cphbahnk-1,17
cphbmnnh-1,cphbmnnh-1,0
cphbnheg-1,cphbnheg-1,11
cphcfekg-1,cphcfekg-1,11
cphcmghn-1,cphcmghn-1,11
cphcmgoc-1,cphcmgoc-1,0
cphcnlip-1,cphcnlip-1,0
cphcpemd-1,cphcpemd-1,0
cphdbdoj-1,cphdbdoj-1,11
cphdfnjk-1,cphdfnjk-1,11
cphdgale-1,cphdgale-1,11
cphdijda-1,cphdijda-1,11
cphdkmme-1,cphdkmme-1,11
cphdmalc-1,cphdmalc-1,2
cpheffmk-1,cpheffmk-1,2
cpheggfd-1,cpheggfd-1,11
cphfdmgh-1,cphfdmgh-1,0
cphfjbjl-1,cphfjbjl-1,2
cphfldpe-1,cphfldpe-1,2
cphfpcmc-1,cphfpcmc-1,2
cphgckpk-1,cphgckpk-1,13
cphgdaea-1,cphgdaea-1,2
cphgiedj-1,cphgiedj-1,13
cphieojg-1,cphieojg-1,3
cphkjkhc-1,cphkjkhc-1,2
cphkkjbj-1,cphkkjbj-1,2
cphkmgan-1,cphkmgan-1,21
cphkmjdg-1,cphkmjdg-1,21
cphlpgop-1,cphlpgop-1,21
cphmjimf-1,cphmjimf-1,21
cphmldmj-1,cphmldmj-1,21
cphndnmf-1,cphndnmf-1,21
cphneoje-1,cphneoje-1,1
cphnfpme-1,cphnfpme-1,7
cphnifie-1,cphnifie-1,21
cphnmkhd-1,cphnmkhd-1,21
cphoglab-1,cphoglab-1,21
cphomkac-1,cphomkac-1,21
cphpafjh-1,cphpafjh-1,21
cphpfpck-1,cphpfpck-1,7
cphphcbo-1,cphphcbo-1,1
cphpkkkl-1,cphpkkkl-1,1
cphpmpdo-1,cphpmpdo-1,7
cpiabndm-1,cpiabndm-1,17
cpibjbca-1,cpibjbca-1,1
cpiccpli-1,cpiccpli-1,1
cpichage-1,cpichage-1,1
cpicjdep-1,cpicjdep-1,1
cpicpikc-1,cpicpikc-1,1
cpidgijm-1,cpidgijm-1,7
cpidnboe-1,cpidnboe-1,1
cpieaalk-1,cpieaalk-1,1
cpiejomc-1,cpiejomc-1,1
cpiepicf-1,cpiepicf-1,1
cpifcaml-1,cpifcaml-1,1
cpifclhi-1,cpifclhi-1,1
cpiffpgb-1,cpiffpgb-1,7
cpifohpm-1,cpifohpm-1,1
cpigimei-1,cpigimei-1,1
cpigkegm-1,cpigkegm-1,1
cpihhldl-1,cpihhldl-1,1
cpiinmle-1,cpiinmle-1,1
cpijfccl-1,cpijfccl-1,7
cpijjkoa-1,cpijjkoa-1,1
cpikdmpk-1,cpikdmpk-1,1
cpikhbpb-1,cpikhbpb-1,1
cpikinnc-1,cpikinnc-1,7
cpikjpbj-1,cpikjpbj-1,7
cpildgif-1,cpildgif-1,1
cpimckhe-1,cpimckhe-1,1
cpimclmj-1,cpimclmj-1,21
cpimimof-1,cpimimof-1,4
cpimokia-1,cpimokia-1,21
cpinaipg-1,cpinaipg-1,1
cpindepl-1,cpindepl-1,1
cpinkkem-1,cpinkkem-1,1
cpinmphi-1,cpinmphi-1,1
cpipmhnf-1,cpipmhnf-1,1
cpjacdoe-1,cpjacdoe-1,21
cpjaenkl-1,cpjaenkl-1,21
cpjaonik-1,cpjaonik-1,21
cpjbaiig-1,cpjbaiig-1,21
cpjbchel-1,cpjbchel-1,21
cpjbinkf-1,cpjbinkf-1,21
cpjbnffd-1,cpjbnffd-1,21
cpjcalpe-1,cpjcalpe-1,21
cpjckpca-1,cpjckpca-1,21
cpjclhdc-1,cpjclhdc-1,21
cpjdfokk-1,cpjdfokk-1,21
cpjdocam-1,cpjdocam-1,21
cpjejloo-1,cpjejloo-1,21
cpjfcapg-1,cpjfcapg-1,1
cpjfidib-1,cpjfidib-1,1
cpjgjalb-1,cpjgjalb-1,2
cpjgmhek-1,cpjgmhek-1,2
cpjheedm-1,cpjheedm-1,2
cpjhindk-1,cpjhindk-1,2
cpjhkmao-1,cpjhkmao-1,2
cpjifpgj-1,cpjifpgj-1,2
cpjimpae-1,cpjimpae-1,2
cpjjhbco-1,cpjjhbco-1,1
cpjjicdg-1,cpjjicdg-1,1
cpjjnfec-1,cpjjnfec-1,1
cpjjpakm-1,cpjjpakm-1,1
cpjkcbhf-1,cpjkcbhf-1,1
cpjkddmg-1,cpjkddmg-1,1
cpjkfgga-1,cpjkfgga-1,1
cpjkmhaa-1,cpjkmhaa-1,1
cpjkogfg-1,cpjkogfg-1,1
cpjlbhlb-1,cpjlbhlb-1,1
cpjljbdc-1,cpjljbdc-1,7
cpjljphg-1,cpjljphg-1,1
cpjlmgpn-1,cpjlmgpn-1,1
cpjmainh-1,cpjmainh-1,1
cpjmdbof-1,cpjmdbof-1,1
cpjmdggp-1,cpjmdggp-1,1
cpjmpmli-1,cpjmpmli-1,1
cpjncppd-1,cpjncppd-1,1
cpjooojh-1,cpjooojh-1,1
cpjphncc-1,cpjphncc-1,1
cpkalajf-1,cpkalajf-1,1
cpkamgja-1,cpkamgja-1,1
cpkbbool-1,cpkbbool-1,1
cpkcejji-1,cpkcejji-1,1
cpkclaal-1,cpkclaal-1,1
cpkcmkkg-1,cpkcmkkg-1,1
cpkephdd-1,cpkephdd-1,1
cpkfmkjc-1,cpkfmkjc-1,1
cpkgahle-1,cpkgahle-1,1
cpkgdncp-1,cpkgdncp-1,1
cpkgobih-1,cpkgobih-1,1
cpkgogim-1,cpkgogim-1,1
cpkgppkn-1,cpkgppkn-1,1
cpkhbmfb-1,cpkhbmfb-1,1
cpkhdaje-1,cpkhdaje-1,1
cpkipaen-1,cpkipaen-1,1
cpkjbigp-1,cpkjbigp-1,1
cpkjdjef-1,cpkjdjef-1,1
cpkknijk-1,cpkknijk-1,1
cpklnegn-1,cpklnegn-1,1
cpklohan-1,cpklohan-1,1
cpkmceak-1,cpkmceak-1,1
cpknegcj-1,cpknegcj-1,1
cpknfgph-1,cpknfgph-1,1
cpknkmkc-1,cpknkmkc-1,7
cpkondnh-1,cpkondnh-1,1
cpkpddhj-1,cpkpddhj-1,7
cpkpngoe-1,cpkpngoe-1,7
cpkpooof-1,cpkpooof-1,7
cpladlmn-1,cpladlmn-1,7
cplafhol-1,cplafhol-1,7
cplafiob-1,cplafiob-1,7
cplagibe-1,cplagibe-1,7
cplaheck-1,cplaheck-1,1
cplamnnk-1,cplamnnk-1,1
cplbbief-1,cplbbief-1,1
cplbifni-1,cplbifni-1,1
cplcabba-1,cplcabba-1,1
cplcehki-1,cplcehki-1,1
cplcfimd-1,cplcfimd-1,1
cplcgnof-1,cplcgnof-1,1
cplcpldg-1,cplcpldg-1,1
cpldhklp-1,cpldhklp-1,1
cpldikel-1,cpldikel-1,1
cpldnaaj-1,cpldnaaj-1,1
cplehbjk-1,cplehbjk-1,1
cpleledj-1,cpleledj-1,1
cplfnjfe-1,cplfnjfe-1,1
cplgflhi-1,cplgflhi-1,1
cplgpogo-1,cplgpogo-1,11
cplhdkag-1,cplhdkag-1,17
cplheemg-1,cplheemg-1,4
cplhehno-1,cplhehno-1,17
cplhkhoa-1,cplhkhoa-1,17
cpljofmf-1,cpljofmf-1,1
cplkeeaj-1,cplkeeaj-1,2
cplkjhip-1,cplkjhip-1,11
cplkomho-1,cplkomho-1,2
cpllaadm-1,cpllaadm-1,11
cplninmn-1,cplninmn-1,1
cplnofjg-1,cplnofjg-1,4
cplnpcja-1,cplnpcja-1,1
cplpbijp-1,cplpbijp-1,1
cplpkelm-1,cplpkelm-1,1
cpmcccka-1,cpmcccka-1,1
cpmcgpcd-1,cpmcgpcd-1,1
cpmcinep-1,cpmcinep-1,1
cpmddiab-1,cpmddiab-1,1
cpmeahek-1,cpmeahek-1,13
cpmecdkm-1,cpmecdkm-1,1
cpmedjkl-1,cpmedjkl-1,13
cpmegpdc-1,cpmegpdc-1,11
cpmehmof-1,cpmehmof-1,1
cpmejiei-1,cpmejiei-1,4
cpmfbnpj-1,cpmfbnpj-1,1
cpmfcfef-1,cpmfcfef-1,1
cpmfdbia-1,cpmfdbia-1,1
cpmfpgkb-1,cpmfpgkb-1,1
cpmgabao-1,cpmgabao-1,21
cpmgmkkp-1,cpmgmkkp-1,21
cpmhakhj-1,cpmhakhj-1,1
cpmhcbgp-1,cpmhcbgp-1,17
cpmhhakd-1,cpmhhakd-1,11
cpmjbpja-1,cpmjbpja-1,17
cpmjiidn-1,cpmjiidn-1,17
cpmjjmoh-1,cpmjjmoh-1,2
cpmjpcgo-1,cpmjpcgo-1,11
cpmkbopb-1,cpmkbopb-1,13
cpmkecbe-1,cpmkecbe-1,11
cpmkjfck-1,cpmkjfck-1,11
cpmlicjl-1,cpmlicjl-1,11
cpmlmoae-1,cpmlmoae-1,11
cpmmigne-1,cpmmigne-1,11
cpmnjdbj-1,cpmnjdbj-1,17
cpmoihba-1,cpmoihba-1,11
cpmpgife-1,cpmpgife-1,11
cpmpmlcg-1,cpmpmlcg-1,11
cpmpnibk-1,cpmpnibk-1,11
cpmppckb-1,cpmppckb-1,11
cpnaaoid-1,cpnaaoid-1,17
cpnalmai-1,cpnalmai-1,11
cpnamlnd-1,cpnamlnd-1,17
cpnancfl-1,cpnancfl-1,11
cpnbcfei-1,cpnbcfei-1,17
cpnbjemb-1,cpnbjemb-1,17
cpncblmd-1,cpncblmd-1,17
cpncgkaf-1,cpncgkaf-1,7
cpnckgib-1,cpnckgib-1,1
cpncnmhp-1,cpncnmhp-1,21
cpncpeep-1,cpncpeep-1,7
cpndmbef-1,cpndmbef-1,7
cpndomoa-1,cpndomoa-1,1
cpnebbgp-1,cpnebbgp-1,21
cpneeabl-1,cpneeabl-1,7
cpnejego-1,cpnejego-1,7
cpnekfbj-1,cpnekfbj-1,7
cpnemkjh-1,cpnemkjh-1,21
cpnfdjjj-1,cpnfdjjj-1,21
cpngdbnm-1,cpngdbnm-1,21
cpnghgmf-1,cpnghgmf-1,21
cpnhkekn-1,cpnhkekn-1,1
cpnjmoio-1,cpnjmoio-1,3
cpnjnanc-1,cpnjnanc-1,1
cpnkalfg-1,cpnkalfg-1,1
cpnkbffm-1,cpnkbffm-1,21
cpnlcdai-1,cpnlcdai-1,21
cpnljiip-1,cpnljiip-1,21
cpnlolmj-1,cpnlolmj-1,21
cpnmdmla-1,cpnmdmla-1,21
cpnmecbf-1,cpnmecbf-1,21
cpnmhlgf-1,cpnmhlgf-1,21
cpnnbdga-1,cpnnbdga-1,21
cpnnhbfk-1,cpnnhbfk-1,21
cpnnoafj-1,cpnnoafj-1,21
cpnnpphm-1,cpnnpphm-1,21
cpnocpjk-1,cpnocpjk-1,21
cpnokgpj-1,cpnokgpj-1,1
cpnolfao-1,cpnolfao-1,7
cpnonmcd-1,cpnonmcd-1,4
cpnpbfkc-1,cpnpbfkc-1,7
cpnpbidc-1,cpnpbidc-1,7
cpnppaon-1,cpnppaon-1,7
cpobiigh-1,cpobiigh-1,7
cpochdep-1,cpochdep-1,7
cpoeeccl-1,cpoeeccl-1,1
cpoeimdo-1,cpoeimdo-1,1
cpoenokk-1,cpoenokk-1,7
cpofecpd-1,cpofecpd-1,7
cpofjfkg-1,cpofjfkg-1,7
cpofkdpj-1,cpofkdpj-1,7
cpofngdm-1,cpofngdm-1,1
cpogcpcj-1,cpogcpcj-1,1
cpogiobp-1,cpogiobp-1,1
cpogoboa-1,cpogoboa-1,7
cpogpjff-1,cpogpjff-1,7
cpogplkn-1,cpogplkn-1,7
cpohpbep-1,cpohpbep-1,7
cpoifmgk-1,cpoifmgk-1,7
cpojgdnn-1,cpojgdnn-1,7
cpojjibb-1,cpojjibb-1,7
cpojombc-1,cpojombc-1,7
cpokbbpo-1,cpokbbpo-1,7
cpokpihn-1,cpokpihn-1,7
cpomdpid-1,cpomdpid-1,1
cpomeklf-1,cpomeklf-1,7
cpomlkjm-1,cpomlkjm-1,1
cpommepl-1,cpommepl-1,21
cpomoefk-1,cpomoefk-1,21
cpongifp-1,cpongifp-1,21
cpooakka-1,cpooakka-1,21
cpoohnkp-1,cpoohnkp-1,21
cpopfklo-1,cpopfklo-1,21
cpophpgd-1,cpophpgd-1,21
cpopinmm-1,cpopinmm-1,21
cpopknpg-1,cpopknpg-1,21
cppabdmp-1,cppabdmp-1,21
cppacacb-1,cppacacb-1,21
cppbnplb-1,cppbnplb-1,21
cppckinm-1,cppckinm-1,21
cppcknja-1,cppcknja-1,21
cppelkjg-1,cppelkjg-1,21
cppfpfnj-1,cppfpfnj-1,7
cppgdajk-1,cppgdajk-1,7
cppgglcb-1,cppgglcb-1,7
cppghmfh-1,cppghmfh-1,21
cppgjdmg-1,cppgjdmg-1,21
cppgkopn-1,cppgkopn-1,21
cppglhml-1,cppglhml-1,21
cppgpjae-1,cppgpjae-1,21
cppidmjo-1,cppidmjo-1,21
cppjckkb-1,cppjckkb-1,7
cppjlceo-1,cppjlceo-1,21
cpplelac-1,cpplelac-1,21
cppmbgfo-1,cppmbgfo-1,21
cppmlnnl-1,cppmlnnl-1,7
cppnfkbf-1,cppnfkbf-1,7
cppnpnam-1,cppnpnam-1,7
cppoboeh-1,cppoboeh-1,7
cppogfpo-1,cppogfpo-1,7
cppohfmg-1,cppohfmg-1,11
cppophcm-1,cppophcm-1,5
cppopnon-1,cppopnon-1,0
cpppafmm-1,cpppafmm-1,5
cpppcobd-1,cpppcobd-1,2
cpppglhj-1,cpppglhj-1,2
cpppigig-1,cpppigig-1,2
cpppkapi-1,cpppkapi-1,5
daaaadhl-1,daaaadhl-1,5
daaboceh-1,daaboceh-1,11
daaceiib-1,daaceiib-1,11
daacnhgi-1,daacnhgi-1,11
daafcnck-1,daafcnck-1,11
daafdhik-1,daafdhik-1,11
daaflpoj-1,daaflpoj-1,11
daafplhh-1,daafplhh-1,11
daagadph-1,daagadph-1,5
daagfcab-1,daagfcab-1,11
daaggfhf-1,daaggfhf-1,5
daahcifo-1,daahcifo-1,5
daahdpfp-1,daahdpfp-1,2
daahgaih-1,daahgaih-1,2
daahhkbd-1,daahhkbd-1,11
daahipmn-1,daahipmn-1,6
daahpccn-1,daahpccn-1,2
daaigbfh-1,daaigbfh-1,11
daaiodgg-1,daaiodgg-1,2
daajgofh-1,daajgofh-1,5
daajklab-1,daajklab-1,2
daajnfcg-1,daajnfcg-1,2
daajpmij-1,daajpmij-1,2
daakfedo-1,daakfedo-1,0
daalagdm-1,daalagdm-1,2
daalbbhi-1,daalbbhi-1,2
daalegmg-1,daalegmg-1,2
daalocap-1,daalocap-1,2
daambbpb-1,daambbpb-1,0
daamknjk-1,daamknjk-1,2
daankfhe-1,daankfhe-1,2
daaoklkl-1,daaoklkl-1,2
daaopfgm-1,daaopfgm-1,2
daapnoon-1,daapnoon-1,2
dabaghmn-1,dabaghmn-1,2
dabaihbl-1,dabaihbl-1,0
dabbaddj-1,dabbaddj-1,2
dabbohei-1,dabbohei-1,2
dabcgolh-1,dabcgolh-1,2
dabcofbf-1,dabcofbf-1,2
dabeafdh-1,dabeafdh-1,2
dabeffcp-1,dabeffcp-1,2
dabfahhe-1,dabfahhe-1,2
dabfhndl-1,dabfhndl-1,2
dabfjcdf-1,dabfjcdf-1,0
dabflhhp-1,dabflhhp-1,2
dabfopdc-1,dabfopdc-1,11
dabgchnl-1,dabgchnl-1,0
dabgnadf-1,dabgnadf-1,11
dabhapcf-1,dabhapcf-1,2
dabhgnlj-1,dabhgnlj-1,0
dabhjmfp-1,dabhjmfp-1,2
dabiolkm-1,dabiolkm-1,2
dabipojf-1,dabipojf-1,2
dabjadak-1,dabjadak-1,2
dabjjhni-1,dabjjhni-1,2
dabkadon-1,dabkadon-1,2
dabkdbdo-1,dabkdbdo-1,2
dabkfhke-1,dabkfhke-1,9
dabkhdbf-1,dabkhdbf-1,2
dabkhflb-1,dabkhflb-1,7
dabmifip-1,dabmifip-1,2
dabmknpd-1,dabmknpd-1,2
dabmmofp-1,dabmmofp-1,7
dabnilbi-1,dabnilbi-1,2
dabnoehd-1,dabnoehd-1,2
dabnomng-1,dabnomng-1,2
dabocoif-1,dabocoif-1,2
dabodjcd-1,dabodjcd-1,2
dabpbecm-1,dabpbecm-1,2
dabpemmo-1,dabpemmo-1,2
dacabkod-1,dacabkod-1,5
dacaglck-1,dacaglck-1,2
dacaphcm-1,dacaphcm-1,5
dacbnldb-1,dacbnldb-1,11
daccdnlb-1,daccdnlb-1,11
daccipfm-1,daccipfm-1,5
daccnmni-1,daccnmni-1,11
daccojmj-1,daccojmj-1,2
dacdbkgd-1,dacdbkgd-1,2
dacedemm-1,dacedemm-1,2
daceempp-1,daceempp-1,2
dacejphk-1,dacejphk-1,11
dacfhefg-1,dacfhefg-1,11
dacgbgld-1,dacgbgld-1,11
dacgembm-1,dacgembm-1,5
dachdkfg-1,dachdkfg-1,12
dachflkb-1,dachflkb-1,9
dachnfhc-1,dachnfhc-1,2
dacibnij-1,dacibnij-1,2
dacifknn-1,dacifknn-1,2
dacjigan-1,dacjigan-1,2
dacjofpj-1,dacjofpj-1,2
dackajkd-1,dackajkd-1,2
dackdlfi-1,dackdlfi-1,2
dackjehl-1,dackjehl-1,2
dackpknd-1,dackpknd-1,2
daclipkh-1,daclipkh-1,2
dacmdpki-1,dacmdpki-1,2
dacnlonp-1,dacnlonp-1,2
dacopbkd-1,dacopbkd-1,4
dadahbhb-1,dadahbhb-1,0
dadbgcph-1,dadbgcph-1,2
dadcahdk-1,dadcahdk-1,2
dadceood-1,dadceood-1,2
dadcfkgl-1,dadcfkgl-1,12
dadckcmb-1,dadckcmb-1,12
daddefii-1,daddefii-1,5
daddgmpm-1,daddgmpm-1,4
daddkhom-1,daddkhom-1,2
daddobco-1,daddobco-1,2
dadefcec-1,dadefcec-1,11
dadegnee-1,dadegnee-1,11
dadenaai-1,dadenaai-1,5
dadepdii-1,dadepdii-1,12
dadfbieg-1,dadfbieg-1,12
dadfhchp-1,dadfhchp-1,13
dadgbjcj-1,dadgbjcj-1,2
dadgfgnm-1,dadgfgnm-1,2
dadgpjlo-1,dadgpjlo-1,2
dadhchmo-1,dadhchmo-1,2
dadhckfj-1,dadhckfj-1,5
dadhonab-1,dadhonab-1,2
dadikcle-1,dadikcle-1,2
dadjcnen-1,dadjcnen-1,0
dadjdppb-1,dadjdppb-1,0
dadjgpae-1,dadjgpae-1,0
dadjjhon-1,dadjjhon-1,2
dadjnhjm-1,dadjnhjm-1,5
dadkenmf-1,dadkenmf-1,2
dadkgdbp-1,dadkgdbp-1,5
dadkhcbc-1,dadkhcbc-1,6
dadkjpdo-1,dadkjpdo-1,2
dadknjep-1,dadknjep-1,2
dadlanjp-1,dadlanjp-1,2
dadldklg-1,dadldklg-1,2
dadlgnkp-1,dadlgnkp-1,5
dadlhffk-1,dadlhffk-1,5
dadlklip-1,dadlklip-1,5
dadllleg-1,dadllleg-1,5
dadmogck-1,dadmogck-1,5
dadnfali-1,dadnfali-1,5
dadnneck-1,dadnneck-1,5
dadnnjdn-1,dadnnjdn-1,11
dadodclc-1,dadodclc-1,11
dadomokl-1,dadomokl-1,11
dadoofla-1,dadoofla-1,11
dadpbmbi-1,dadpbmbi-1,5
dadpbogi-1,dadpbogi-1,5
dadplghp-1,dadplghp-1,0
dadpoaok-1,dadpoaok-1,11
daebeple-1,daebeple-1,13
daebgcjn-1,daebgcjn-1,13
daebodnc-1,daebodnc-1,5
daedpfdi-1,daedpfdi-1,5
daeeccif-1,daeeccif-1,5
daeeedib-1,daeeedib-1,2
daeeomkg-1,daeeomkg-1,2
daefehjj-1,daefehjj-1,11
daegihpa-1,daegihpa-1,4
daegnhee-1,daegnhee-1,5
daehbmgo-1,daehbmgo-1,5
daehcnac-1,daehcnac-1,5
daehmcbe-1,daehmcbe-1,11
daeieafh-1,daeieafh-1,5
daejbbhi-1,daejbbhi-1,2
daejkilk-1,daejkilk-1,5
daejoblg-1,daejoblg-1,5
daekafgp-1,daekafgp-1,5
daekehih-1,daekehih-1,11
daelgche-1,daelgche-1,11
daemddnf-1,daemddnf-1,4
daemfagn-1,daemfagn-1,14
daenfbio-1,daenfbio-1,2
daenicjn-1,daenicjn-1,2
daeohbgo-1,daeohbgo-1,5
daepagoi-1,daepagoi-1,5
daepeglk-1,daepeglk-1,5
daepgnkj-1,daepgnkj-1,11
daepjjhl-1,daepjjhl-1,2
dafahflo-1,dafahflo-1,5
dafbfoij-1,dafbfoij-1,11
dafcadce-1,dafcadce-1,2
dafdbhdo-1,dafdbhdo-1,4
dafdjfnl-1,dafdjfnl-1,4
dafdlkfl-1,dafdlkfl-1,2
dafeajgp-1,dafeajgp-1,2
dafecela-1,dafecela-1,2
dafekaff-1,dafekaff-1,0
daffddnp-1,daffddnp-1,17
daffoknp-1,daffoknp-1,5
daffpdnf-1,daffpdnf-1,2
dafgeleg-1,dafgeleg-1,2
dafglcpm-1,dafglcpm-1,2
dafhfjjp-1,dafhfjjp-1,2
dafhmcee-1,dafhmcee-1,2
dafieeih-1,dafieeih-1,9
dafipodn-1,dafipodn-1,0
dafjmpao-1,dafjmpao-1,5
dafkbhim-1,dafkbhim-1,0
dafkhchh-1,dafkhchh-1,5
dafklaid-1,dafklaid-1,0
daflcoci-1,daflcoci-1,2
dafldilb-1,dafldilb-1,2
dafncgpa-1,dafncgpa-1,0
dafneedi-1,dafneedi-1,2
dafnkidk-1,dafnkidk-1,0
dafnnhfi-1,dafnnhfi-1,0
dafpamin-1,dafpamin-1,2
dafpbooi-1,dafpbooi-1,13
dafpjdmh-1,dafpjdmh-1,0
dagaalcp-1,dagaalcp-1,11
dagaeonp-1,dagaeonp-1,4
dagaohag-1,dagaohag-1,0
dagaojdj-1,dagaojdj-1,0
dagbhmnp-1,dagbhmnp-1,2
dagceomd-1,dagceomd-1,2
dagcjchn-1,dagcjchn-1,11
dagckopk-1,dagckopk-1,2
dagdcmgl-1,dagdcmgl-1,11
dagdgdil-1,dagdgdil-1,13
dagdnfba-1,dagdnfba-1,2
dagdogkn-1,dagdogkn-1,2
dagealhh-1,dagealhh-1,0
dagefbdi-1,dagefbdi-1,11
dagejjop-1,dagejjop-1,11
daggdicl-1,daggdicl-1,11
daggdpjm-1,daggdpjm-1,0
daggjkaf-1,daggjkaf-1,0
daggmnah-1,daggmnah-1,11
daghghbg-1,daghghbg-1,5
daghjkmm-1,daghjkmm-1,0
daghlbil-1,daghlbil-1,5
daghnfik-1,daghnfik-1,0
dagibcdm-1,dagibcdm-1,11
dagibjep-1,dagibjep-1,2
dagicpij-1,dagicpij-1,2
dagidlie-1,dagidlie-1,0
dagigaji-1,dagigaji-1,0
dagihjkh-1,dagihjkh-1,0
dagiodbe-1,dagiodbe-1,0
dagjblkk-1,dagjblkk-1,5
dagjdfhl-1,dagjdfhl-1,0
dagjndng-1,dagjndng-1,2
dagjocjo-1,dagjocjo-1,0
dagkbobl-1,dagkbobl-1,2
dagldjnk-1,dagldjnk-1,2
daglimbd-1,daglimbd-1,2
daglkkbg-1,daglkkbg-1,2
dagmdbhl-1,dagmdbhl-1,11
dagmdofn-1,dagmdofn-1,11
dagmiehd-1,dagmiehd-1,11
dagnolke-1,dagnolke-1,11
dagokndp-1,dagokndp-1,0
dagpjbgo-1,dagpjbgo-1,2
dagpkghd-1,dagpkghd-1,0
dagpnide-1,dagpnide-1,0
dahajkce-1,dahajkce-1,0
dahakfig-1,dahakfig-1,2
dahbkmhb-1,dahbkmhb-1,11
dahbljof-1,dahbljof-1,11
dahcdloh-1,dahcdloh-1,11
dahdckmf-1,dahdckmf-1,11
dahdklke-1,dahdklke-1,11
dahdnhcj-1,dahdnhcj-1,11
dahdoeng-1,dahdoeng-1,11
dahekmad-1,dahekmad-1,11
dahelkdi-1,dahelkdi-1,2
dahfamka-1,dahfamka-1,2
dahficjn-1,dahficjn-1,11
dahfjfgd-1,dahfjfgd-1,11
dahhcdii-1,dahhcdii-1,0
dahhpfcj-1,dahhpfcj-1,0
dahiembh-1,dahiembh-1,0
dahihcib-1,dahihcib-1,0
dahikdkh-1,dahikdkh-1,2
dahikfol-1,dahikfol-1,2
dahjbbia-1,dahjbbia-1,2
dahjcamf-1,dahjcamf-1,0
dahjdmhf-1,dahjdmhf-1,11
dahkaamd-1,dahkaamd-1,11
dahkafej-1,dahkafej-1,11
dahknkjd-1,dahknkjd-1,2
dahkpifg-1,dahkpifg-1,2
dahlfadf-1,dahlfadf-1,2
dahlkcjl-1,dahlkcjl-1,7
dahlknle-1,dahlknle-1,6
dahmhhld-1,dahmhhld-1,6
dahmopkm-1,dahmopkm-1,2
dahnndhi-1,dahnndhi-1,2
dahnnkam-1,dahnnkam-1,0
dahodfcp-1,dahodfcp-1,2
dahoenpd-1,dahoenpd-1,2
dahojajl-1,dahojajl-1,0
dahoocfm-1,dahoocfm-1,9
dahpabdf-1,dahpabdf-1,2
dahpalik-1,dahpalik-1,2
dahpgjch-1,dahpgjch-1,2
dahpkhjk-1,dahpkhjk-1,2
daiagaph-1,daiagaph-1,11
daialaab-1,daialaab-1,2
daiccnio-1,daiccnio-1,2
daicgneh-1,daicgneh-1,2
daidbnag-1,daidbnag-1,11
daidmfam-1,daidmfam-1,2
daiebdig-1,daiebdig-1,2
