,cell_id,banksy_leiden_0.7
dknjgfgh-1,dknjgfgh-1,6
dknkcgkf-1,dknkcgkf-1,6
dknmbjhh-1,dknmbjhh-1,6
dknocade-1,dknocade-1,6
dknpbaol-1,dknpbaol-1,6
dknpkfhf-1,dknpkfhf-1,6
dkoajchj-1,dkoajchj-1,6
dkoapdgj-1,dkoapdgj-1,6
dkobdoeb-1,dkobdoeb-1,11
dkobkmja-1,dkobkmja-1,11
dkoblfac-1,dkoblfac-1,11
dkocjpao-1,dkocjpao-1,0
dkodipei-1,dkodipei-1,5
dkodlomd-1,dkodlomd-1,0
dkofgkmk-1,dkofgkmk-1,17
dkofimbd-1,dkofimbd-1,5
dkogbpcg-1,dkogbpcg-1,5
dkohpljj-1,dkohpljj-1,0
dkoigljb-1,dkoigljb-1,0
dkojbfao-1,dkojbfao-1,0
dkoklbga-1,dkoklbga-1,0
dkokppad-1,dkokppad-1,5
dkolfbpc-1,dkolfbpc-1,11
dkolomfl-1,dkolomfl-1,0
dkommafo-1,dkommafo-1,0
dkonfhmp-1,dkonfhmp-1,11
dkpagedm-1,dkpagedm-1,11
dkpbgjnn-1,dkpbgjnn-1,11
dkpbnhba-1,dkpbnhba-1,2
dkpcffeb-1,dkpcffeb-1,11
dkpdjhld-1,dkpdjhld-1,0
dkpeaong-1,dkpeaong-1,5
dkpfapca-1,dkpfapca-1,6
dkpfedjb-1,dkpfedjb-1,5
dkpflbad-1,dkpflbad-1,5
dkpfllnj-1,dkpfllnj-1,5
dkpfnncn-1,dkpfnncn-1,6
dkpgibkm-1,dkpgibkm-1,5
dkpgihha-1,dkpgihha-1,5
dkpilojp-1,dkpilojp-1,11
dkplchpj-1,dkplchpj-1,11
dkpmegla-1,dkpmegla-1,11
dkpnbbpc-1,dkpnbbpc-1,5
dkpnbeii-1,dkpnbeii-1,2
dlaanbeh-1,dlaanbeh-1,5
dladjgeg-1,dladjgeg-1,11
dladlajk-1,dladlajk-1,11
dladlnno-1,dladlnno-1,11
dladobkl-1,dladobkl-1,6
dlaeaban-1,dlaeaban-1,5
dlaepcec-1,dlaepcec-1,6
dlafikpn-1,dlafikpn-1,11
dlafpbhl-1,dlafpbhl-1,2
dlafpmlf-1,dlafpmlf-1,2
dlagflon-1,dlagflon-1,2
dlahboda-1,dlahboda-1,0
dlahempf-1,dlahempf-1,2
dlaikock-1,dlaikock-1,5
dlaikppa-1,dlaikppa-1,5
dlakefgi-1,dlakefgi-1,14
dlakjojc-1,dlakjojc-1,14
dlalkmfk-1,dlalkmfk-1,14
dlalpklm-1,dlalpklm-1,2
dlamhlfk-1,dlamhlfk-1,14
dlapcgoc-1,dlapcgoc-1,11
dlbbfppd-1,dlbbfppd-1,11
dlbcbcpl-1,dlbcbcpl-1,11
dlbdcdil-1,dlbdcdil-1,11
dlbfhdii-1,dlbfhdii-1,11
dlbfjnmj-1,dlbfjnmj-1,11
dlbfkpdo-1,dlbfkpdo-1,11
dlbhbhbj-1,dlbhbhbj-1,11
dlbhekjl-1,dlbhekjl-1,6
dlbhlmed-1,dlbhlmed-1,11
dlbhlpcc-1,dlbhlpcc-1,11
dlbhphip-1,dlbhphip-1,0
dlbjklma-1,dlbjklma-1,6
dlbkdmhp-1,dlbkdmhp-1,11
dlblancb-1,dlblancb-1,2
dlbmdffd-1,dlbmdffd-1,2
dlbmicpl-1,dlbmicpl-1,0
dlbmnbok-1,dlbmnbok-1,13
dlboiogf-1,dlboiogf-1,0
dlbonklj-1,dlbonklj-1,13
dlcbphnm-1,dlcbphnm-1,2
dlccoiaf-1,dlccoiaf-1,0
dlccpanp-1,dlccpanp-1,11
dlcfifml-1,dlcfifml-1,0
dlcgbimc-1,dlcgbimc-1,11
dlchdcdg-1,dlchdcdg-1,11
dlciblpp-1,dlciblpp-1,0
dlcijpbk-1,dlcijpbk-1,0
dlckfood-1,dlckfood-1,11
dlcmddad-1,dlcmddad-1,11
dlcnconm-1,dlcnconm-1,12
dlcnldnc-1,dlcnldnc-1,11
dlcnlepd-1,dlcnlepd-1,11
dlcpjjhm-1,dlcpjjhm-1,2
dlcpmlge-1,dlcpmlge-1,11
dldadnap-1,dldadnap-1,12
dldainic-1,dldainic-1,11
dldbdmlp-1,dldbdmlp-1,11
dldbeepn-1,dldbeepn-1,11
dldcfidp-1,dldcfidp-1,11
dldcfpll-1,dldcfpll-1,11
dlddbehd-1,dlddbehd-1,6
dldfbfhp-1,dldfbfhp-1,0
dldfcdij-1,dldfcdij-1,11
dldicnka-1,dldicnka-1,2
dldiodhf-1,dldiodhf-1,2
dldkkmjg-1,dldkkmjg-1,6
dldnpcbp-1,dldnpcbp-1,6
dldpopci-1,dldpopci-1,11
dleabghn-1,dleabghn-1,12
dleabokk-1,dleabokk-1,12
dleabpim-1,dleabpim-1,12
dleaihfg-1,dleaihfg-1,13
dlebcmpa-1,dlebcmpa-1,12
dlecfbcg-1,dlecfbcg-1,0
dlefbbkd-1,dlefbbkd-1,2
dlehclpn-1,dlehclpn-1,6
dlejiipm-1,dlejiipm-1,12
dlejpbhi-1,dlejpbhi-1,6
dlejpdcn-1,dlejpdcn-1,5
dlelkgcj-1,dlelkgcj-1,5
dlelnhen-1,dlelnhen-1,5
dlemejjb-1,dlemejjb-1,5
dleobmom-1,dleobmom-1,5
dleoekli-1,dleoekli-1,6
dleojmkh-1,dleojmkh-1,6
dlepcpga-1,dlepcpga-1,5
dlephgmd-1,dlephgmd-1,5
dleplalb-1,dleplalb-1,5
dlfacple-1,dlfacple-1,5
dlfbafef-1,dlfbafef-1,6
dlfbjcpe-1,dlfbjcpe-1,5
dlfdjbin-1,dlfdjbin-1,5
dlffgigp-1,dlffgigp-1,5
dlfgbpbg-1,dlfgbpbg-1,8
dlfgccai-1,dlfgccai-1,8
dlfgieae-1,dlfgieae-1,5
dlfgobha-1,dlfgobha-1,5
dlfgogmb-1,dlfgogmb-1,6
dlfhghkh-1,dlfhghkh-1,8
dlfhmocj-1,dlfhmocj-1,6
dlfigoph-1,dlfigoph-1,6
dlfihagg-1,dlfihagg-1,2
dlfihmnd-1,dlfihmnd-1,2
dlfkdhbg-1,dlfkdhbg-1,2
dlfldipo-1,dlfldipo-1,20
dlfnfmgl-1,dlfnfmgl-1,6
dlfnimnf-1,dlfnimnf-1,8
dlfpaelf-1,dlfpaelf-1,5
dlgabpcl-1,dlgabpcl-1,5
dlgacfea-1,dlgacfea-1,5
dlgcglhj-1,dlgcglhj-1,5
dlgdhllk-1,dlgdhllk-1,5
dlggmfck-1,dlggmfck-1,5
dlgibldm-1,dlgibldm-1,8
dlgijfcn-1,dlgijfcn-1,8
dlgjdcda-1,dlgjdcda-1,5
dlgjihkh-1,dlgjihkh-1,5
dlgjkbpa-1,dlgjkbpa-1,5
dlgkkene-1,dlgkkene-1,5
dlgldjap-1,dlgldjap-1,5
dlglkkgh-1,dlglkkgh-1,5
dlgnlenn-1,dlgnlenn-1,5
dlgoehal-1,dlgoehal-1,5
dlgoiocm-1,dlgoiocm-1,5
dlgonfab-1,dlgonfab-1,2
dlgpojkj-1,dlgpojkj-1,11
dlhajjbi-1,dlhajjbi-1,2
dlhbefhm-1,dlhbefhm-1,11
dlhbhomp-1,dlhbhomp-1,11
dlhfhhig-1,dlhfhhig-1,11
dlhhckin-1,dlhhckin-1,11
dlhhldij-1,dlhhldij-1,11
dlhijlbo-1,dlhijlbo-1,6
dlhikbpo-1,dlhikbpo-1,13
dlhilfcm-1,dlhilfcm-1,0
dlhkipli-1,dlhkipli-1,0
dlhljpif-1,dlhljpif-1,0
dlhmcjpo-1,dlhmcjpo-1,6
dlhnimgl-1,dlhnimgl-1,5
dlhojdpm-1,dlhojdpm-1,6
dlhopjfb-1,dlhopjfb-1,6
dliabaof-1,dliabaof-1,6
dlibhpkp-1,dlibhpkp-1,11
dlickdhp-1,dlickdhp-1,11
dlidnioe-1,dlidnioe-1,11
dliemjig-1,dliemjig-1,6
dliepgkp-1,dliepgkp-1,14
dliffilj-1,dliffilj-1,0
dliingah-1,dliingah-1,11
dlikfonf-1,dlikfonf-1,0
dlimjejp-1,dlimjejp-1,11
dlimppil-1,dlimppil-1,14
dliodfnb-1,dliodfnb-1,8
dliohcla-1,dliohcla-1,6
dlipneba-1,dlipneba-1,6
dljangfj-1,dljangfj-1,6
dljanghf-1,dljanghf-1,0
dljaoiba-1,dljaoiba-1,0
dljbmggb-1,dljbmggb-1,0
dljchlbm-1,dljchlbm-1,0
dljcidbh-1,dljcidbh-1,0
dljckhnd-1,dljckhnd-1,0
dljcnhni-1,dljcnhni-1,0
dljdgnjm-1,dljdgnjm-1,10
dljdgnmd-1,dljdgnmd-1,10
dljecgpa-1,dljecgpa-1,10
dljeggmd-1,dljeggmd-1,10
dljgnglf-1,dljgnglf-1,10
dljgogpi-1,dljgogpi-1,10
dljhglbd-1,dljhglbd-1,10
dljidibg-1,dljidibg-1,10
dljihgkj-1,dljihgkj-1,3
dljijjaa-1,dljijjaa-1,10
dljkdhgk-1,dljkdhgk-1,10
dljkfolp-1,dljkfolp-1,10
dljkjjcf-1,dljkjjcf-1,10
dljkpfan-1,dljkpfan-1,10
dljllmee-1,dljllmee-1,10
dljmgfpg-1,dljmgfpg-1,10
dljngake-1,dljngake-1,10
dljocmgg-1,dljocmgg-1,10
dljpccbg-1,dljpccbg-1,10
dlkacden-1,dlkacden-1,10
dlkapejh-1,dlkapejh-1,10
dlkbcdfe-1,dlkbcdfe-1,10
dlkcfbli-1,dlkcfbli-1,4
dlkfikme-1,dlkfikme-1,10
dlkjelbj-1,dlkjelbj-1,4
dlkjgjcn-1,dlkjgjcn-1,4
dlklbdjl-1,dlklbdjl-1,4
dlkmfggd-1,dlkmfggd-1,10
dlkmjgbf-1,dlkmjgbf-1,4
dlknehci-1,dlknehci-1,4
dlknifhf-1,dlknifhf-1,1
dlknjblk-1,dlknjblk-1,4
dlkocekh-1,dlkocekh-1,4
dlkpjilj-1,dlkpjilj-1,1
dllefmck-1,dllefmck-1,1
dllegkee-1,dllegkee-1,4
dllffldb-1,dllffldb-1,4
dllfiimc-1,dllfiimc-1,4
dllggnbl-1,dllggnbl-1,4
dllggoea-1,dllggoea-1,4
dllghcfg-1,dllghcfg-1,4
dllgifdo-1,dllgifdo-1,4
dllgmalc-1,dllgmalc-1,4
dllhecij-1,dllhecij-1,4
dllibagm-1,dllibagm-1,4
dllihlog-1,dllihlog-1,4
dlljgogb-1,dlljgogb-1,8
dlljjffo-1,dlljjffo-1,4
dlllmgdf-1,dlllmgdf-1,4
dllneljb-1,dllneljb-1,4
dllnkahd-1,dllnkahd-1,8
dllphepc-1,dllphepc-1,8
dllpnldn-1,dllpnldn-1,8
dlmblilc-1,dlmblilc-1,10
dlmcnfbl-1,dlmcnfbl-1,4
dlmddekg-1,dlmddekg-1,4
dlmdejip-1,dlmdejip-1,3
dlmecbna-1,dlmecbna-1,8
dlmihhfo-1,dlmihhfo-1,4
dlmkgmcn-1,dlmkgmcn-1,4
dlmkjoij-1,dlmkjoij-1,8
dlmkknfh-1,dlmkknfh-1,4
dlmoipao-1,dlmoipao-1,4
dlmpmako-1,dlmpmako-1,4
dlnabika-1,dlnabika-1,4
dlnaimnl-1,dlnaimnl-1,3
dlnbppno-1,dlnbppno-1,4
dlncachb-1,dlncachb-1,10
dlndciih-1,dlndciih-1,10
dlndmbpl-1,dlndmbpl-1,4
dlndnmdh-1,dlndnmdh-1,10
dlnegiio-1,dlnegiio-1,10
dlnellod-1,dlnellod-1,10
dlnfdpfi-1,dlnfdpfi-1,10
dlnfnglo-1,dlnfnglo-1,10
dlngabkd-1,dlngabkd-1,1
dlngjobi-1,dlngjobi-1,10
dlnhcmcd-1,dlnhcmcd-1,10
dlnheknk-1,dlnheknk-1,10
dlnifocm-1,dlnifocm-1,10
dlninbee-1,dlninbee-1,10
dlnjgdfc-1,dlnjgdfc-1,4
dlnkabmf-1,dlnkabmf-1,4
dlnkmkop-1,dlnkmkop-1,4
dlnlbgkd-1,dlnlbgkd-1,4
dlnlfoff-1,dlnlfoff-1,4
dlnmjbop-1,dlnmjbop-1,10
dlnofcjc-1,dlnofcjc-1,4
dlnoifog-1,dlnoifog-1,10
dlobhnmm-1,dlobhnmm-1,10
dlobjkhh-1,dlobjkhh-1,10
dlodcbbj-1,dlodcbbj-1,10
dlodmcjk-1,dlodmcjk-1,10
dloeldjk-1,dloeldjk-1,10
dlofjonj-1,dlofjonj-1,4
dlohnjnf-1,dlohnjnf-1,4
dloikgik-1,dloikgik-1,8
dloiopko-1,dloiopko-1,10
dlojlhgn-1,dlojlhgn-1,10
dlolbcbi-1,dlolbcbi-1,10
dlolegjh-1,dlolegjh-1,10
dlooclee-1,dlooclee-1,8
dlooleli-1,dlooleli-1,4
dloonefn-1,dloonefn-1,10
dlopbinf-1,dlopbinf-1,10
dlopodcj-1,dlopodcj-1,3
dlpaemmd-1,dlpaemmd-1,3
dlpanikj-1,dlpanikj-1,3
dlpaoaho-1,dlpaoaho-1,4
dlpefamj-1,dlpefamj-1,4
dlpepeac-1,dlpepeac-1,4
dlpfpppp-1,dlpfpppp-1,4
dlpgbncn-1,dlpgbncn-1,4
dlphfcnh-1,dlphfcnh-1,4
dlpjbbeo-1,dlpjbbeo-1,10
dlpjckoi-1,dlpjckoi-1,10
dlpkklad-1,dlpkklad-1,4
dlplined-1,dlplined-1,1
dlpmcocg-1,dlpmcocg-1,1
dlpnjdpj-1,dlpnjdpj-1,4
dlpnpono-1,dlpnpono-1,4
dmabjbkb-1,dmabjbkb-1,8
dmabncff-1,dmabncff-1,21
dmacednk-1,dmacednk-1,4
dmadcckj-1,dmadcckj-1,4
dmadcego-1,dmadcego-1,2
dmaekpml-1,dmaekpml-1,2
dmagndcp-1,dmagndcp-1,2
dmakhigf-1,dmakhigf-1,2
dmamfcmp-1,dmamfcmp-1,2
dmamjnjd-1,dmamjnjd-1,6
dmbabpoe-1,dmbabpoe-1,21
dmbadpai-1,dmbadpai-1,21
dmbaifnl-1,dmbaifnl-1,10
dmbapefm-1,dmbapefm-1,4
dmbapeha-1,dmbapeha-1,10
dmbdphom-1,dmbdphom-1,4
dmbeigbo-1,dmbeigbo-1,10
dmbfdcng-1,dmbfdcng-1,4
dmbghgdl-1,dmbghgdl-1,10
dmbhclfd-1,dmbhclfd-1,10
dmbheabl-1,dmbheabl-1,10
dmbhlcme-1,dmbhlcme-1,10
dmbhpebd-1,dmbhpebd-1,10
dmbiflff-1,dmbiflff-1,10
dmbknlfc-1,dmbknlfc-1,10
dmbmcnbp-1,dmbmcnbp-1,8
dmbmfkai-1,dmbmfkai-1,1
dmbnmmje-1,dmbnmmje-1,8
dmboeaop-1,dmboeaop-1,8
dmbokapc-1,dmbokapc-1,2
dmbpafmp-1,dmbpafmp-1,12
dmbpaofn-1,dmbpaofn-1,11
dmcacjjp-1,dmcacjjp-1,11
dmcaipib-1,dmcaipib-1,11
dmcapjhn-1,dmcapjhn-1,2
dmcblpng-1,dmcblpng-1,2
dmceaimj-1,dmceaimj-1,11
dmceneia-1,dmceneia-1,0
dmcfohmi-1,dmcfohmi-1,11
dmcgifgd-1,dmcgifgd-1,11
dmcglnkn-1,dmcglnkn-1,11
dmchkemn-1,dmchkemn-1,11
dmcinjpp-1,dmcinjpp-1,11
dmckmcpp-1,dmckmcpp-1,11
dmckoiim-1,dmckoiim-1,0
dmcldano-1,dmcldano-1,11
dmcmdaen-1,dmcmdaen-1,0
dmcnflfp-1,dmcnflfp-1,5
dmcoalop-1,dmcoalop-1,0
dmcobphl-1,dmcobphl-1,11
dmcoggdl-1,dmcoggdl-1,6
dmcppojl-1,dmcppojl-1,6
dmdacahb-1,dmdacahb-1,5
dmdalklp-1,dmdalklp-1,5
dmdedoje-1,dmdedoje-1,12
dmdeogjh-1,dmdeogjh-1,12
dmdgaoin-1,dmdgaoin-1,11
dmdgbnpj-1,dmdgbnpj-1,14
dmdgcgdh-1,dmdgcgdh-1,5
dmdgobdp-1,dmdgobdp-1,5
dmdhfioj-1,dmdhfioj-1,13
dmdkjnma-1,dmdkjnma-1,2
dmdknpkl-1,dmdknpkl-1,0
dmdleoml-1,dmdleoml-1,5
dmdlhmna-1,dmdlhmna-1,11
dmdofdem-1,dmdofdem-1,11
dmdogdek-1,dmdogdek-1,11
dmebjgfl-1,dmebjgfl-1,11
dmecphad-1,dmecphad-1,11
dmedabje-1,dmedabje-1,11
dmeegbnf-1,dmeegbnf-1,11
dmefpbcd-1,dmefpbcd-1,14
dmeggblo-1,dmeggblo-1,2
dmegghgc-1,dmegghgc-1,11
dmeghmio-1,dmeghmio-1,0
dmekdieb-1,dmekdieb-1,0
dmekjgdm-1,dmekjgdm-1,0
dmenhhfh-1,dmenhhfh-1,0
dmeoedcp-1,dmeoedcp-1,12
dmepbagk-1,dmepbagk-1,12
dmepihko-1,dmepihko-1,12
dmepjhbo-1,dmepjhbo-1,11
dmepodek-1,dmepodek-1,11
dmfbjbhg-1,dmfbjbhg-1,11
dmfdjmbn-1,dmfdjmbn-1,11
dmfffknk-1,dmfffknk-1,0
dmfgfkid-1,dmfgfkid-1,6
dmfhkkha-1,dmfhkkha-1,18
dmfiecio-1,dmfiecio-1,6
dmfielkn-1,dmfielkn-1,11
dmfifphh-1,dmfifphh-1,11
dmfijgmi-1,dmfijgmi-1,11
dmflpeol-1,dmflpeol-1,11
dmfmdmpg-1,dmfmdmpg-1,14
dmfnojho-1,dmfnojho-1,6
dmfnppko-1,dmfnppko-1,6
dmfomcom-1,dmfomcom-1,6
dmfommin-1,dmfommin-1,14
dmfonini-1,dmfonini-1,11
dmfpidpk-1,dmfpidpk-1,11
dmfpkjkf-1,dmfpkjkf-1,11
dmfpmnpb-1,dmfpmnpb-1,14
dmgaiehe-1,dmgaiehe-1,14
dmgchfac-1,dmgchfac-1,11
dmgcmhnh-1,dmgcmhnh-1,0
dmgcoefm-1,dmgcoefm-1,20
dmgcpkkm-1,dmgcpkkm-1,20
dmgdfmom-1,dmgdfmom-1,20
dmgdpmii-1,dmgdpmii-1,11
dmgeflmj-1,dmgeflmj-1,11
dmgfncim-1,dmgfncim-1,6
dmgfocei-1,dmgfocei-1,6
dmgfpcml-1,dmgfpcml-1,6
dmggijop-1,dmggijop-1,6
dmgipehm-1,dmgipehm-1,0
dmgkobbk-1,dmgkobbk-1,12
dmgmechl-1,dmgmechl-1,11
dmgocbch-1,dmgocbch-1,0
dmgogppl-1,dmgogppl-1,6
dmgpfhml-1,dmgpfhml-1,12
dmgphdei-1,dmgphdei-1,12
dmhajjff-1,dmhajjff-1,11
dmhanigi-1,dmhanigi-1,12
dmhbibah-1,dmhbibah-1,2
dmhboioa-1,dmhboioa-1,11
dmhcefpk-1,dmhcefpk-1,11
dmhgimle-1,dmhgimle-1,11
dmhifiim-1,dmhifiim-1,0
dmhijbbk-1,dmhijbbk-1,11
dmhkkmig-1,dmhkkmig-1,11
dmhlefdo-1,dmhlefdo-1,11
dmhlnmgl-1,dmhlnmgl-1,13
dmhmgclh-1,dmhmgclh-1,0
dmhnnble-1,dmhnnble-1,0
dmhoimgo-1,dmhoimgo-1,12
dmhppgbp-1,dmhppgbp-1,2
dmibkjke-1,dmibkjke-1,2
dmiddkma-1,dmiddkma-1,11
dmidiadg-1,dmidiadg-1,12
dmiefchl-1,dmiefchl-1,2
dmigchdn-1,dmigchdn-1,11
dmigglnm-1,dmigglnm-1,11
dmihemkm-1,dmihemkm-1,11
dmihhkmn-1,dmihhkmn-1,0
dmihpapl-1,dmihpapl-1,0
dmijbjjo-1,dmijbjjo-1,11
dmikmaoi-1,dmikmaoi-1,11
dmilkkck-1,dmilkkck-1,11
dminieoe-1,dminieoe-1,11
dminihgh-1,dminihgh-1,2
dmioegce-1,dmioegce-1,0
dmipkmkk-1,dmipkmkk-1,11
dmjacnfh-1,dmjacnfh-1,11
dmjadjal-1,dmjadjal-1,11
dmjaioog-1,dmjaioog-1,11
dmjbihkf-1,dmjbihkf-1,11
dmjbohjj-1,dmjbohjj-1,11
dmjchfpo-1,dmjchfpo-1,0
dmjcifdo-1,dmjcifdo-1,0
dmjcpfbi-1,dmjcpfbi-1,20
dmjdjdfk-1,dmjdjdfk-1,20
dmjeahmk-1,dmjeahmk-1,20
dmjebone-1,dmjebone-1,11
dmjemoii-1,dmjemoii-1,11
dmjfikmj-1,dmjfikmj-1,11
dmjfjena-1,dmjfjena-1,11
dmjkengl-1,dmjkengl-1,11
dmjkhppk-1,dmjkhppk-1,11
dmjnknmp-1,dmjnknmp-1,11
dmjpegdh-1,dmjpegdh-1,4
dmjpnjam-1,dmjpnjam-1,4
dmkahlec-1,dmkahlec-1,4
dmkaihop-1,dmkaihop-1,4
dmkaliph-1,dmkaliph-1,4
dmkfggcb-1,dmkfggcb-1,4
dmkgbapf-1,dmkgbapf-1,4
dmkgigbf-1,dmkgigbf-1,4
dmkhfbnf-1,dmkhfbnf-1,1
dmkjldmh-1,dmkjldmh-1,4
dmkjppeg-1,dmkjppeg-1,1
dmkkfkfk-1,dmkkfkfk-1,4
dmklpbak-1,dmklpbak-1,7
dmkobofa-1,dmkobofa-1,4
dmlablpk-1,dmlablpk-1,10
dmlaoncc-1,dmlaoncc-1,8
dmlaongh-1,dmlaongh-1,10
dmlbfnek-1,dmlbfnek-1,4
dmlcohcj-1,dmlcohcj-1,11
dmldclkh-1,dmldclkh-1,14
dmldedla-1,dmldedla-1,11
dmlhmogd-1,dmlhmogd-1,14
dmligbki-1,dmligbki-1,14
dmlikenp-1,dmlikenp-1,4
dmlkpgmm-1,dmlkpgmm-1,4
dmllcmeh-1,dmllcmeh-1,4
dmllplfm-1,dmllplfm-1,4
dmlohklp-1,dmlohklp-1,7
dmlohnok-1,dmlohnok-1,4
dmloifof-1,dmloifof-1,4
dmlokpob-1,dmlokpob-1,10
dmlpcpao-1,dmlpcpao-1,1
dmlphbmc-1,dmlphbmc-1,4
dmlpjgpl-1,dmlpjgpl-1,2
dmmaehml-1,dmmaehml-1,20
dmmbamoc-1,dmmbamoc-1,20
dmmbkgkn-1,dmmbkgkn-1,20
dmmcbedm-1,dmmcbedm-1,2
dmmchokm-1,dmmchokm-1,10
dmmdcjfl-1,dmmdcjfl-1,10
dmmdnchk-1,dmmdnchk-1,10
dmmhafoe-1,dmmhafoe-1,10
dmmjfobl-1,dmmjfobl-1,4
dmmlgeod-1,dmmlgeod-1,10
dmmlgmaf-1,dmmlgmaf-1,4
dmmlnegm-1,dmmlnegm-1,10
dmmmahal-1,dmmmahal-1,10
dmmnabjo-1,dmmnabjo-1,4
dmmoabnd-1,dmmoabnd-1,10
dmmohfoi-1,dmmohfoi-1,10
dmmpgcfp-1,dmmpgcfp-1,10
dmnaolom-1,dmnaolom-1,10
dmnblooh-1,dmnblooh-1,10
dmncdddi-1,dmncdddi-1,10
dmncehmb-1,dmncehmb-1,10
dmndbepj-1,dmndbepj-1,10
dmndflod-1,dmndflod-1,10
dmnhblbn-1,dmnhblbn-1,4
dmnieakf-1,dmnieakf-1,4
dmnjdegi-1,dmnjdegi-1,10
dmnjipak-1,dmnjipak-1,10
dmnjkmpg-1,dmnjkmpg-1,10
dmnlmnhe-1,dmnlmnhe-1,1
dmnlnbef-1,dmnlnbef-1,10
dmnlpaio-1,dmnlpaio-1,10
dmnplfhn-1,dmnplfhn-1,10
dmoajcfb-1,dmoajcfb-1,10
dmobdmkb-1,dmobdmkb-1,4
dmocpgij-1,dmocpgij-1,10
dmofiocf-1,dmofiocf-1,4
dmoghdhg-1,dmoghdhg-1,10
dmogoahm-1,dmogoahm-1,10
dmoijnmi-1,dmoijnmi-1,4
dmokdick-1,dmokdick-1,4
dmolbnif-1,dmolbnif-1,10
dmolikjk-1,dmolikjk-1,4
dmolnaca-1,dmolnaca-1,10
dmonplge-1,dmonplge-1,10
dmoonhob-1,dmoonhob-1,10
dmopgpbh-1,dmopgpbh-1,10
dmopimla-1,dmopimla-1,10
dmopllhn-1,dmopllhn-1,10
dmpaajng-1,dmpaajng-1,10
dmpaipmo-1,dmpaipmo-1,10
dmpaohag-1,dmpaohag-1,10
dmpcbidg-1,dmpcbidg-1,10
dmpdajlf-1,dmpdajlf-1,10
dmpdefii-1,dmpdefii-1,10
dmpdmaef-1,dmpdmaef-1,10
dmplgdal-1,dmplgdal-1,10
dmpngepo-1,dmpngepo-1,10
dmpoealo-1,dmpoealo-1,10
dmpoende-1,dmpoende-1,10
dmpomopi-1,dmpomopi-1,10
dmppcaca-1,dmppcaca-1,10
dmppgkbg-1,dmppgkbg-1,10
dmpppbml-1,dmpppbml-1,10
dnaaecbm-1,dnaaecbm-1,10
dnaafoal-1,dnaafoal-1,10
dnackaph-1,dnackaph-1,10
dnaegfab-1,dnaegfab-1,10
dnafepog-1,dnafepog-1,10
dnagckaj-1,dnagckaj-1,10
dnahdngl-1,dnahdngl-1,10
dnaiefhb-1,dnaiefhb-1,10
dnaigkab-1,dnaigkab-1,10
dnaikafc-1,dnaikafc-1,10
dnainhkm-1,dnainhkm-1,10
dnajeidk-1,dnajeidk-1,10
dnajijoi-1,dnajijoi-1,10
dnajmlhi-1,dnajmlhi-1,10
dnakkicm-1,dnakkicm-1,10
dnalakjd-1,dnalakjd-1,10
dnamamdb-1,dnamamdb-1,10
dnanegie-1,dnanegie-1,10
dnankinf-1,dnankinf-1,10
dnaoaplo-1,dnaoaplo-1,10
dnbaogca-1,dnbaogca-1,10
dnbcaeoe-1,dnbcaeoe-1,10
dnbdhppe-1,dnbdhppe-1,10
dnbekboa-1,dnbekboa-1,10
dnbenelm-1,dnbenelm-1,10
dnbfoiki-1,dnbfoiki-1,10
dnbgfoac-1,dnbgfoac-1,10
dnbgomhp-1,dnbgomhp-1,10
dnbhfobn-1,dnbhfobn-1,10
dnbigepg-1,dnbigepg-1,10
dnbimael-1,dnbimael-1,10
dnbimggb-1,dnbimggb-1,10
dnbipdle-1,dnbipdle-1,10
dnbjjmkm-1,dnbjjmkm-1,4
dnbkjaeo-1,dnbkjaeo-1,4
dnblooeh-1,dnblooeh-1,4
dnboaijd-1,dnboaijd-1,4
dnbolkpd-1,dnbolkpd-1,4
dnbondgn-1,dnbondgn-1,10
dnbonobd-1,dnbonobd-1,10
dnbpapma-1,dnbpapma-1,4
dnbpeanm-1,dnbpeanm-1,10
dnbplpmf-1,dnbplpmf-1,10
dncaaakm-1,dncaaakm-1,10
dncaefid-1,dncaefid-1,10
dncahhhf-1,dncahhhf-1,4
dncapcea-1,dncapcea-1,4
dnccnmjp-1,dnccnmjp-1,10
dncdfcil-1,dncdfcil-1,4
dncdgifp-1,dncdgifp-1,10
dncedcno-1,dncedcno-1,10
dncfeogm-1,dncfeogm-1,10
dncfkijh-1,dncfkijh-1,10
dncfombb-1,dncfombb-1,10
dncggcif-1,dncggcif-1,10
dncgjimp-1,dncgjimp-1,10
dncifaab-1,dncifaab-1,10
dncjcdgd-1,dncjcdgd-1,10
dncjeeja-1,dncjeeja-1,10
dnckbfhi-1,dnckbfhi-1,10
dncnajda-1,dncnajda-1,10
dncnjogo-1,dncnjogo-1,10
dncnpbag-1,dncnpbag-1,10
dncoeeii-1,dncoeeii-1,10
dncogojk-1,dncogojk-1,10
dncpiooj-1,dncpiooj-1,10
dncpoiki-1,dncpoiki-1,10
dndbeanc-1,dndbeanc-1,10
dnddgohn-1,dnddgohn-1,10
dndecofm-1,dndecofm-1,10
dndfgkhl-1,dndfgkhl-1,4
dndfjmdf-1,dndfjmdf-1,10
dndflmfp-1,dndflmfp-1,10
dndfnocp-1,dndfnocp-1,10
dndgggcd-1,dndgggcd-1,10
dndhfceo-1,dndhfceo-1,10
dndhgcio-1,dndhgcio-1,10
dndihnhm-1,dndihnhm-1,10
dndinpkj-1,dndinpkj-1,10
