,cell_id,banksy_leiden_0.7
bpbjbngj-1,bpbjbngj-1,5
bpbjjkmo-1,bpbjjkmo-1,5
bpbjpebc-1,bpbjpebc-1,6
bpbkebek-1,bpbkebek-1,5
bpblihjk-1,bpblihjk-1,5
bpblijfo-1,bpblijfo-1,5
bpbmfhpb-1,bpbmfhpb-1,5
bpbnafgk-1,bpbnafgk-1,5
bpbnenkg-1,bpbnenkg-1,5
bpbnfbce-1,bpbnfbce-1,5
bpbnhdbf-1,bpbnhdbf-1,5
bpboilkf-1,bpboilkf-1,6
bpbombmf-1,bpbombmf-1,5
bpbpbnie-1,bpbpbnie-1,6
bpbpbpja-1,bpbpbpja-1,11
bpbpcmlg-1,bpbpcmlg-1,11
bpbpiijp-1,bpbpiijp-1,11
bpbpilom-1,bpbpilom-1,11
bpbpmlfa-1,bpbpmlfa-1,0
bpcajppa-1,bpcajppa-1,11
bpcaljgn-1,bpcaljgn-1,11
bpcbdfam-1,bpcbdfam-1,11
bpcbefcj-1,bpcbefcj-1,0
bpcbhmha-1,bpcbhmha-1,0
bpcbmdno-1,bpcbmdno-1,0
bpcbpeda-1,bpcbpeda-1,0
bpccdlme-1,bpccdlme-1,0
bpccobhf-1,bpccobhf-1,0
bpcfceem-1,bpcfceem-1,11
bpcgcnji-1,bpcgcnji-1,0
bpchcbkp-1,bpchcbkp-1,0
bpchdpjp-1,bpchdpjp-1,11
bpchfhba-1,bpchfhba-1,0
bpchnmke-1,bpchnmke-1,0
bpciandj-1,bpciandj-1,0
bpcidcpf-1,bpcidcpf-1,0
bpcifagg-1,bpcifagg-1,11
bpciikpm-1,bpciikpm-1,0
bpcijbgl-1,bpcijbgl-1,11
bpciojeb-1,bpciojeb-1,0
bpcipboc-1,bpcipboc-1,0
bpcjaadp-1,bpcjaadp-1,0
bpcjajfi-1,bpcjajfi-1,0
bpcjmcmf-1,bpcjmcmf-1,0
bpckbcff-1,bpckbcff-1,0
bpckphjf-1,bpckphjf-1,0
bpclddfl-1,bpclddfl-1,0
bpclekdg-1,bpclekdg-1,0
bpclfjlk-1,bpclfjlk-1,0
bpclplce-1,bpclplce-1,0
bpcmbfgj-1,bpcmbfgj-1,0
bpcmkfck-1,bpcmkfck-1,0
bpcmkhno-1,bpcmkhno-1,0
bpcmoihj-1,bpcmoihj-1,0
bpcnejin-1,bpcnejin-1,0
bpcnlcel-1,bpcnlcel-1,0
bpcocefb-1,bpcocefb-1,0
bpcplpje-1,bpcplpje-1,0
bpdaaiff-1,bpdaaiff-1,0
bpdacmoi-1,bpdacmoi-1,0
bpdamggc-1,bpdamggc-1,5
bpdbckbc-1,bpdbckbc-1,5
bpdcclgf-1,bpdcclgf-1,5
bpdcfjgd-1,bpdcfjgd-1,5
bpdcicch-1,bpdcicch-1,5
bpddajnc-1,bpddajnc-1,5
bpddbapj-1,bpddbapj-1,5
bpddkaej-1,bpddkaej-1,5
bpdefoma-1,bpdefoma-1,5
bpdehkhp-1,bpdehkhp-1,5
bpdfkjef-1,bpdfkjef-1,5
bpdflohi-1,bpdflohi-1,5
bpdgahmo-1,bpdgahmo-1,5
bpdgfgba-1,bpdgfgba-1,11
bpdgjfba-1,bpdgjfba-1,0
bpdgkbda-1,bpdgkbda-1,5
bpdhkbmd-1,bpdhkbmd-1,5
bpdhndid-1,bpdhndid-1,5
bpdidobi-1,bpdidobi-1,5
bpdikpka-1,bpdikpka-1,5
bpdipabn-1,bpdipabn-1,5
bpdjcpgd-1,bpdjcpgd-1,2
bpdjfeee-1,bpdjfeee-1,5
bpdjgoph-1,bpdjgoph-1,2
bpdkiblk-1,bpdkiblk-1,5
bpdmaknk-1,bpdmaknk-1,5
bpdmijcp-1,bpdmijcp-1,5
bpdmmibo-1,bpdmmibo-1,0
bpdnchnn-1,bpdnchnn-1,5
bpdnfcka-1,bpdnfcka-1,5
bpdngaak-1,bpdngaak-1,2
bpdngfjh-1,bpdngfjh-1,5
bpdnobnl-1,bpdnobnl-1,0
bpdnogfc-1,bpdnogfc-1,0
bpdnonln-1,bpdnonln-1,5
bpdoamol-1,bpdoamol-1,0
bpdpaoii-1,bpdpaoii-1,5
bpdphdkd-1,bpdphdkd-1,5
bpdpmdbj-1,bpdpmdbj-1,0
bpebheaj-1,bpebheaj-1,5
bpecacjn-1,bpecacjn-1,5
bpecgddl-1,bpecgddl-1,2
bpecibbi-1,bpecibbi-1,5
bpecjced-1,bpecjced-1,5
bpecncfh-1,bpecncfh-1,5
bpedhbgp-1,bpedhbgp-1,5
bpeebolp-1,bpeebolp-1,5
bpeecpgp-1,bpeecpgp-1,5
bpeednim-1,bpeednim-1,5
bpeglfll-1,bpeglfll-1,5
bpehbjbg-1,bpehbjbg-1,5
bpehfgla-1,bpehfgla-1,5
bpehjaal-1,bpehjaal-1,5
bpehjapf-1,bpehjapf-1,11
bpehjmln-1,bpehjmln-1,11
bpehkgoi-1,bpehkgoi-1,11
bpehmcdn-1,bpehmcdn-1,11
bpeibcfc-1,bpeibcfc-1,0
bpeigihk-1,bpeigihk-1,0
bpeiimol-1,bpeiimol-1,0
bpeilmmf-1,bpeilmmf-1,0
bpejgaec-1,bpejgaec-1,0
bpekjkbj-1,bpekjkbj-1,0
bpeklbef-1,bpeklbef-1,11
bpeleaoh-1,bpeleaoh-1,0
bpellkok-1,bpellkok-1,11
bpelnjpf-1,bpelnjpf-1,0
bpelnlgd-1,bpelnlgd-1,11
bpemekch-1,bpemekch-1,11
bpemmlkd-1,bpemmlkd-1,5
bpemokea-1,bpemokea-1,0
bpencapo-1,bpencapo-1,0
bpenccld-1,bpenccld-1,5
bpengbpa-1,bpengbpa-1,0
bpeoacnc-1,bpeoacnc-1,5
bpeobico-1,bpeobico-1,5
bpeoeaek-1,bpeoeaek-1,5
bpeoggnk-1,bpeoggnk-1,5
bpepecgb-1,bpepecgb-1,0
bpepopnc-1,bpepopnc-1,0
bpfaajek-1,bpfaajek-1,0
bpfagldb-1,bpfagldb-1,5
bpfbjkmd-1,bpfbjkmd-1,5
bpfbodbj-1,bpfbodbj-1,0
bpfbpjjm-1,bpfbpjjm-1,0
bpfccbdh-1,bpfccbdh-1,0
bpfcfcof-1,bpfcfcof-1,5
bpfchnch-1,bpfchnch-1,0
bpfdhfeb-1,bpfdhfeb-1,0
bpfdiala-1,bpfdiala-1,11
bpfdmhon-1,bpfdmhon-1,11
bpfdokoa-1,bpfdokoa-1,11
bpfebpff-1,bpfebpff-1,11
bpffbfhc-1,bpffbfhc-1,11
bpffbggc-1,bpffbggc-1,11
bpffpkcn-1,bpffpkcn-1,11
bpfgjbeo-1,bpfgjbeo-1,11
bpfgllhf-1,bpfgllhf-1,11
bpfhghie-1,bpfhghie-1,0
bpfhhhha-1,bpfhhhha-1,0
bpficjdo-1,bpficjdo-1,6
bpfinlhk-1,bpfinlhk-1,0
bpfinobc-1,bpfinobc-1,0
bpfjdonn-1,bpfjdonn-1,0
bpfjoabn-1,bpfjoabn-1,0
bpfkcbdp-1,bpfkcbdp-1,0
bpfkfcag-1,bpfkfcag-1,0
bpfkilkj-1,bpfkilkj-1,0
bpflapjm-1,bpflapjm-1,0
bpflbncp-1,bpflbncp-1,11
bpflcfaf-1,bpflcfaf-1,11
bpflclnj-1,bpflclnj-1,11
bpflfopp-1,bpflfopp-1,6
bpflklhi-1,bpflklhi-1,0
bpflmlkk-1,bpflmlkk-1,0
bpflpedm-1,bpflpedm-1,0
bpfndlag-1,bpfndlag-1,11
bpfobnaf-1,bpfobnaf-1,0
bpfookmp-1,bpfookmp-1,0
bpfoonpj-1,bpfoonpj-1,0
bpfpabfh-1,bpfpabfh-1,0
bpfpeafn-1,bpfpeafn-1,0
bpfpobjj-1,bpfpobjj-1,0
bpgadapi-1,bpgadapi-1,0
bpgbblgk-1,bpgbblgk-1,0
bpgbfddl-1,bpgbfddl-1,0
bpgbhjpj-1,bpgbhjpj-1,0
bpgbndop-1,bpgbndop-1,0
bpgcendk-1,bpgcendk-1,0
bpgcflol-1,bpgcflol-1,0
bpgcgknn-1,bpgcgknn-1,0
bpgdbibe-1,bpgdbibe-1,0
bpgdghld-1,bpgdghld-1,0
bpgdjnje-1,bpgdjnje-1,0
bpgdlldl-1,bpgdlldl-1,0
bpgdpalf-1,bpgdpalf-1,0
bpgebbme-1,bpgebbme-1,0
bpgefdfh-1,bpgefdfh-1,0
bpgefebc-1,bpgefebc-1,0
bpgefggh-1,bpgefggh-1,2
bpgeglfa-1,bpgeglfa-1,11
bpgeglpj-1,bpgeglpj-1,11
bpgelkbh-1,bpgelkbh-1,11
bpgemkoi-1,bpgemkoi-1,0
bpgfdfmj-1,bpgfdfmj-1,11
bpgflkpa-1,bpgflkpa-1,11
bpggbbcc-1,bpggbbcc-1,11
bpghcmjp-1,bpghcmjp-1,11
bpghdbjc-1,bpghdbjc-1,2
bpghmipn-1,bpghmipn-1,11
bpghpage-1,bpghpage-1,6
bpgibnhi-1,bpgibnhi-1,11
bpgicclm-1,bpgicclm-1,11
bpgihjbj-1,bpgihjbj-1,11
bpgjnini-1,bpgjnini-1,2
bpgkjkbp-1,bpgkjkbp-1,2
bpglbdch-1,bpglbdch-1,2
bpglgnpo-1,bpglgnpo-1,11
bpgmcbca-1,bpgmcbca-1,11
bpgmfoak-1,bpgmfoak-1,11
bpgmlinc-1,bpgmlinc-1,11
bpgmphna-1,bpgmphna-1,2
bpgndohl-1,bpgndohl-1,11
bpgnffil-1,bpgnffil-1,11
bpgngfid-1,bpgngfid-1,11
bpgnhamo-1,bpgnhamo-1,11
bpgpbieh-1,bpgpbieh-1,2
bpgpdfdk-1,bpgpdfdk-1,11
bpgpdihd-1,bpgpdihd-1,11
bpgpjmbg-1,bpgpjmbg-1,11
bphaefae-1,bphaefae-1,0
bphbielb-1,bphbielb-1,0
bphbjcna-1,bphbjcna-1,0
bphcgdpj-1,bphcgdpj-1,0
bphcgkbf-1,bphcgkbf-1,11
bphckjlm-1,bphckjlm-1,0
bphcmhgi-1,bphcmhgi-1,0
bphdajgj-1,bphdajgj-1,2
bphdcapn-1,bphdcapn-1,11
bphdcebl-1,bphdcebl-1,11
bphdnbjl-1,bphdnbjl-1,11
bpheibfh-1,bpheibfh-1,11
bpheihbe-1,bpheihbe-1,11
bphfljmp-1,bphfljmp-1,11
bphfnggo-1,bphfnggo-1,11
bphfppgm-1,bphfppgm-1,11
bphgefin-1,bphgefin-1,11
bphgejai-1,bphgejai-1,2
bphgodkh-1,bphgodkh-1,2
bphhegap-1,bphhegap-1,11
bphhgddj-1,bphhgddj-1,11
bphhnemi-1,bphhnemi-1,11
bphibfcc-1,bphibfcc-1,2
bphijdmd-1,bphijdmd-1,2
bphlkjgj-1,bphlkjgj-1,11
bphloggf-1,bphloggf-1,11
bphmbnoi-1,bphmbnoi-1,11
bphmbopo-1,bphmbopo-1,11
bphmdkgk-1,bphmdkgk-1,0
bphmeldn-1,bphmeldn-1,0
bphmgfgp-1,bphmgfgp-1,0
bphmjdin-1,bphmjdin-1,0
bphmogbc-1,bphmogbc-1,0
bphnbgef-1,bphnbgef-1,0
bphncdgm-1,bphncdgm-1,0
bphnfafk-1,bphnfafk-1,0
bphnfbob-1,bphnfbob-1,0
bphnfpbn-1,bphnfpbn-1,0
bphngkpe-1,bphngkpe-1,0
bphnnook-1,bphnnook-1,0
bphnphkn-1,bphnphkn-1,0
bphokdop-1,bphokdop-1,0
bphpapaa-1,bphpapaa-1,0
bphpehek-1,bphpehek-1,0
bphpncie-1,bphpncie-1,0
bpiaeoic-1,bpiaeoic-1,2
bpiajobl-1,bpiajobl-1,2
bpiamfoc-1,bpiamfoc-1,2
bpianpdc-1,bpianpdc-1,2
bpiaofhl-1,bpiaofhl-1,0
bpicfpoi-1,bpicfpoi-1,0
bpickgah-1,bpickgah-1,0
bpicniag-1,bpicniag-1,0
bpidcoao-1,bpidcoao-1,0
bpideofk-1,bpideofk-1,0
bpiemfij-1,bpiemfij-1,0
bpifabad-1,bpifabad-1,0
bpifanog-1,bpifanog-1,5
bpigkejm-1,bpigkejm-1,5
bpihdmlo-1,bpihdmlo-1,5
bpihnnmi-1,bpihnnmi-1,0
bpiimjoh-1,bpiimjoh-1,0
bpiipehg-1,bpiipehg-1,0
bpiipigc-1,bpiipigc-1,0
bpijegio-1,bpijegio-1,0
bpijggph-1,bpijggph-1,0
bpijhpep-1,bpijhpep-1,0
bpijiifl-1,bpijiifl-1,0
bpikbfjo-1,bpikbfjo-1,12
bpikdhie-1,bpikdhie-1,12
bpikplfd-1,bpikplfd-1,0
bpilbdml-1,bpilbdml-1,2
bpilcjii-1,bpilcjii-1,0
bpilfjef-1,bpilfjef-1,0
bpiloehf-1,bpiloehf-1,0
bpilollg-1,bpilollg-1,0
bpimhapl-1,bpimhapl-1,0
bpinmchj-1,bpinmchj-1,0
bpinmlln-1,bpinmlln-1,0
bpiobceo-1,bpiobceo-1,11
bpioobfh-1,bpioobfh-1,2
bpiphmlo-1,bpiphmlo-1,11
bpipkbcd-1,bpipkbcd-1,2
bpipkjpl-1,bpipkjpl-1,12
bpipknke-1,bpipknke-1,0
bpjaapkj-1,bpjaapkj-1,0
bpjadhka-1,bpjadhka-1,0
bpjajlok-1,bpjajlok-1,0
bpjapdbm-1,bpjapdbm-1,0
bpjbafkl-1,bpjbafkl-1,11
bpjbcipi-1,bpjbcipi-1,11
bpjbfkfl-1,bpjbfkfl-1,11
bpjbkfbc-1,bpjbkfbc-1,11
bpjcaekn-1,bpjcaekn-1,0
bpjclcgo-1,bpjclcgo-1,0
bpjcpbif-1,bpjcpbif-1,0
bpjegmgd-1,bpjegmgd-1,11
bpjeokgn-1,bpjeokgn-1,11
bpjggiob-1,bpjggiob-1,11
bpjggohi-1,bpjggohi-1,11
bpjgiebh-1,bpjgiebh-1,11
bpjglkce-1,bpjglkce-1,11
bpjgnnop-1,bpjgnnop-1,11
bpjgokbi-1,bpjgokbi-1,11
bpjhaofg-1,bpjhaofg-1,11
bpjibfao-1,bpjibfao-1,11
bpjjcfmk-1,bpjjcfmk-1,11
bpjjgleo-1,bpjjgleo-1,11
bpjkjabd-1,bpjkjabd-1,2
bpjkliki-1,bpjkliki-1,2
bpjldodm-1,bpjldodm-1,11
bpjljalh-1,bpjljalh-1,11
bpjmchhi-1,bpjmchhi-1,11
bpjnblpf-1,bpjnblpf-1,11
bpjndman-1,bpjndman-1,11
bpjneifm-1,bpjneifm-1,11
bpjnjond-1,bpjnjond-1,11
bpjnlkgd-1,bpjnlkgd-1,11
bpjnlmpm-1,bpjnlmpm-1,11
bpjnndhg-1,bpjnndhg-1,11
bpjocklm-1,bpjocklm-1,11
bpjolkff-1,bpjolkff-1,11
bpjomdlh-1,bpjomdlh-1,21
bpjpifao-1,bpjpifao-1,11
bpjpjagp-1,bpjpjagp-1,11
bpjpoiie-1,bpjpoiie-1,11
bpjpoljl-1,bpjpoljl-1,2
bpkagihg-1,bpkagihg-1,11
bpkagnok-1,bpkagnok-1,11
bpkakmak-1,bpkakmak-1,11
bpkbbdfc-1,bpkbbdfc-1,11
bpkcjhbc-1,bpkcjhbc-1,2
bpkckhkn-1,bpkckhkn-1,11
bpkcoooh-1,bpkcoooh-1,21
bpkdampj-1,bpkdampj-1,2
bpkdjnml-1,bpkdjnml-1,11
bpkdoghd-1,bpkdoghd-1,11
bpkedhcg-1,bpkedhcg-1,11
bpkejhap-1,bpkejhap-1,11
bpkfffjg-1,bpkfffjg-1,11
bpkfjklp-1,bpkfjklp-1,11
bpkggjkm-1,bpkggjkm-1,11
bpkggmhp-1,bpkggmhp-1,11
bpkgipkm-1,bpkgipkm-1,11
bpkgmgjo-1,bpkgmgjo-1,11
bpkhamic-1,bpkhamic-1,11
bpkhehdl-1,bpkhehdl-1,11
bpkhjbeo-1,bpkhjbeo-1,11
bpkhmanf-1,bpkhmanf-1,11
bpkhmiod-1,bpkhmiod-1,2
bpkhnepd-1,bpkhnepd-1,2
bpkijmkc-1,bpkijmkc-1,11
bpkilpkc-1,bpkilpkc-1,11
bpkjcmog-1,bpkjcmog-1,11
bpkjgkog-1,bpkjgkog-1,11
bpkkpnhb-1,bpkkpnhb-1,11
bpkmnhod-1,bpkmnhod-1,11
bpknejcm-1,bpknejcm-1,11
bpknledb-1,bpknledb-1,11
bpkodkjm-1,bpkodkjm-1,11
bpkohgke-1,bpkohgke-1,0
bpkompee-1,bpkompee-1,0
bpkooedk-1,bpkooedk-1,0
bpkpjcmj-1,bpkpjcmj-1,0
bplaadnn-1,bplaadnn-1,0
bplaigil-1,bplaigil-1,0
bplanoci-1,bplanoci-1,0
bplapmhl-1,bplapmhl-1,13
bplbehim-1,bplbehim-1,2
bplbepno-1,bplbepno-1,0
bplbhhkf-1,bplbhhkf-1,0
bplbpmml-1,bplbpmml-1,2
bplchjdn-1,bplchjdn-1,0
bpldjkph-1,bpldjkph-1,12
bpldkloa-1,bpldkloa-1,12
bpleenof-1,bpleenof-1,0
bplehfmc-1,bplehfmc-1,0
bpleknfd-1,bpleknfd-1,0
bplelcpd-1,bplelcpd-1,0
bpleofmc-1,bpleofmc-1,0
bplfafon-1,bplfafon-1,0
bplfajbh-1,bplfajbh-1,0
bplfllkd-1,bplfllkd-1,0
bplfmjcj-1,bplfmjcj-1,0
bplfpmdl-1,bplfpmdl-1,2
bplgkani-1,bplgkani-1,0
bplgmcbh-1,bplgmcbh-1,0
bplhfiof-1,bplhfiof-1,0
bplibmkk-1,bplibmkk-1,5
bplibogf-1,bplibogf-1,12
bplilbbb-1,bplilbbb-1,0
bpljghii-1,bpljghii-1,5
bpljinec-1,bpljinec-1,0
bpljmhfl-1,bpljmhfl-1,0
bpllegfj-1,bpllegfj-1,0
bpllfeje-1,bpllfeje-1,0
bpllkdhf-1,bpllkdhf-1,0
bpllldfa-1,bpllldfa-1,0
bplmaioe-1,bplmaioe-1,0
bplmcdme-1,bplmcdme-1,12
bplmcplo-1,bplmcplo-1,12
bplmhohg-1,bplmhohg-1,0
bplmljhp-1,bplmljhp-1,0
bplnajkd-1,bplnajkd-1,0
bplnhjjd-1,bplnhjjd-1,0
bplnmgjj-1,bplnmgjj-1,0
bplnpmbd-1,bplnpmbd-1,0
bploegma-1,bploegma-1,5
bplohdfl-1,bplohdfl-1,0
bplohkdk-1,bplohkdk-1,0
bplojbnp-1,bplojbnp-1,0
bplokjkb-1,bplokjkb-1,0
bploojbh-1,bploojbh-1,0
bplpdpgf-1,bplpdpgf-1,0
bplpflfl-1,bplpflfl-1,0
bplpgelo-1,bplpgelo-1,0
bplpmddl-1,bplpmddl-1,0
bplpoppj-1,bplpoppj-1,0
bpmaalih-1,bpmaalih-1,0
bpmaihid-1,bpmaihid-1,0
bpmajbkk-1,bpmajbkk-1,0
bpmamjdj-1,bpmamjdj-1,0
bpmbmmkf-1,bpmbmmkf-1,0
bpmcbkoj-1,bpmcbkoj-1,0
bpmcgdgi-1,bpmcgdgi-1,0
bpmcgdpn-1,bpmcgdpn-1,0
bpmddgem-1,bpmddgem-1,11
bpmdpjdi-1,bpmdpjdi-1,0
bpmenkic-1,bpmenkic-1,11
bpmfdlhn-1,bpmfdlhn-1,11
bpmfokdk-1,bpmfokdk-1,0
bpmgacoa-1,bpmgacoa-1,11
bpmghbbe-1,bpmghbbe-1,11
bpmgjnck-1,bpmgjnck-1,0
bpmhlcgf-1,bpmhlcgf-1,0
bpmhmfcj-1,bpmhmfcj-1,0
bpmhoeme-1,bpmhoeme-1,0
bpmidkea-1,bpmidkea-1,11
bpmidphk-1,bpmidphk-1,11
bpmjgogo-1,bpmjgogo-1,0
bpmjhegf-1,bpmjhegf-1,0
bpmjhidb-1,bpmjhidb-1,0
bpmjkilk-1,bpmjkilk-1,0
bpmkengb-1,bpmkengb-1,17
bpmkfddl-1,bpmkfddl-1,11
bpmkfhch-1,bpmkfhch-1,0
bpmkjnig-1,bpmkjnig-1,11
bpmknbdh-1,bpmknbdh-1,11
bpmkofhi-1,bpmkofhi-1,11
bpmljifg-1,bpmljifg-1,11
bpmlkghn-1,bpmlkghn-1,17
bpmmdngm-1,bpmmdngm-1,2
bpmmjcmp-1,bpmmjcmp-1,2
bpmmljdb-1,bpmmljdb-1,0
bpmnkpgc-1,bpmnkpgc-1,11
bpmnommm-1,bpmnommm-1,11
bpmoafem-1,bpmoafem-1,11
bpmojnkf-1,bpmojnkf-1,0
bpmomedl-1,bpmomedl-1,11
bpmpihmm-1,bpmpihmm-1,11
bpmpjfdg-1,bpmpjfdg-1,11
bpmpjmmo-1,bpmpjmmo-1,11
bpmpkcod-1,bpmpkcod-1,11
bpmplkbj-1,bpmplkbj-1,11
bpnaadpe-1,bpnaadpe-1,11
bpnaefpk-1,bpnaefpk-1,11
bpnaifek-1,bpnaifek-1,2
bpnakafd-1,bpnakafd-1,11
bpnaoibm-1,bpnaoibm-1,11
bpnbbfan-1,bpnbbfan-1,2
bpnbggig-1,bpnbggig-1,11
bpnbokde-1,bpnbokde-1,11
bpnbpabg-1,bpnbpabg-1,11
bpncakap-1,bpncakap-1,2
bpnccemg-1,bpnccemg-1,11
bpndafbl-1,bpndafbl-1,11
bpndccgo-1,bpndccgo-1,11
bpnfbnga-1,bpnfbnga-1,11
bpnfddgf-1,bpnfddgf-1,5
bpnfelfm-1,bpnfelfm-1,5
bpngnckl-1,bpngnckl-1,5
bpnhcjkc-1,bpnhcjkc-1,5
bpnhocfp-1,bpnhocfp-1,5
bpnighjd-1,bpnighjd-1,6
bpnikejm-1,bpnikejm-1,5
bpnkfpei-1,bpnkfpei-1,6
bpnkheah-1,bpnkheah-1,5
bpnlanno-1,bpnlanno-1,11
bpnlgfnn-1,bpnlgfnn-1,11
bpnllead-1,bpnllead-1,11
bpnmclmo-1,bpnmclmo-1,11
bpnnfacm-1,bpnnfacm-1,6
bpnnjcjg-1,bpnnjcjg-1,5
bpnnjpkh-1,bpnnjpkh-1,5
bpnnmkgd-1,bpnnmkgd-1,11
bpnnnfdo-1,bpnnnfdo-1,11
bpnnohec-1,bpnnohec-1,11
bpnoekjp-1,bpnoekjp-1,12
bpnomiad-1,bpnomiad-1,11
bpoagcbi-1,bpoagcbi-1,12
bpobcdfe-1,bpobcdfe-1,11
bpobjimm-1,bpobjimm-1,12
bpobljnj-1,bpobljnj-1,12
bpocehgj-1,bpocehgj-1,0
bpodochb-1,bpodochb-1,11
bpoegifo-1,bpoegifo-1,0
bpoegjch-1,bpoegjch-1,11
bpoegjlf-1,bpoegjlf-1,11
bpoehdpb-1,bpoehdpb-1,11
bpofhiaa-1,bpofhiaa-1,11
bpofncji-1,bpofncji-1,11
bpoglkdm-1,bpoglkdm-1,11
bpognmpd-1,bpognmpd-1,11
bpohbkak-1,bpohbkak-1,11
bpohfmja-1,bpohfmja-1,11
bpohmjap-1,bpohmjap-1,11
bpoibpbg-1,bpoibpbg-1,0
bpoigfkl-1,bpoigfkl-1,0
bpoiiehp-1,bpoiiehp-1,2
bpoikbbp-1,bpoikbbp-1,0
bpoimhdj-1,bpoimhdj-1,6
bpojamdp-1,bpojamdp-1,0
bpojcdda-1,bpojcdda-1,11
bpojknam-1,bpojknam-1,11
bpojondg-1,bpojondg-1,0
bpojpdcb-1,bpojpdcb-1,11
bpokcdec-1,bpokcdec-1,0
bpokknkk-1,bpokknkk-1,11
bpoldpfe-1,bpoldpfe-1,6
bpolhogo-1,bpolhogo-1,6
bpolmgeh-1,bpolmgeh-1,6
bpolnmml-1,bpolnmml-1,6
bpombimc-1,bpombimc-1,6
bpomhaif-1,bpomhaif-1,11
bponakbl-1,bponakbl-1,11
bponbokd-1,bponbokd-1,0
bponijmd-1,bponijmd-1,0
bponjmbg-1,bponjmbg-1,0
bpooenpe-1,bpooenpe-1,0
bpoogmnd-1,bpoogmnd-1,0
bpopakle-1,bpopakle-1,0
bpopodim-1,bpopodim-1,11
bpoppnpd-1,bpoppnpd-1,11
bppaellp-1,bppaellp-1,11
bppapmng-1,bppapmng-1,11
bppbcmaf-1,bppbcmaf-1,11
bppbeoam-1,bppbeoam-1,11
bppbmkbp-1,bppbmkbp-1,11
bppckjdn-1,bppckjdn-1,11
bppckmcc-1,bppckmcc-1,11
bppddegk-1,bppddegk-1,11
bppeahnm-1,bppeahnm-1,11
bppeapgo-1,bppeapgo-1,11
bppeiked-1,bppeiked-1,11
bppfflef-1,bppfflef-1,11
bppfhfge-1,bppfhfge-1,11
bppgbbbm-1,bppgbbbm-1,5
bppgejkl-1,bppgejkl-1,5
bppgfhel-1,bppgfhel-1,5
bppgfocp-1,bppgfocp-1,5
bppglkkm-1,bppglkkm-1,5
bppgpffl-1,bppgpffl-1,5
bpphajil-1,bpphajil-1,5
bpphkccg-1,bpphkccg-1,5
bpphnaaa-1,bpphnaaa-1,0
bppiaiog-1,bppiaiog-1,13
bppibgae-1,bppibgae-1,11
bppiiani-1,bppiiani-1,11
bppilbii-1,bppilbii-1,11
bppilhcf-1,bppilhcf-1,11
bppjciib-1,bppjciib-1,11
bppjoggg-1,bppjoggg-1,11
bppkccif-1,bppkccif-1,6
bppkdhbi-1,bppkdhbi-1,5
bppkghmp-1,bppkghmp-1,5
bppknahf-1,bppknahf-1,6
bppknmlm-1,bppknmlm-1,5
bpplbfif-1,bpplbfif-1,5
bppmgcig-1,bppmgcig-1,5
bppmibhd-1,bppmibhd-1,5
bppmnplh-1,bppmnplh-1,0
bppnjani-1,bppnjani-1,11
bppnofeb-1,bppnofeb-1,0
bppogdbl-1,bppogdbl-1,0
bpppbahb-1,bpppbahb-1,0
bpppgdob-1,bpppgdob-1,5
bppphald-1,bppphald-1,0
bpppifcb-1,bpppifcb-1,5
bpppkibn-1,bpppkibn-1,5
caaabpbm-1,caaabpbm-1,0
caaacccl-1,caaacccl-1,0
caabgcej-1,caabgcej-1,0
caabmeik-1,caabmeik-1,0
caacniel-1,caacniel-1,0
caaedfhp-1,caaedfhp-1,0
caaeegoo-1,caaeegoo-1,0
caafflci-1,caafflci-1,0
caafgopm-1,caafgopm-1,0
caafhfjk-1,caafhfjk-1,0
caafhlla-1,caafhlla-1,0
caagegpj-1,caagegpj-1,0
caahkeea-1,caahkeea-1,0
caaiehgn-1,caaiehgn-1,12
caailpfd-1,caailpfd-1,12
caajcgpb-1,caajcgpb-1,6
caajcifo-1,caajcifo-1,12
caajejhc-1,caajejhc-1,2
caakbdgo-1,caakbdgo-1,0
caakfmjm-1,caakfmjm-1,0
caaldfaj-1,caaldfaj-1,0
caaljamb-1,caaljamb-1,2
caamfmck-1,caamfmck-1,12
caamkdck-1,caamkdck-1,0
caamlbnj-1,caamlbnj-1,0
caangjdk-1,caangjdk-1,0
caanpieb-1,caanpieb-1,0
caaoeefg-1,caaoeefg-1,12
caaoeiae-1,caaoeiae-1,12
cabaokjg-1,cabaokjg-1,0
cabaoncf-1,cabaoncf-1,0
cabbpdng-1,cabbpdng-1,0
cabclhgf-1,cabclhgf-1,2
cabcplmp-1,cabcplmp-1,0
cabdflbn-1,cabdflbn-1,2
cabdmkhm-1,cabdmkhm-1,0
cabdopki-1,cabdopki-1,0
cabelmda-1,cabelmda-1,0
cabfhmoh-1,cabfhmoh-1,0
cabfohnp-1,cabfohnp-1,2
cabgfghb-1,cabgfghb-1,0
cabhhmhn-1,cabhhmhn-1,0
cabhlkfj-1,cabhlkfj-1,0
cabhombh-1,cabhombh-1,0
cabhpdan-1,cabhpdan-1,0
cabhpdel-1,cabhpdel-1,0
cabjcaik-1,cabjcaik-1,0
cabjgpkh-1,cabjgpkh-1,0
cabjlaph-1,cabjlaph-1,0
cabkgkgb-1,cabkgkgb-1,0
cabkngci-1,cabkngci-1,11
cabkpboc-1,cabkpboc-1,11
cablghff-1,cablghff-1,11
cablgjii-1,cablgjii-1,11
cabliaii-1,cabliaii-1,11
