,cell_id,banksy_leiden_0.7
abebdcae-1,abebdcae-1,21
abeceeob-1,abeceeob-1,6
abedehlc-1,abedehlc-1,5
abeejdfa-1,abeejdfa-1,0
abefabmi-1,abefabmi-1,5
abefbgmn-1,abefbgmn-1,5
abegbkmo-1,abegbkmo-1,0
abeggdol-1,abeggdol-1,16
abeghocc-1,abeghocc-1,0
abegifdb-1,abegifdb-1,0
abehdahb-1,abehdahb-1,6
abeidnaf-1,abeidnaf-1,0
abeiljoo-1,abeiljoo-1,4
abelaacn-1,abelaacn-1,9
abemdlih-1,abemdlih-1,15
abemejfi-1,abemejfi-1,1
abemnigd-1,abemnigd-1,12
abeogmje-1,abeogmje-1,16
abeomhli-1,abeomhli-1,1
abepoggf-1,abepoggf-1,1
abfanaan-1,abfanaan-1,16
abfbodjf-1,abfbodjf-1,4
abfcelog-1,abfcelog-1,0
abfckflm-1,abfckflm-1,16
abfdamib-1,abfdamib-1,0
abfedcai-1,abfedcai-1,0
abfefdgk-1,abfefdgk-1,12
abfejdnc-1,abfejdnc-1,6
abfepehc-1,abfepehc-1,2
abffhlmp-1,abffhlmp-1,0
abffmoab-1,abffmoab-1,6
abfgeaao-1,abfgeaao-1,6
abfkocgg-1,abfkocgg-1,6
abfkogdc-1,abfkogdc-1,6
abflbfhn-1,abflbfhn-1,0
abfliplm-1,abfliplm-1,16
abflkfnn-1,abflkfnn-1,0
abfmkkkf-1,abfmkkkf-1,0
abfmniaj-1,abfmniaj-1,0
abfnbfbd-1,abfnbfbd-1,0
abfnenki-1,abfnenki-1,0
abfnkjjc-1,abfnkjjc-1,0
abfpbjch-1,abfpbjch-1,0
abgbjpik-1,abgbjpik-1,0
abgeeifb-1,abgeeifb-1,6
abggminm-1,abggminm-1,6
abggnbpp-1,abggnbpp-1,0
abghejnf-1,abghejnf-1,2
abgilehf-1,abgilehf-1,2
abgjgkgb-1,abgjgkgb-1,2
abgjjnpp-1,abgjjnpp-1,2
abgkfone-1,abgkfone-1,0
abgkhdao-1,abgkhdao-1,0
abgkkbbd-1,abgkkbbd-1,0
abglafdg-1,abglafdg-1,16
abgmbddf-1,abgmbddf-1,16
abgonibe-1,abgonibe-1,16
abgoohmb-1,abgoohmb-1,16
abgopahn-1,abgopahn-1,16
abgpechi-1,abgpechi-1,16
abgpeiod-1,abgpeiod-1,16
abhddgkb-1,abhddgkb-1,16
abhecdpl-1,abhecdpl-1,16
abhemjin-1,abhemjin-1,16
abhfemcg-1,abhfemcg-1,16
abhfglic-1,abhfglic-1,16
abhfmffa-1,abhfmffa-1,2
abhfnhnc-1,abhfnhnc-1,6
abhgahpg-1,abhgahpg-1,16
abhgkhaj-1,abhgkhaj-1,2
abhgolmb-1,abhgolmb-1,2
abhhmhmc-1,abhhmhmc-1,2
abhjappl-1,abhjappl-1,6
abhjdgob-1,abhjdgob-1,2
abhjkgal-1,abhjkgal-1,2
abhkcodd-1,abhkcodd-1,2
abhkjikg-1,abhkjikg-1,6
abhmgoon-1,abhmgoon-1,20
abhmhhmc-1,abhmhhmc-1,2
abhmjlhb-1,abhmjlhb-1,2
abhngkca-1,abhngkca-1,12
abhogmdn-1,abhogmdn-1,12
abhphgpp-1,abhphgpp-1,12
abiamkmf-1,abiamkmf-1,12
abibkcgi-1,abibkcgi-1,1
abicihln-1,abicihln-1,4
abicjgko-1,abicjgko-1,1
abicnhmg-1,abicnhmg-1,2
abidgmpi-1,abidgmpi-1,12
abigckim-1,abigckim-1,2
abihcgaj-1,abihcgaj-1,2
abihhilf-1,abihhilf-1,2
abihpjhl-1,abihpjhl-1,20
abijphoe-1,abijphoe-1,2
abilgclj-1,abilgclj-1,2
abimcekg-1,abimcekg-1,2
abimfeoh-1,abimfeoh-1,20
abimjhdh-1,abimjhdh-1,20
abipijfo-1,abipijfo-1,20
abipneoi-1,abipneoi-1,2
abjapggg-1,abjapggg-1,1
abjbelgm-1,abjbelgm-1,23
abjbkjlm-1,abjbkjlm-1,6
abjchpgf-1,abjchpgf-1,23
abjdjdoi-1,abjdjdoi-1,6
abjfhaih-1,abjfhaih-1,6
abjgojmd-1,abjgojmd-1,21
abjhaflk-1,abjhaflk-1,21
abjhagol-1,abjhagol-1,6
abjhbomf-1,abjhbomf-1,6
abjielnc-1,abjielnc-1,6
abjjhnbk-1,abjjhnbk-1,6
abjjmadj-1,abjjmadj-1,8
abjjopmk-1,abjjopmk-1,6
abjnldce-1,abjnldce-1,6
abjnnllo-1,abjnnllo-1,6
abjopnof-1,abjopnof-1,6
abjpfjae-1,abjpfjae-1,6
abjpmklm-1,abjpmklm-1,6
abkadmfn-1,abkadmfn-1,6
abkamdfk-1,abkamdfk-1,6
abkccnmh-1,abkccnmh-1,6
abkcgkoh-1,abkcgkoh-1,6
abkcnhgp-1,abkcnhgp-1,16
abkdllop-1,abkdllop-1,16
abkdocig-1,abkdocig-1,16
abkelcim-1,abkelcim-1,16
abkggjbo-1,abkggjbo-1,16
abkhhfda-1,abkhhfda-1,16
abkilemi-1,abkilemi-1,16
abkjendm-1,abkjendm-1,16
abkjgghh-1,abkjgghh-1,16
abkjlhje-1,abkjlhje-1,16
abkjmacj-1,abkjmacj-1,16
abkjncbc-1,abkjncbc-1,16
abkkpalp-1,abkkpalp-1,16
abknkknb-1,abknkknb-1,16
abkoebme-1,abkoebme-1,16
abkpkaji-1,abkpkaji-1,16
abkplapk-1,abkplapk-1,16
ablaffoj-1,ablaffoj-1,16
ablalafn-1,ablalafn-1,16
ablblgnn-1,ablblgnn-1,16
ablbnmgn-1,ablbnmgn-1,16
ablbpige-1,ablbpige-1,16
ablcgnll-1,ablcgnll-1,16
ablehbch-1,ablehbch-1,16
ableibjp-1,ableibjp-1,16
ableplmo-1,ableplmo-1,2
ablfaloj-1,ablfaloj-1,16
ablgjoha-1,ablgjoha-1,16
ablgpnio-1,ablgpnio-1,16
ablhegda-1,ablhegda-1,16
abljbffd-1,abljbffd-1,16
abljmcdm-1,abljmcdm-1,16
ablngkfe-1,ablngkfe-1,16
ablomkfp-1,ablomkfp-1,2
ablpjcep-1,ablpjcep-1,14
abmajgbg-1,abmajgbg-1,14
abmcnfah-1,abmcnfah-1,2
abmdlhmc-1,abmdlhmc-1,16
abmepffc-1,abmepffc-1,9
abmhbaja-1,abmhbaja-1,16
abmhmcie-1,abmhmcie-1,16
abminmmd-1,abminmmd-1,16
abmjoomb-1,abmjoomb-1,16
abmkddif-1,abmkddif-1,16
abmlhlkh-1,abmlhlkh-1,16
abmlpcpe-1,abmlpcpe-1,16
abmmefge-1,abmmefge-1,16
abmmgjcd-1,abmmgjcd-1,16
abmmikcc-1,abmmikcc-1,2
abmmkicj-1,abmmkicj-1,2
abmnpgia-1,abmnpgia-1,2
abmoalfk-1,abmoalfk-1,2
abmonhak-1,abmonhak-1,3
abmpdfma-1,abmpdfma-1,9
abnbjack-1,abnbjack-1,9
abnddado-1,abnddado-1,3
abnedomg-1,abnedomg-1,2
abneejng-1,abneejng-1,2
abnejgkd-1,abnejgkd-1,9
abngcplp-1,abngcplp-1,2
abngnmeb-1,abngnmeb-1,2
abngokhk-1,abngokhk-1,2
abnjfpgn-1,abnjfpgn-1,2
abnkcgph-1,abnkcgph-1,16
abnkgjko-1,abnkgjko-1,2
abnkgpob-1,abnkgpob-1,2
abnlknik-1,abnlknik-1,16
abnmhadc-1,abnmhadc-1,16
