,cell_id,banksy_leiden_0.7
bmohlnik-1,bmohlnik-1,1
bmoildba-1,bmoildba-1,1
bmoimamf-1,bmoimamf-1,1
bmoinpeh-1,bmoinpeh-1,7
bmojcecd-1,bmojcecd-1,7
bmojhdnn-1,bmojhdnn-1,1
bmojhhlj-1,bmojhhlj-1,7
bmojhnjj-1,bmojhnjj-1,7
bmojocia-1,bmojocia-1,1
bmokapgf-1,bmokapgf-1,3
bmokklok-1,bmokklok-1,21
bmokkoae-1,bmokkoae-1,21
bmokobka-1,bmokobka-1,21
bmomgeih-1,bmomgeih-1,21
bmonfael-1,bmonfael-1,7
bmonknee-1,bmonknee-1,21
bmonmche-1,bmonmche-1,1
bmooegmi-1,bmooegmi-1,1
bmoogjcc-1,bmoogjcc-1,1
bmoomnhn-1,bmoomnhn-1,1
bmooncia-1,bmooncia-1,1
bmopcekf-1,bmopcekf-1,1
bmopipoj-1,bmopipoj-1,1
bmopllol-1,bmopllol-1,1
bmopolgh-1,bmopolgh-1,1
bmpadkdi-1,bmpadkdi-1,1
bmpaeihi-1,bmpaeihi-1,1
bmpahhgh-1,bmpahhgh-1,1
bmpahjeg-1,bmpahjeg-1,1
bmpbdlgb-1,bmpbdlgb-1,1
bmpcaopi-1,bmpcaopi-1,1
bmpcgcml-1,bmpcgcml-1,1
bmpchbki-1,bmpchbki-1,1
bmpckkap-1,bmpckkap-1,1
bmpdacch-1,bmpdacch-1,1
bmpdchfp-1,bmpdchfp-1,1
bmpddboo-1,bmpddboo-1,1
bmpdhpkh-1,bmpdhpkh-1,1
bmpehbkn-1,bmpehbkn-1,1
bmpehdpa-1,bmpehdpa-1,1
bmpeipfm-1,bmpeipfm-1,1
bmpfegnp-1,bmpfegnp-1,1
bmpgojmi-1,bmpgojmi-1,1
bmphfddf-1,bmphfddf-1,1
bmphkfhp-1,bmphkfhp-1,1
bmpibmeo-1,bmpibmeo-1,1
bmpiikjg-1,bmpiikjg-1,1
bmpjccao-1,bmpjccao-1,21
bmpjcddn-1,bmpjcddn-1,10
bmpjfofk-1,bmpjfofk-1,1
bmpjidlc-1,bmpjidlc-1,1
bmpjinga-1,bmpjinga-1,1
bmpjlncl-1,bmpjlncl-1,8
bmpkadjb-1,bmpkadjb-1,23
bmpkagee-1,bmpkagee-1,1
bmpkfnhi-1,bmpkfnhi-1,1
bmpkjklj-1,bmpkjklj-1,1
bmpkojen-1,bmpkojen-1,1
bmplbgep-1,bmplbgep-1,1
bmplelpf-1,bmplelpf-1,1
bmplipop-1,bmplipop-1,10
bmpljfhn-1,bmpljfhn-1,1
bmpljmbd-1,bmpljmbd-1,1
bmpmdamo-1,bmpmdamo-1,1
bmpmgjbe-1,bmpmgjbe-1,1
bmpminni-1,bmpminni-1,1
bmpmoemc-1,bmpmoemc-1,1
bmpndjff-1,bmpndjff-1,23
bmpnfpaj-1,bmpnfpaj-1,8
bmpnnpfl-1,bmpnnpfl-1,10
bmpoalie-1,bmpoalie-1,1
bmpoapgk-1,bmpoapgk-1,4
bmpocdge-1,bmpocdge-1,10
bmpoefbo-1,bmpoefbo-1,10
bmpogfkf-1,bmpogfkf-1,10
bmppfagc-1,bmppfagc-1,10
bnaalgio-1,bnaalgio-1,10
bnaandnb-1,bnaandnb-1,10
bnaapdnp-1,bnaapdnp-1,10
bnabghhn-1,bnabghhn-1,23
bnabjpdn-1,bnabjpdn-1,23
bnacojdl-1,bnacojdl-1,1
bnadekmn-1,bnadekmn-1,1
bnadjbcc-1,bnadjbcc-1,1
bnadmklc-1,bnadmklc-1,1
bnadobnm-1,bnadobnm-1,1
bnaeafdp-1,bnaeafdp-1,1
bnaebkpb-1,bnaebkpb-1,1
bnaeccol-1,bnaeccol-1,1
bnaefbjk-1,bnaefbjk-1,1
bnaehego-1,bnaehego-1,1
bnaekbbb-1,bnaekbbb-1,1
bnafmhfp-1,bnafmhfp-1,1
bnafnphf-1,bnafnphf-1,1
bnafoiab-1,bnafoiab-1,1
bnagkdkp-1,bnagkdkp-1,1
bnagpank-1,bnagpank-1,10
bnahdbin-1,bnahdbin-1,10
bnahehcn-1,bnahehcn-1,10
bnahjfmg-1,bnahjfmg-1,10
bnahkhej-1,bnahkhej-1,10
bnahkomm-1,bnahkomm-1,10
bnahlohk-1,bnahlohk-1,23
bnaijffe-1,bnaijffe-1,23
bnainkdm-1,bnainkdm-1,10
bnainpjc-1,bnainpjc-1,23
bnajgiea-1,bnajgiea-1,10
bnajmonn-1,bnajmonn-1,10
bnajpmpg-1,bnajpmpg-1,10
bnakbdco-1,bnakbdco-1,10
bnakfedn-1,bnakfedn-1,10
bnaldajp-1,bnaldajp-1,10
bnamfbce-1,bnamfbce-1,10
bnamlgpn-1,bnamlgpn-1,10
bnanbben-1,bnanbben-1,10
bnandkll-1,bnandkll-1,10
bnaoaabo-1,bnaoaabo-1,10
bnaoibpa-1,bnaoibpa-1,1
bnaoofmh-1,bnaoofmh-1,10
bnaoonbd-1,bnaoonbd-1,10
bnapoill-1,bnapoill-1,10
bnbaehdm-1,bnbaehdm-1,23
bnbboaif-1,bnbboaif-1,23
bnbbobki-1,bnbbobki-1,10
bnbcefob-1,bnbcefob-1,23
bnbchfhf-1,bnbchfhf-1,4
bnbcljlg-1,bnbcljlg-1,23
bnbdbooh-1,bnbdbooh-1,10
bnbddaoe-1,bnbddaoe-1,23
bnbdhjph-1,bnbdhjph-1,1
bnbealjg-1,bnbealjg-1,1
bnbeipom-1,bnbeipom-1,1
bnbemghm-1,bnbemghm-1,1
bnbffpdd-1,bnbffpdd-1,1
bnbfkgcl-1,bnbfkgcl-1,1
bnbhhbmc-1,bnbhhbmc-1,10
bnbhlndk-1,bnbhlndk-1,1
bnbhodmd-1,bnbhodmd-1,1
bnbiamnh-1,bnbiamnh-1,10
bnbiapnk-1,bnbiapnk-1,10
bnbigkno-1,bnbigkno-1,10
bnbihfof-1,bnbihfof-1,1
bnbijkjf-1,bnbijkjf-1,10
bnbjgcan-1,bnbjgcan-1,10
bnbkjlmo-1,bnbkjlmo-1,1
bnbkkkee-1,bnbkkkee-1,1
bnbkmneb-1,bnbkmneb-1,1
bnbknbmi-1,bnbknbmi-1,1
bnblflnj-1,bnblflnj-1,4
bnblgkbj-1,bnblgkbj-1,1
bnblngfl-1,bnblngfl-1,1
bnbloimg-1,bnbloimg-1,1
bnbmdihb-1,bnbmdihb-1,1
bnbmgdjp-1,bnbmgdjp-1,1
bnbmilhh-1,bnbmilhh-1,1
bnbmjilo-1,bnbmjilo-1,1
bnbmmoap-1,bnbmmoap-1,7
bnbnbngn-1,bnbnbngn-1,7
bnbncdmc-1,bnbncdmc-1,7
bnbnhlnf-1,bnbnhlnf-1,7
bnbnjfba-1,bnbnjfba-1,10
bnbnpkcb-1,bnbnpkcb-1,10
bnboaapl-1,bnboaapl-1,10
bnbojaeh-1,bnbojaeh-1,10
bnbolbea-1,bnbolbea-1,10
bnbponic-1,bnbponic-1,10
bncakagp-1,bncakagp-1,10
bncakilm-1,bncakilm-1,3
bncalfap-1,bncalfap-1,7
bncappob-1,bncappob-1,1
bncbbfab-1,bncbbfab-1,1
bncbfemg-1,bncbfemg-1,1
bncbngfo-1,bncbngfo-1,1
bncbodcg-1,bncbodcg-1,8
bnccgbfe-1,bnccgbfe-1,8
bnccgnnh-1,bnccgnnh-1,8
bnccohli-1,bnccohli-1,8
bnccpmch-1,bnccpmch-1,4
bncdbfpm-1,bncdbfpm-1,10
bncdcife-1,bncdcife-1,10
bncddhgo-1,bncddhgo-1,7
bncdlhlf-1,bncdlhlf-1,8
bncdmdof-1,bncdmdof-1,23
bncdoeeh-1,bncdoeeh-1,23
bnceamgd-1,bnceamgd-1,23
bncecdme-1,bncecdme-1,8
bncedgne-1,bncedgne-1,1
bncegnlb-1,bncegnlb-1,7
bncehffe-1,bncehffe-1,10
bncgcpig-1,bncgcpig-1,23
bncgdlnk-1,bncgdlnk-1,8
bncheiao-1,bncheiao-1,7
bnchmajk-1,bnchmajk-1,10
bncijhan-1,bncijhan-1,10
bncimmfe-1,bncimmfe-1,10
bnciphdl-1,bnciphdl-1,10
bncjhhep-1,bncjhhep-1,4
bnckbboe-1,bnckbboe-1,10
bnckfchi-1,bnckfchi-1,1
bnckkfmi-1,bnckkfmi-1,10
bncknggm-1,bncknggm-1,10
bnclampf-1,bnclampf-1,4
bnclefbl-1,bnclefbl-1,10
bnclfjoj-1,bnclfjoj-1,10
bnclgecl-1,bnclgecl-1,4
bncljibn-1,bncljibn-1,1
bncmeccl-1,bncmeccl-1,10
bncmmjpj-1,bncmmjpj-1,10
bncodpco-1,bncodpco-1,10
bncoejpk-1,bncoejpk-1,10
bncoiggp-1,bncoiggp-1,10
bncoihkm-1,bncoihkm-1,10
bncokfho-1,bncokfho-1,10
bncokigb-1,bncokigb-1,10
bncpcmbg-1,bncpcmbg-1,10
bncpjiim-1,bncpjiim-1,10
bncploan-1,bncploan-1,10
bndabnag-1,bndabnag-1,10
bndahfee-1,bndahfee-1,10
bndaldln-1,bndaldln-1,10
bndbchgb-1,bndbchgb-1,10
bndbdjlm-1,bndbdjlm-1,10
bndbgipl-1,bndbgipl-1,1
bndcgici-1,bndcgici-1,10
bndcphfd-1,bndcphfd-1,10
bnddbgee-1,bnddbgee-1,10
bndedndn-1,bndedndn-1,10
bndefmdd-1,bndefmdd-1,10
bndgbccb-1,bndgbccb-1,10
bndgkpdb-1,bndgkpdb-1,10
bndgogod-1,bndgogod-1,10
bndidcjc-1,bndidcjc-1,10
bndjaiao-1,bndjaiao-1,10
bndjjnln-1,bndjjnln-1,10
bndjmklo-1,bndjmklo-1,10
bndkbeoc-1,bndkbeoc-1,10
bndlcanb-1,bndlcanb-1,6
bndlmddk-1,bndlmddk-1,6
bndncddl-1,bndncddl-1,6
bndnopcb-1,bndnopcb-1,6
bndojjpk-1,bndojjpk-1,6
bndokdnm-1,bndokdnm-1,6
bndokmon-1,bndokmon-1,6
bndolhja-1,bndolhja-1,6
bndonnij-1,bndonnij-1,6
bndopipl-1,bndopipl-1,6
bndpamai-1,bndpamai-1,6
bndpeahd-1,bndpeahd-1,6
bndpjgdm-1,bndpjgdm-1,6
bndpnilh-1,bndpnilh-1,6
bneacmei-1,bneacmei-1,6
bneajfcm-1,bneajfcm-1,6
bnebdpcn-1,bnebdpcn-1,16
bnecdlgb-1,bnecdlgb-1,6
bneclhmc-1,bneclhmc-1,6
bnedgdec-1,bnedgdec-1,23
bnedhghl-1,bnedhghl-1,3
bnedihbj-1,bnedihbj-1,16
bnedlijd-1,bnedlijd-1,23
bnedllip-1,bnedllip-1,6
bnedngdg-1,bnedngdg-1,6
bnednhhc-1,bnednhhc-1,12
bnegdbgh-1,bnegdbgh-1,16
bnegnjna-1,bnegnjna-1,16
bnehdfef-1,bnehdfef-1,6
bnehfhgc-1,bnehfhgc-1,16
bneibjaf-1,bneibjaf-1,6
bneilfjn-1,bneilfjn-1,6
bneiljjb-1,bneiljjb-1,2
bneimjmp-1,bneimjmp-1,23
bneiofnh-1,bneiofnh-1,23
bnejbegk-1,bnejbegk-1,23
bnejdmic-1,bnejdmic-1,23
bnejippp-1,bnejippp-1,23
bnekdoal-1,bnekdoal-1,23
bnekfgjk-1,bnekfgjk-1,23
bnekkhgg-1,bnekkhgg-1,23
bneklmne-1,bneklmne-1,23
bnelidik-1,bnelidik-1,23
bnellobk-1,bnellobk-1,8
bnelmkgi-1,bnelmkgi-1,23
bneloajm-1,bneloajm-1,23
bnelofhl-1,bnelofhl-1,23
bnemeoij-1,bnemeoij-1,1
bnemjlkg-1,bnemjlkg-1,23
bnenceia-1,bnenceia-1,23
bnenkond-1,bnenkond-1,23
bneopceb-1,bneopceb-1,23
bneoppol-1,bneoppol-1,8
bnephopd-1,bnephopd-1,23
bnepiana-1,bnepiana-1,23
bnepifhh-1,bnepifhh-1,23
bneplokd-1,bneplokd-1,1
bnepppbm-1,bnepppbm-1,23
bnfabaca-1,bnfabaca-1,1
bnfaihbg-1,bnfaihbg-1,8
bnfakhfh-1,bnfakhfh-1,8
bnfalklh-1,bnfalklh-1,23
bnfandaa-1,bnfandaa-1,8
bnfbdjnf-1,bnfbdjnf-1,23
bnfbhkcc-1,bnfbhkcc-1,23
bnfbmapf-1,bnfbmapf-1,23
bnfbokob-1,bnfbokob-1,23
bnfbpndo-1,bnfbpndo-1,23
bnfcifgp-1,bnfcifgp-1,23
bnfclpep-1,bnfclpep-1,23
bnfcodoc-1,bnfcodoc-1,23
bnfdblin-1,bnfdblin-1,23
bnfdcbmj-1,bnfdcbmj-1,8
bnfehfgj-1,bnfehfgj-1,23
bnfeipda-1,bnfeipda-1,23
bnfekdem-1,bnfekdem-1,23
bnfemngh-1,bnfemngh-1,8
bnfenold-1,bnfenold-1,8
bnffbmnm-1,bnffbmnm-1,23
bnffhoih-1,bnffhoih-1,23
bnfgbnne-1,bnfgbnne-1,23
bnfgcdjp-1,bnfgcdjp-1,10
bnfgecoo-1,bnfgecoo-1,10
bnfggfgf-1,bnfggfgf-1,16
bnfghifj-1,bnfghifj-1,23
bnfgmemg-1,bnfgmemg-1,8
bnfgogcj-1,bnfgogcj-1,23
bnfgojhi-1,bnfgojhi-1,8
bnfhicga-1,bnfhicga-1,23
bnfhiilk-1,bnfhiilk-1,6
bnficlab-1,bnficlab-1,23
bnfihhgd-1,bnfihhgd-1,23
bnfiiohd-1,bnfiiohd-1,6
bnfimfem-1,bnfimfem-1,16
bnfjbkdf-1,bnfjbkdf-1,8
bnfjeobd-1,bnfjeobd-1,23
bnfjhpdi-1,bnfjhpdi-1,23
bnfjlbmj-1,bnfjlbmj-1,23
bnfjljml-1,bnfjljml-1,8
bnfjphem-1,bnfjphem-1,23
bnfkfani-1,bnfkfani-1,23
bnfkhbco-1,bnfkhbco-1,23
bnfkjgde-1,bnfkjgde-1,23
bnfmhlcb-1,bnfmhlcb-1,6
bnfmhpdf-1,bnfmhpdf-1,6
bnfmklfn-1,bnfmklfn-1,16
bnfmnfnl-1,bnfmnfnl-1,6
bnfnefnm-1,bnfnefnm-1,6
bnfodcfh-1,bnfodcfh-1,6
bnfodeon-1,bnfodeon-1,6
bnfomlmp-1,bnfomlmp-1,6
bnfooaif-1,bnfooaif-1,6
bnfpecij-1,bnfpecij-1,6
bnfpmoaf-1,bnfpmoaf-1,6
bngahhgl-1,bngahhgl-1,6
bngaidkk-1,bngaidkk-1,6
bngajimk-1,bngajimk-1,16
bngalfec-1,bngalfec-1,16
bngbagla-1,bngbagla-1,6
bngbghib-1,bngbghib-1,10
bngbhaep-1,bngbhaep-1,10
bngbmfhl-1,bngbmfhl-1,10
bngcbghd-1,bngcbghd-1,10
bngcpbph-1,bngcpbph-1,10
bngdjmjp-1,bngdjmjp-1,10
bngdpfib-1,bngdpfib-1,10
bngeahhm-1,bngeahhm-1,10
bngemagp-1,bngemagp-1,10
bngfffjc-1,bngfffjc-1,23
bngfmgio-1,bngfmgio-1,23
bnggbocf-1,bnggbocf-1,23
bnggkghp-1,bnggkghp-1,10
bngjbbfm-1,bngjbbfm-1,23
bngjcgpd-1,bngjcgpd-1,23
bngjmcoi-1,bngjmcoi-1,23
bngjojjo-1,bngjojjo-1,10
bngjonop-1,bngjonop-1,16
bngkgeed-1,bngkgeed-1,23
bnglajca-1,bnglajca-1,10
bnglcbpb-1,bnglcbpb-1,10
bnglcdmo-1,bnglcdmo-1,10
bnglgakb-1,bnglgakb-1,10
bnglknpc-1,bnglknpc-1,10
bngloojn-1,bngloojn-1,10
bngmbdfb-1,bngmbdfb-1,10
bngmebag-1,bngmebag-1,10
bngmfafb-1,bngmfafb-1,10
bngmkmao-1,bngmkmao-1,10
bngmlllo-1,bngmlllo-1,16
bngmlomc-1,bngmlomc-1,10
bngnceoc-1,bngnceoc-1,10
bngneief-1,bngneief-1,23
bngoeofi-1,bngoeofi-1,16
bngojjaf-1,bngojjaf-1,10
bngojlmi-1,bngojlmi-1,16
bngopmnc-1,bngopmnc-1,10
bngphhcc-1,bngphhcc-1,16
bngpnkjn-1,bngpnkjn-1,16
bnhahjpo-1,bnhahjpo-1,6
bnhaplkc-1,bnhaplkc-1,16
bnhbcibb-1,bnhbcibb-1,6
bnhbedmm-1,bnhbedmm-1,6
bnhckaeb-1,bnhckaeb-1,6
bnhcofbb-1,bnhcofbb-1,6
bnhdblei-1,bnhdblei-1,23
bnhdiion-1,bnhdiion-1,6
bnhdiobl-1,bnhdiobl-1,23
bnhdndim-1,bnhdndim-1,10
bnhelodp-1,bnhelodp-1,6
bnhfnbhd-1,bnhfnbhd-1,6
bnhfopic-1,bnhfopic-1,6
bnhgnacb-1,bnhgnacb-1,6
bnhhbdjl-1,bnhhbdjl-1,6
bnhhdpjj-1,bnhhdpjj-1,6
bnhhgcbh-1,bnhhgcbh-1,4
bnhhjegn-1,bnhhjegn-1,6
bnhhoaem-1,bnhhoaem-1,6
bnhiabek-1,bnhiabek-1,6
bnhilnmd-1,bnhilnmd-1,6
bnhjghog-1,bnhjghog-1,6
bnhjiaio-1,bnhjiaio-1,6
bnhjknjh-1,bnhjknjh-1,6
bnhjminb-1,bnhjminb-1,6
bnhkinal-1,bnhkinal-1,6
bnhkipmo-1,bnhkipmo-1,6
bnhklahl-1,bnhklahl-1,6
bnhkmbip-1,bnhkmbip-1,6
bnhkmjln-1,bnhkmjln-1,6
bnhkngpj-1,bnhkngpj-1,6
bnhkpgmd-1,bnhkpgmd-1,6
bnhlbbjj-1,bnhlbbjj-1,6
bnhlelmc-1,bnhlelmc-1,6
bnhmahjl-1,bnhmahjl-1,6
bnhmomjh-1,bnhmomjh-1,6
bnhnanok-1,bnhnanok-1,6
bnhnapec-1,bnhnapec-1,6
bnhniabh-1,bnhniabh-1,6
bnhnkakk-1,bnhnkakk-1,6
bnhoipgn-1,bnhoipgn-1,6
bnhpapbf-1,bnhpapbf-1,6
bnhpdokj-1,bnhpdokj-1,6
bnhpedpc-1,bnhpedpc-1,6
bnhphokk-1,bnhphokk-1,6
bnhpmiij-1,bnhpmiij-1,6
bnhpnjac-1,bnhpnjac-1,16
bnhpomna-1,bnhpomna-1,6
bniahamf-1,bniahamf-1,6
bniahecp-1,bniahecp-1,6
bniapbnm-1,bniapbnm-1,6
bnibddma-1,bnibddma-1,6
bnibgbpc-1,bnibgbpc-1,6
bnibicik-1,bnibicik-1,10
bniblfee-1,bniblfee-1,10
bnibmblh-1,bnibmblh-1,10
bnicfcal-1,bnicfcal-1,10
bnicmbjn-1,bnicmbjn-1,10
bnicoalf-1,bnicoalf-1,10
bnicoile-1,bnicoile-1,4
bnidkkmn-1,bnidkkmn-1,10
bnieabfi-1,bnieabfi-1,10
bniealja-1,bniealja-1,10
bniejmmg-1,bniejmmg-1,10
bniemmbe-1,bniemmbe-1,10
bnienenh-1,bnienenh-1,10
bnifgbmc-1,bnifgbmc-1,10
bnifkecn-1,bnifkecn-1,10
bnigbbbh-1,bnigbbbh-1,10
bniggcog-1,bniggcog-1,10
bnigmkhd-1,bnigmkhd-1,10
bnihgmcg-1,bnihgmcg-1,10
bnihndmn-1,bnihndmn-1,6
bnihoepo-1,bnihoepo-1,6
bniijgip-1,bniijgip-1,0
bniikadb-1,bniikadb-1,0
bniinkga-1,bniinkga-1,0
bnijeelg-1,bnijeelg-1,6
bnijjdhf-1,bnijjdhf-1,6
bnijkmpf-1,bnijkmpf-1,6
bniljddl-1,bniljddl-1,6
bnilkheb-1,bnilkheb-1,23
bnimmpna-1,bnimmpna-1,6
bninkgjh-1,bninkgjh-1,10
bnioafip-1,bnioafip-1,10
bniogfie-1,bniogfie-1,10
bnipjgpf-1,bnipjgpf-1,4
bnipkkaa-1,bnipkkaa-1,23
bnjafeeh-1,bnjafeeh-1,4
bnjanbhg-1,bnjanbhg-1,10
bnjbbhpd-1,bnjbbhpd-1,2
bnjbfjcf-1,bnjbfjcf-1,16
bnjbjjfo-1,bnjbjjfo-1,3
bnjceeom-1,bnjceeom-1,4
bnjcfdlf-1,bnjcfdlf-1,4
bnjcjbgp-1,bnjcjbgp-1,4
bnjcpadf-1,bnjcpadf-1,10
bnjdgboe-1,bnjdgboe-1,4
bnjdgnca-1,bnjdgnca-1,4
bnjdkaij-1,bnjdkaij-1,10
bnjeeopj-1,bnjeeopj-1,16
bnjemdjd-1,bnjemdjd-1,23
bnjemgbl-1,bnjemgbl-1,4
bnjgbaff-1,bnjgbaff-1,4
bnjgdjnk-1,bnjgdjnk-1,12
bnjgfnke-1,bnjgfnke-1,4
bnjhggbl-1,bnjhggbl-1,4
bnjhidbl-1,bnjhidbl-1,4
bnjhkdmn-1,bnjhkdmn-1,4
bnjigfig-1,bnjigfig-1,4
bnjiiicm-1,bnjiiicm-1,16
bnjijpke-1,bnjijpke-1,0
bnjjadhe-1,bnjjadhe-1,2
bnjjojkn-1,bnjjojkn-1,2
bnjkmbmo-1,bnjkmbmo-1,16
bnjlbnho-1,bnjlbnho-1,23
bnjlcbie-1,bnjlcbie-1,6
bnjlojac-1,bnjlojac-1,6
bnjlolhm-1,bnjlolhm-1,0
bnjmcckd-1,bnjmcckd-1,16
bnjmfdeb-1,bnjmfdeb-1,0
bnjmgjen-1,bnjmgjen-1,6
bnjminnb-1,bnjminnb-1,23
bnjnkhfd-1,bnjnkhfd-1,0
bnjobdab-1,bnjobdab-1,6
bnjokeic-1,bnjokeic-1,2
bnjomnmk-1,bnjomnmk-1,6
bnjpbjfp-1,bnjpbjfp-1,12
bnjpdjfi-1,bnjpdjfi-1,12
bnjpfkcf-1,bnjpfkcf-1,12
bnjphikk-1,bnjphikk-1,12
bnjpldko-1,bnjpldko-1,23
bnkaadjn-1,bnkaadjn-1,23
bnkadjbj-1,bnkadjbj-1,23
bnkajabf-1,bnkajabf-1,23
bnkbdhgh-1,bnkbdhgh-1,23
bnkbjphg-1,bnkbjphg-1,12
bnkblfap-1,bnkblfap-1,2
bnkcgdka-1,bnkcgdka-1,12
bnkchbde-1,bnkchbde-1,12
bnkdahle-1,bnkdahle-1,12
bnkeeecb-1,bnkeeecb-1,12
bnkeemdj-1,bnkeemdj-1,16
bnkfmode-1,bnkfmode-1,6
bnkfnolb-1,bnkfnolb-1,12
bnkggcpc-1,bnkggcpc-1,23
bnkgnapi-1,bnkgnapi-1,8
bnkhlajg-1,bnkhlajg-1,23
bnkihepf-1,bnkihepf-1,23
bnkimedp-1,bnkimedp-1,23
bnkingnf-1,bnkingnf-1,23
bnkjignd-1,bnkjignd-1,6
bnkjnfco-1,bnkjnfco-1,12
bnkkalio-1,bnkkalio-1,6
bnkkaljk-1,bnkkaljk-1,6
bnkkfgje-1,bnkkfgje-1,12
bnkkgpgf-1,bnkkgpgf-1,16
bnkkmaoe-1,bnkkmaoe-1,6
bnkkmnan-1,bnkkmnan-1,2
bnkkmnff-1,bnkkmnff-1,6
bnkkopae-1,bnkkopae-1,6
bnkllajd-1,bnkllajd-1,23
bnkmopmj-1,bnkmopmj-1,23
bnknfhck-1,bnknfhck-1,23
bnkofhop-1,bnkofhop-1,23
bnkpdnao-1,bnkpdnao-1,23
bnlabhng-1,bnlabhng-1,23
bnladhgg-1,bnladhgg-1,23
bnlafaid-1,bnlafaid-1,23
bnlamkgd-1,bnlamkgd-1,23
bnlankii-1,bnlankii-1,3
bnlbldgd-1,bnlbldgd-1,1
bnlboemk-1,bnlboemk-1,1
bnlboldp-1,bnlboldp-1,23
bnlchmog-1,bnlchmog-1,1
bnlcpeec-1,bnlcpeec-1,1
bnldelmk-1,bnldelmk-1,1
bnldhjbk-1,bnldhjbk-1,1
bnldpjig-1,bnldpjig-1,1
bnleddpe-1,bnleddpe-1,1
bnlehiif-1,bnlehiif-1,1
bnlglgda-1,bnlglgda-1,1
bnlhfnki-1,bnlhfnki-1,1
bnlhjeag-1,bnlhjeag-1,1
bnlhjfje-1,bnlhjfje-1,23
bnligcib-1,bnligcib-1,23
bnljboco-1,bnljboco-1,23
bnljklmd-1,bnljklmd-1,23
bnljlimj-1,bnljlimj-1,1
bnljmmmn-1,bnljmmmn-1,1
bnllomhk-1,bnllomhk-1,1
bnllphdl-1,bnllphdl-1,8
bnlmffha-1,bnlmffha-1,23
bnlnliag-1,bnlnliag-1,23
bnlnmdid-1,bnlnmdid-1,23
bnlnpmek-1,bnlnpmek-1,23
bnlojkjf-1,bnlojkjf-1,23
bnlokgdh-1,bnlokgdh-1,8
bnlonchn-1,bnlonchn-1,8
bnloplhl-1,bnloplhl-1,23
bnlpcjce-1,bnlpcjce-1,23
bnlpeljb-1,bnlpeljb-1,23
bnlpfcfh-1,bnlpfcfh-1,23
bnlpmkhj-1,bnlpmkhj-1,23
bnmagdce-1,bnmagdce-1,23
bnmagplh-1,bnmagplh-1,8
bnmakegg-1,bnmakegg-1,8
bnmaldcc-1,bnmaldcc-1,8
bnmbpfpe-1,bnmbpfpe-1,23
bnmbpjed-1,bnmbpjed-1,23
bnmdbiga-1,bnmdbiga-1,8
bnmdcmaj-1,bnmdcmaj-1,23
bnmddich-1,bnmddich-1,23
bnmdelli-1,bnmdelli-1,23
bnmegdaf-1,bnmegdaf-1,23
bnmejnoo-1,bnmejnoo-1,23
bnmeljcp-1,bnmeljcp-1,23
bnmfbmok-1,bnmfbmok-1,23
bnmgfgcl-1,bnmgfgcl-1,1
bnmhdnmp-1,bnmhdnmp-1,1
bnmibaed-1,bnmibaed-1,1
bnmilnmi-1,bnmilnmi-1,1
bnmjblcd-1,bnmjblcd-1,1
bnmjkina-1,bnmjkina-1,1
bnmklnog-1,bnmklnog-1,1
bnmlkkog-1,bnmlkkog-1,1
bnmlmola-1,bnmlmola-1,1
bnmloiai-1,bnmloiai-1,1
bnmlookm-1,bnmlookm-1,1
bnmmbhkh-1,bnmmbhkh-1,1
bnmmpcgg-1,bnmmpcgg-1,1
bnmnabdc-1,bnmnabdc-1,23
bnmnhcoe-1,bnmnhcoe-1,23
bnmnhgbd-1,bnmnhgbd-1,23
bnmnibbp-1,bnmnibbp-1,23
bnmnnljf-1,bnmnnljf-1,23
bnmolfkm-1,bnmolfkm-1,23
bnmopnpb-1,bnmopnpb-1,23
bnmpfcio-1,bnmpfcio-1,1
bnnafkbi-1,bnnafkbi-1,23
bnnbahfl-1,bnnbahfl-1,23
bnnbbhfh-1,bnnbbhfh-1,0
bnnbdnlo-1,bnnbdnlo-1,6
bnnbfmbd-1,bnnbfmbd-1,0
bnnbhngd-1,bnnbhngd-1,0
bnnbigge-1,bnnbigge-1,6
bnnbkncp-1,bnnbkncp-1,6
bnncgbjm-1,bnncgbjm-1,6
bnncjibl-1,bnncjibl-1,6
bnndbnop-1,bnndbnop-1,6
bnndkgmh-1,bnndkgmh-1,6
bnndooai-1,bnndooai-1,6
bnnehfhc-1,bnnehfhc-1,6
bnnejioe-1,bnnejioe-1,6
bnneknil-1,bnneknil-1,6
bnneledk-1,bnneledk-1,6
bnnfccjg-1,bnnfccjg-1,6
bnnfhnio-1,bnnfhnio-1,6
bnngeodl-1,bnngeodl-1,6
bnnglnmk-1,bnnglnmk-1,6
bnngofal-1,bnngofal-1,6
bnnhjdlm-1,bnnhjdlm-1,6
bnnhohjm-1,bnnhohjm-1,6
bnnjaaek-1,bnnjaaek-1,6
bnnkbbkf-1,bnnkbbkf-1,6
bnnkenno-1,bnnkenno-1,23
bnnkfjdh-1,bnnkfjdh-1,23
bnnkfkfp-1,bnnkfkfp-1,23
bnnkhfhh-1,bnnkhfhh-1,23
bnnkjged-1,bnnkjged-1,6
bnnkllpd-1,bnnkllpd-1,16
bnnlfgnn-1,bnnlfgnn-1,12
bnnlnnhh-1,bnnlnnhh-1,6
bnnlohep-1,bnnlohep-1,6
bnnmffii-1,bnnmffii-1,6
bnnmlhnc-1,bnnmlhnc-1,6
