,cell_id,banksy_leiden_0.7
dijnlobf-1,dijnlobf-1,0
dijnngfo-1,dijnngfo-1,0
dijnpcib-1,dijnpcib-1,0
dijoehoh-1,dijoehoh-1,0
dijonlem-1,dijonlem-1,0
dijpcbne-1,dijpcbne-1,0
dijpepaf-1,dijpepaf-1,0
dijpfofp-1,dijpfofp-1,0
dijpkipg-1,dijpkipg-1,2
dijpkkea-1,dijpkkea-1,2
dijpmbbm-1,dijpmbbm-1,0
dijpmcne-1,dijpmcne-1,4
dijpnpho-1,dijpnpho-1,2
dikadbah-1,dikadbah-1,4
dikadbmo-1,dikadbmo-1,12
dikaihjk-1,dikaihjk-1,0
dikanfca-1,dikanfca-1,0
dikbbinl-1,dikbbinl-1,0
dikbghjh-1,dikbghjh-1,0
dikbhbic-1,dikbhbic-1,0
dikbjadg-1,dikbjadg-1,0
dikbjico-1,dikbjico-1,0
dikbjmfg-1,dikbjmfg-1,0
dikbkleh-1,dikbkleh-1,0
dikbmdcc-1,dikbmdcc-1,0
dikcimlc-1,dikcimlc-1,0
dikcpnbi-1,dikcpnbi-1,6
dikdbpdl-1,dikdbpdl-1,0
dikdgigc-1,dikdgigc-1,0
dikdhleb-1,dikdhleb-1,0
dikdmaib-1,dikdmaib-1,0
dikeoafe-1,dikeoafe-1,0
dikfhbkd-1,dikfhbkd-1,0
dikfnakj-1,dikfnakj-1,0
dikfoggj-1,dikfoggj-1,0
dikfpaae-1,dikfpaae-1,0
dikfpbha-1,dikfpbha-1,0
dikghnkl-1,dikghnkl-1,0
dikgjani-1,dikgjani-1,0
dikgpfao-1,dikgpfao-1,0
dikhfpeg-1,dikhfpeg-1,0
dikhmgpe-1,dikhmgpe-1,0
dikhmknm-1,dikhmknm-1,0
dikhoped-1,dikhoped-1,0
dikiccao-1,dikiccao-1,0
dikiibml-1,dikiibml-1,0
dikinbkf-1,dikinbkf-1,0
dikinmng-1,dikinmng-1,0
dikioiik-1,dikioiik-1,0
dikjjbnj-1,dikjjbnj-1,0
dikjlkjn-1,dikjlkjn-1,0
dikjnndc-1,dikjnndc-1,0
dikjpcge-1,dikjpcge-1,0
dikkephl-1,dikkephl-1,0
dikkgbph-1,dikkgbph-1,0
dikkgmol-1,dikkgmol-1,0
dikkkndk-1,dikkkndk-1,0
dikkkpcg-1,dikkkpcg-1,0
dikknhjn-1,dikknhjn-1,0
dikkomhg-1,dikkomhg-1,0
diklbmgh-1,diklbmgh-1,0
diklfbgn-1,diklfbgn-1,0
diklhdkg-1,diklhdkg-1,0
diklijcd-1,diklijcd-1,0
diklildj-1,diklildj-1,0
dikllmfk-1,dikllmfk-1,5
dikllpae-1,dikllpae-1,0
dikmhcfp-1,dikmhcfp-1,0
dikmkdho-1,dikmkdho-1,0
dikmmoao-1,dikmmoao-1,0
dikmnele-1,dikmnele-1,0
diknagph-1,diknagph-1,0
dikncjhm-1,dikncjhm-1,2
dikndocp-1,dikndocp-1,2
dikngdbj-1,dikngdbj-1,2
diknpekl-1,diknpekl-1,0
dikocbae-1,dikocbae-1,5
dikolipk-1,dikolipk-1,0
dikopaec-1,dikopaec-1,5
dikpbmac-1,dikpbmac-1,0
dikpdaac-1,dikpdaac-1,17
dikpinda-1,dikpinda-1,0
dikpkaoc-1,dikpkaoc-1,0
dikpmgnl-1,dikpmgnl-1,0
dilabhje-1,dilabhje-1,0
dilaccfb-1,dilaccfb-1,0
dilacjga-1,dilacjga-1,0
dilbhcef-1,dilbhcef-1,0
dilbiehp-1,dilbiehp-1,0
dilbjpea-1,dilbjpea-1,0
dilbkbmc-1,dilbkbmc-1,0
dilbkgkn-1,dilbkgkn-1,0
dilbmblk-1,dilbmblk-1,0
dilbmhhb-1,dilbmhhb-1,0
dilbmplm-1,dilbmplm-1,0
dilboplf-1,dilboplf-1,0
dilbpjfj-1,dilbpjfj-1,0
dilbppck-1,dilbppck-1,0
dilcecof-1,dilcecof-1,0
dilcokmf-1,dilcokmf-1,5
dilcpefl-1,dilcpefl-1,0
dildanjg-1,dildanjg-1,0
dildbnkp-1,dildbnkp-1,0
dilddigl-1,dilddigl-1,5
dilddmcp-1,dilddmcp-1,0
dildechm-1,dildechm-1,5
dildlfbk-1,dildlfbk-1,0
dilefcla-1,dilefcla-1,0
dileipld-1,dileipld-1,0
dilemkkm-1,dilemkkm-1,0
dilfaong-1,dilfaong-1,0
dilfcdkc-1,dilfcdkc-1,0
dilfkboj-1,dilfkboj-1,0
dilfmlje-1,dilfmlje-1,0
dilfplbd-1,dilfplbd-1,0
dilgdfng-1,dilgdfng-1,0
dilgdoah-1,dilgdoah-1,0
dilgenmi-1,dilgenmi-1,0
dilgiepc-1,dilgiepc-1,0
dilgkfmj-1,dilgkfmj-1,0
dilglade-1,dilglade-1,0
dilgooea-1,dilgooea-1,0
dilgpkjl-1,dilgpkjl-1,0
dilhbfle-1,dilhbfle-1,0
dilhecdm-1,dilhecdm-1,0
dilhfncb-1,dilhfncb-1,0
dilhfndn-1,dilhfndn-1,0
dilhgnba-1,dilhgnba-1,0
dilhnfmo-1,dilhnfmo-1,0
dilhoelk-1,dilhoelk-1,0
dilibcml-1,dilibcml-1,0
dilibdga-1,dilibdga-1,0
dilidbdj-1,dilidbdj-1,0
diliddbe-1,diliddbe-1,0
dilifjbk-1,dilifjbk-1,0
diljcfim-1,diljcfim-1,0
diljdfme-1,diljdfme-1,0
diljihpj-1,diljihpj-1,0
diljjajn-1,diljjajn-1,0
diljopgn-1,diljopgn-1,0
dilkhjgl-1,dilkhjgl-1,0
dilkkhif-1,dilkkhif-1,0
dilkmkdl-1,dilkmkdl-1,5
dillbiom-1,dillbiom-1,0
dillcekb-1,dillcekb-1,0
dillchki-1,dillchki-1,0
dillfdap-1,dillfdap-1,11
dillngek-1,dillngek-1,0
dilmgocm-1,dilmgocm-1,0
dilmmjjo-1,dilmmjjo-1,0
dilndcho-1,dilndcho-1,0
dilnjimi-1,dilnjimi-1,0
dilnlceo-1,dilnlceo-1,0
diloaebk-1,diloaebk-1,0
diloopgf-1,diloopgf-1,0
dilpbglb-1,dilpbglb-1,0
dilpldhe-1,dilpldhe-1,0
dilpmdhi-1,dilpmdhi-1,0
dilpnidc-1,dilpnidc-1,0
dilpoppm-1,dilpoppm-1,0
dimabnml-1,dimabnml-1,0
dimafbbk-1,dimafbbk-1,0
dimafnmn-1,dimafnmn-1,0
dimainnm-1,dimainnm-1,0
dimamccg-1,dimamccg-1,0
dimamipi-1,dimamipi-1,0
dimamipk-1,dimamipk-1,0
dimbekhp-1,dimbekhp-1,0
dimbinkm-1,dimbinkm-1,0
dimbjdnm-1,dimbjdnm-1,0
dimbldpd-1,dimbldpd-1,0
dimceecf-1,dimceecf-1,0
dimchhgb-1,dimchhgb-1,0
dimcmapm-1,dimcmapm-1,0
dimdeddh-1,dimdeddh-1,0
dimdfkko-1,dimdfkko-1,0
dimdijhj-1,dimdijhj-1,5
dimdnncf-1,dimdnncf-1,0
dimebjpk-1,dimebjpk-1,0
dimecjjb-1,dimecjjb-1,5
dimecopn-1,dimecopn-1,0
dimedjgf-1,dimedjgf-1,0
dimefgbm-1,dimefgbm-1,0
dimeglin-1,dimeglin-1,0
dimehfda-1,dimehfda-1,0
dimemiap-1,dimemiap-1,0
dimffaip-1,dimffaip-1,0
dimfhdbp-1,dimfhdbp-1,0
dimflhne-1,dimflhne-1,0
dimflokc-1,dimflokc-1,0
dimfmgjj-1,dimfmgjj-1,0
dimfpaof-1,dimfpaof-1,0
dimgikhe-1,dimgikhe-1,0
dimgleme-1,dimgleme-1,0
dimgllhh-1,dimgllhh-1,0
dimglpoa-1,dimglpoa-1,0
dimgojbe-1,dimgojbe-1,0
dimgpnom-1,dimgpnom-1,0
dimhcnie-1,dimhcnie-1,0
dimhecki-1,dimhecki-1,0
dimhecoi-1,dimhecoi-1,0
dimhilfc-1,dimhilfc-1,0
dimhknli-1,dimhknli-1,0
dimhlnlg-1,dimhlnlg-1,0
dimhmjlf-1,dimhmjlf-1,0
dimhoihf-1,dimhoihf-1,0
dimichjk-1,dimichjk-1,0
dimieadh-1,dimieadh-1,0
dimigpgi-1,dimigpgi-1,0
dimijndg-1,dimijndg-1,0
dimilclp-1,dimilclp-1,5
dimimpco-1,dimimpco-1,5
dimipljf-1,dimipljf-1,0
dimjjkhh-1,dimjjkhh-1,0
dimjlekc-1,dimjlekc-1,0
dimjmgfl-1,dimjmgfl-1,0
dimjmllc-1,dimjmllc-1,0
dimkckfe-1,dimkckfe-1,0
dimkeeea-1,dimkeeea-1,0
dimkfljl-1,dimkfljl-1,0
dimkjbne-1,dimkjbne-1,0
dimkkkeo-1,dimkkkeo-1,0
dimklpbd-1,dimklpbd-1,5
dimlhjeo-1,dimlhjeo-1,0
dimljinj-1,dimljinj-1,0
dimlodlf-1,dimlodlf-1,0
dimmenbk-1,dimmenbk-1,0
dimmkdio-1,dimmkdio-1,0
dimmmjaa-1,dimmmjaa-1,0
dimnbokh-1,dimnbokh-1,0
dimnedab-1,dimnedab-1,0
dimnehli-1,dimnehli-1,0
dimninfd-1,dimninfd-1,0
dimnkigk-1,dimnkigk-1,0
dimnnkci-1,dimnnkci-1,5
dimnoifl-1,dimnoifl-1,6
dimnpfml-1,dimnpfml-1,0
dimoapha-1,dimoapha-1,0
dimochjg-1,dimochjg-1,0
dimpeccb-1,dimpeccb-1,0
dimpffbd-1,dimpffbd-1,0
dimpgofm-1,dimpgofm-1,0
dimphkie-1,dimphkie-1,0
dimpkmlc-1,dimpkmlc-1,0
dinabfni-1,dinabfni-1,0
dinafcbd-1,dinafcbd-1,0
dinaiaip-1,dinaiaip-1,0
dinbcche-1,dinbcche-1,0
dinbflej-1,dinbflej-1,0
dinbhdee-1,dinbhdee-1,0
dinbmiog-1,dinbmiog-1,0
dinbnibi-1,dinbnibi-1,0
dincafik-1,dincafik-1,0
dinccgae-1,dinccgae-1,0
dinchgng-1,dinchgng-1,0
dincjfbc-1,dincjfbc-1,0
dincmcga-1,dincmcga-1,0
dindgpmd-1,dindgpmd-1,0
dineadbl-1,dineadbl-1,0
dinecngb-1,dinecngb-1,0
dinelaoa-1,dinelaoa-1,0
dinelheb-1,dinelheb-1,0
dinepffe-1,dinepffe-1,0
dinfgmlg-1,dinfgmlg-1,0
dinfiehp-1,dinfiehp-1,17
dinfkpom-1,dinfkpom-1,0
dinfneol-1,dinfneol-1,5
dinfodlj-1,dinfodlj-1,0
dinfoeen-1,dinfoeen-1,5
dinfpffe-1,dinfpffe-1,6
dingafko-1,dingafko-1,0
dingdmjl-1,dingdmjl-1,0
dingomke-1,dingomke-1,0
dingoohn-1,dingoohn-1,0
dingpbab-1,dingpbab-1,0
dinhabjp-1,dinhabjp-1,0
dinhdjkc-1,dinhdjkc-1,0
dinhineg-1,dinhineg-1,0
dinhlmei-1,dinhlmei-1,0
dinhoelh-1,dinhoelh-1,0
dinibimp-1,dinibimp-1,0
dinicebj-1,dinicebj-1,0
diniimfb-1,diniimfb-1,0
dinikehg-1,dinikehg-1,0
dinikhph-1,dinikhph-1,0
dininckh-1,dininckh-1,0
diniogkc-1,diniogkc-1,0
dinjeecd-1,dinjeecd-1,0
dinjgbgc-1,dinjgbgc-1,0
dinjhfgb-1,dinjhfgb-1,0
dinjicab-1,dinjicab-1,0
dinjnoff-1,dinjnoff-1,0
dinkaecg-1,dinkaecg-1,0
dinkmjko-1,dinkmjko-1,0
dinkndkk-1,dinkndkk-1,0
dinknhho-1,dinknhho-1,0
dinkpmdi-1,dinkpmdi-1,0
dinlbbmn-1,dinlbbmn-1,0
dinlhdjm-1,dinlhdjm-1,0
dinlmlmh-1,dinlmlmh-1,17
dinmbgno-1,dinmbgno-1,0
dinmjcif-1,dinmjcif-1,0
dinmmpec-1,dinmmpec-1,0
dinnbkhg-1,dinnbkhg-1,0
dinnchih-1,dinnchih-1,5
dinnhlfl-1,dinnhlfl-1,5
dinniloj-1,dinniloj-1,0
dinnllko-1,dinnllko-1,0
dinnmgjd-1,dinnmgjd-1,0
dinojdhf-1,dinojdhf-1,0
dinolfcl-1,dinolfcl-1,0
dinpanea-1,dinpanea-1,0
dinpanoj-1,dinpanoj-1,0
dinpdbgg-1,dinpdbgg-1,0
dinpffnl-1,dinpffnl-1,0
dinphemh-1,dinphemh-1,0
dinpkmig-1,dinpkmig-1,0
dioaclid-1,dioaclid-1,0
dioahmna-1,dioahmna-1,0
dioanoej-1,dioanoej-1,0
dioaponk-1,dioaponk-1,0
dioddifa-1,dioddifa-1,0
diodgfbo-1,diodgfbo-1,0
diodkpaf-1,diodkpaf-1,0
diplload-1,diplload-1,5
dipllpbj-1,dipllpbj-1,5
diplocaa-1,diplocaa-1,5
dipmcinn-1,dipmcinn-1,5
dipmdfol-1,dipmdfol-1,5
djaabacg-1,djaabacg-1,5
djaagimh-1,djaagimh-1,0
djaaiohc-1,djaaiohc-1,0
djaccalb-1,djaccalb-1,5
djadmepl-1,djadmepl-1,2
djaeinae-1,djaeinae-1,5
djafeddc-1,djafeddc-1,2
djaffmig-1,djaffmig-1,2
djaflghl-1,djaflghl-1,5
djafnbed-1,djafnbed-1,2
djafohhd-1,djafohhd-1,5
djafpkje-1,djafpkje-1,0
djagakkc-1,djagakkc-1,5
djagbjoj-1,djagbjoj-1,5
djagfoee-1,djagfoee-1,5
djagkfga-1,djagkfga-1,5
djahfghp-1,djahfghp-1,5
djaiangk-1,djaiangk-1,5
djaiaooe-1,djaiaooe-1,2
djaibknc-1,djaibknc-1,0
djaiedcl-1,djaiedcl-1,0
djaieifg-1,djaieifg-1,0
djaijeka-1,djaijeka-1,2
djailpke-1,djailpke-1,5
djaimdgh-1,djaimdgh-1,5
djaimkce-1,djaimkce-1,5
djajlagm-1,djajlagm-1,5
djajnjhl-1,djajnjhl-1,5
djajpddi-1,djajpddi-1,2
djakfjji-1,djakfjji-1,2
djakhnjn-1,djakhnjn-1,2
djaknbbj-1,djaknbbj-1,2
djaknpag-1,djaknpag-1,2
djalffac-1,djalffac-1,0
djalgnjd-1,djalgnjd-1,0
djalnagl-1,djalnagl-1,2
djcfnelg-1,djcfnelg-1,6
djcfnemo-1,djcfnemo-1,0
djcfphgn-1,djcfphgn-1,5
djcgdikg-1,djcgdikg-1,5
djcgdind-1,djcgdind-1,5
djcggjjm-1,djcggjjm-1,5
djcghmfj-1,djcghmfj-1,5
djcgjnji-1,djcgjnji-1,5
djchdbbk-1,djchdbbk-1,5
djchdeep-1,djchdeep-1,5
djcheggl-1,djcheggl-1,0
djchheho-1,djchheho-1,0
djchhmho-1,djchhmho-1,0
djciafpd-1,djciafpd-1,0
djciaicf-1,djciaicf-1,6
djcibjpm-1,djcibjpm-1,0
djciglbe-1,djciglbe-1,5
djcihhhm-1,djcihhhm-1,5
djcikbmm-1,djcikbmm-1,5
djcimanp-1,djcimanp-1,5
djcinfgb-1,djcinfgb-1,5
djcjeolh-1,djcjeolh-1,0
djcjfpnp-1,djcjfpnp-1,6
djcjmhaf-1,djcjmhaf-1,0
djcjmmjd-1,djcjmmjd-1,5
djckcopf-1,djckcopf-1,0
djckdlmb-1,djckdlmb-1,0
djckeaic-1,djckeaic-1,0
djckfdmb-1,djckfdmb-1,0
djckgpjb-1,djckgpjb-1,0
djckoffj-1,djckoffj-1,5
djckpijb-1,djckpijb-1,0
djckpmol-1,djckpmol-1,5
djclccie-1,djclccie-1,0
djcleddc-1,djcleddc-1,5
djclokdl-1,djclokdl-1,0
djcmcfin-1,djcmcfin-1,0
djcmkpkf-1,djcmkpkf-1,0
djcmlfgj-1,djcmlfgj-1,5
djcmmjeg-1,djcmmjeg-1,5
djcnhdnj-1,djcnhdnj-1,5
djcnklag-1,djcnklag-1,5
djcnlcbd-1,djcnlcbd-1,0
djcobjmp-1,djcobjmp-1,0
djcochfc-1,djcochfc-1,5
djcofckj-1,djcofckj-1,5
djcohcdn-1,djcohcdn-1,5
djcojddj-1,djcojddj-1,5
djcojhha-1,djcojhha-1,5
djcoloah-1,djcoloah-1,5
djcomall-1,djcomall-1,5
djcoocdd-1,djcoocdd-1,5
djcpbfbf-1,djcpbfbf-1,5
djcpcomo-1,djcpcomo-1,5
djcpdcne-1,djcpdcne-1,5
djcpeejb-1,djcpeejb-1,0
djcpmapl-1,djcpmapl-1,0
djcpmdki-1,djcpmdki-1,0
djcpmpbm-1,djcpmpbm-1,0
djdabojg-1,djdabojg-1,0
djdagalh-1,djdagalh-1,0
djdahofl-1,djdahofl-1,0
djdaijhi-1,djdaijhi-1,0
djdakbhh-1,djdakbhh-1,0
djdbefna-1,djdbefna-1,0
djdbhflk-1,djdbhflk-1,0
djdbicbf-1,djdbicbf-1,0
djdbifdn-1,djdbifdn-1,0
djdbiigh-1,djdbiigh-1,0
djdblnkd-1,djdblnkd-1,0
djdcadnb-1,djdcadnb-1,0
djdcefai-1,djdcefai-1,17
djdchlcm-1,djdchlcm-1,17
djdckcjg-1,djdckcjg-1,0
djdcnlaa-1,djdcnlaa-1,2
djddbceh-1,djddbceh-1,2
djdddnjh-1,djdddnjh-1,2
djddeona-1,djddeona-1,2
djddimab-1,djddimab-1,2
djddkfeg-1,djddkfeg-1,2
djdebcfl-1,djdebcfl-1,0
djdebolo-1,djdebolo-1,17
djdeeeba-1,djdeeeba-1,0
djdefodm-1,djdefodm-1,5
djdeginh-1,djdeginh-1,0
djdehlnc-1,djdehlnc-1,0
djdehncg-1,djdehncg-1,5
djdfalia-1,djdfalia-1,0
djdfanhe-1,djdfanhe-1,4
djdfejpl-1,djdfejpl-1,2
djdghigj-1,djdghigj-1,0
djdgkbip-1,djdgkbip-1,0
djdhadpj-1,djdhadpj-1,5
djdhbmbh-1,djdhbmbh-1,2
djdhflif-1,djdhflif-1,4
djdhhpgg-1,djdhhpgg-1,2
djdibfpd-1,djdibfpd-1,0
djdifacc-1,djdifacc-1,2
djdifcch-1,djdifcch-1,0
djdihomc-1,djdihomc-1,0
djdiiapc-1,djdiiapc-1,0
djdiknmo-1,djdiknmo-1,0
djdjaiei-1,djdjaiei-1,0
djdjeaic-1,djdjeaic-1,0
djdjfpkb-1,djdjfpkb-1,0
djdjgnlb-1,djdjgnlb-1,0
djdjhfng-1,djdjhfng-1,0
djdjiljg-1,djdjiljg-1,0
djdjkjjd-1,djdjkjjd-1,0
djdjlffc-1,djdjlffc-1,0
djdjmejp-1,djdjmejp-1,5
djdjppga-1,djdjppga-1,0
djdkejpp-1,djdkejpp-1,5
djdkkade-1,djdkkade-1,0
djdkmgej-1,djdkmgej-1,0
djdkngob-1,djdkngob-1,0
djdlmkfl-1,djdlmkfl-1,0
djdlnnhm-1,djdlnnhm-1,0
djdmbkmn-1,djdmbkmn-1,0
djdmnnib-1,djdmnnib-1,0
djdndkmm-1,djdndkmm-1,0
djdnkbkc-1,djdnkbkc-1,0
djdoahih-1,djdoahih-1,0
djdofkia-1,djdofkia-1,0
djdpajjf-1,djdpajjf-1,2
djdpchog-1,djdpchog-1,0
djdpdjem-1,djdpdjem-1,0
djdpjkbf-1,djdpjkbf-1,0
djeahfok-1,djeahfok-1,0
djealcgg-1,djealcgg-1,0
djeamadk-1,djeamadk-1,0
djeamopm-1,djeamopm-1,0
djebhhna-1,djebhhna-1,0
djebjcjp-1,djebjcjp-1,0
djeblgal-1,djeblgal-1,0
djecbflg-1,djecbflg-1,0
djeckicg-1,djeckicg-1,0
djecmkfm-1,djecmkfm-1,0
djedanib-1,djedanib-1,6
djedapnf-1,djedapnf-1,6
djedchgg-1,djedchgg-1,6
djedciid-1,djedciid-1,6
djedgbei-1,djedgbei-1,5
djedhcak-1,djedhcak-1,5
djedipje-1,djedipje-1,0
djedljli-1,djedljli-1,0
djeecfob-1,djeecfob-1,0
djeefmjc-1,djeefmjc-1,5
djeeipcf-1,djeeipcf-1,0
djeemdab-1,djeemdab-1,5
djeemihe-1,djeemihe-1,6
djefapod-1,djefapod-1,5
djefciee-1,djefciee-1,5
djefdbko-1,djefdbko-1,0
djeflghl-1,djeflghl-1,0
djefmgkj-1,djefmgkj-1,0
djeggomj-1,djeggomj-1,0
djeghigf-1,djeghigf-1,0
djeghnop-1,djeghnop-1,2
djegmalj-1,djegmalj-1,0
djehafek-1,djehafek-1,0
djehdokc-1,djehdokc-1,0
djehinne-1,djehinne-1,0
djehoffl-1,djehoffl-1,0
djehohci-1,djehohci-1,0
djehpjeh-1,djehpjeh-1,6
djeiajmp-1,djeiajmp-1,6
djeibjfa-1,djeibjfa-1,6
djeideal-1,djeideal-1,0
djeidimc-1,djeidimc-1,0
djeijojf-1,djeijojf-1,0
djeininm-1,djeininm-1,0
djeipkdf-1,djeipkdf-1,6
djejaocc-1,djejaocc-1,0
djekacmo-1,djekacmo-1,0
djekaplo-1,djekaplo-1,0
djekcjng-1,djekcjng-1,2
djekgfod-1,djekgfod-1,2
djelbafo-1,djelbafo-1,0
djelekgh-1,djelekgh-1,0
djemafjf-1,djemafjf-1,0
djemkilb-1,djemkilb-1,0
djenalij-1,djenalij-1,0
djenckhf-1,djenckhf-1,0
djengipp-1,djengipp-1,0
djeodlle-1,djeodlle-1,0
djeogjlk-1,djeogjlk-1,0
djeoiimj-1,djeoiimj-1,0
djeokpde-1,djeokpde-1,5
djeomoej-1,djeomoej-1,0
djeonoee-1,djeonoee-1,2
djeoohmf-1,djeoohmf-1,2
djeopfmo-1,djeopfmo-1,2
djepdfei-1,djepdfei-1,2
djepjkin-1,djepjkin-1,0
djepjloe-1,djepjloe-1,1
djepomkl-1,djepomkl-1,3
djepphjk-1,djepphjk-1,3
djfaankh-1,djfaankh-1,9
djfaelhk-1,djfaelhk-1,1
djfaemom-1,djfaemom-1,2
djfafobf-1,djfafobf-1,2
djfagneo-1,djfagneo-1,2
djfajfhk-1,djfajfhk-1,9
djfamick-1,djfamick-1,1
djfbblph-1,djfbblph-1,1
djfbdoof-1,djfbdoof-1,0
djfbhdoa-1,djfbhdoa-1,0
djfbkkno-1,djfbkkno-1,0
djfbnjko-1,djfbnjko-1,0
djfbppca-1,djfbppca-1,0
djfcaaai-1,djfcaaai-1,0
djfckgmc-1,djfckgmc-1,0
djfckpba-1,djfckpba-1,0
djfcnjbe-1,djfcnjbe-1,0
djfdgnbg-1,djfdgnbg-1,0
djfdlmjf-1,djfdlmjf-1,0
djfebfkj-1,djfebfkj-1,0
djfebkla-1,djfebkla-1,0
djffgljg-1,djffgljg-1,0
djffidpp-1,djffidpp-1,0
djffiolc-1,djffiolc-1,0
djffjjnj-1,djffjjnj-1,2
djfgafkj-1,djfgafkj-1,2
djfgblfg-1,djfgblfg-1,2
djfhfale-1,djfhfale-1,0
djfhhafg-1,djfhhafg-1,0
djfhijha-1,djfhijha-1,0
djfhjhlk-1,djfhjhlk-1,0
djfhmokn-1,djfhmokn-1,2
djfifhke-1,djfifhke-1,0
djfigmof-1,djfigmof-1,0
djfihhel-1,djfihhel-1,0
djfijbej-1,djfijbej-1,0
djfiknhp-1,djfiknhp-1,0
djfjadae-1,djfjadae-1,0
djfjbfgi-1,djfjbfgi-1,0
djfjlado-1,djfjlado-1,0
djfjnmha-1,djfjnmha-1,0
djfjofmp-1,djfjofmp-1,0
djfkakgf-1,djfkakgf-1,0
djfkbfbc-1,djfkbfbc-1,0
djfkbmeo-1,djfkbmeo-1,0
djfkekbk-1,djfkekbk-1,2
djfkhmal-1,djfkhmal-1,5
djfkkcjk-1,djfkkcjk-1,0
djfkliff-1,djfkliff-1,0
djfkmlok-1,djfkmlok-1,0
djfkndmk-1,djfkndmk-1,0
djflemll-1,djflemll-1,0
djflkepj-1,djflkepj-1,5
djflkjoe-1,djflkjoe-1,5
djfmgfka-1,djfmgfka-1,0
djfmkifi-1,djfmkifi-1,5
djfmnclc-1,djfmnclc-1,0
djfmomlp-1,djfmomlp-1,5
djfnaeab-1,djfnaeab-1,5
djfndfgp-1,djfndfgp-1,5
djfnfiip-1,djfnfiip-1,0
djfnjagp-1,djfnjagp-1,0
djfnljfe-1,djfnljfe-1,0
djfnmfoj-1,djfnmfoj-1,0
djfobibn-1,djfobibn-1,0
djfogbpk-1,djfogbpk-1,0
djfohjek-1,djfohjek-1,0
djfondaj-1,djfondaj-1,0
djfpdaia-1,djfpdaia-1,0
djfphcib-1,djfphcib-1,0
djfpohko-1,djfpohko-1,0
djgaphcl-1,djgaphcl-1,0
djgbbkmk-1,djgbbkmk-1,0
djgbgobo-1,djgbgobo-1,0
djgbidmm-1,djgbidmm-1,0
djgbohfb-1,djgbohfb-1,0
djgbpomh-1,djgbpomh-1,0
djgcaohh-1,djgcaohh-1,0
djgcbkpi-1,djgcbkpi-1,0
djgclnml-1,djgclnml-1,0
djgdddbk-1,djgdddbk-1,0
djgddmfj-1,djgddmfj-1,0
djgdehin-1,djgdehin-1,0
djgdfckm-1,djgdfckm-1,2
djgeeeak-1,djgeeeak-1,0
djgeejhd-1,djgeejhd-1,0
djgeeooj-1,djgeeooj-1,0
djgejjbj-1,djgejjbj-1,0
djgendfi-1,djgendfi-1,0
djgfaana-1,djgfaana-1,0
djgfbgcl-1,djgfbgcl-1,0
djgfffgj-1,djgfffgj-1,2
djgfmila-1,djgfmila-1,5
djgfnoal-1,djgfnoal-1,5
djgfokci-1,djgfokci-1,5
djggckjn-1,djggckjn-1,5
djggfnpi-1,djggfnpi-1,5
djggmacp-1,djggmacp-1,5
djggoojk-1,djggoojk-1,0
djghalid-1,djghalid-1,5
djghcalc-1,djghcalc-1,5
djghffac-1,djghffac-1,5
djgiabek-1,djgiabek-1,5
djgidndg-1,djgidndg-1,5
djgifjap-1,djgifjap-1,0
djgikdaa-1,djgikdaa-1,0
djgimena-1,djgimena-1,0
djginifk-1,djginifk-1,0
djgipjhe-1,djgipjhe-1,0
djgjjegp-1,djgjjegp-1,0
djgjmdlm-1,djgjmdlm-1,0
djgkkapj-1,djgkkapj-1,0
djglanlj-1,djglanlj-1,0
djgledin-1,djgledin-1,0
djglfcme-1,djglfcme-1,0
djgmimfi-1,djgmimfi-1,0
djgnfcnn-1,djgnfcnn-1,0
djgnffek-1,djgnffek-1,0
djgnfhih-1,djgnfhih-1,0
djgniijk-1,djgniijk-1,2
djgnjljp-1,djgnjljp-1,2
djgnkdbh-1,djgnkdbh-1,0
djgnnfjc-1,djgnnfjc-1,0
djgobbbl-1,djgobbbl-1,0
djgohjhd-1,djgohjhd-1,0
djgolkch-1,djgolkch-1,0
djgonpli-1,djgonpli-1,0
djgpfmja-1,djgpfmja-1,0
djgpkdmp-1,djgpkdmp-1,0
djgpleli-1,djgpleli-1,0
djgppemh-1,djgppemh-1,0
djhaebcn-1,djhaebcn-1,0
djhambhh-1,djhambhh-1,2
djhbeedd-1,djhbeedd-1,0
djhbjopl-1,djhbjopl-1,0
djhblgcm-1,djhblgcm-1,0
djhccabm-1,djhccabm-1,0
djhcegaj-1,djhcegaj-1,0
djhcffjh-1,djhcffjh-1,2
djhcfnpo-1,djhcfnpo-1,0
djhcgmdg-1,djhcgmdg-1,0
djhchabb-1,djhchabb-1,0
djhcjofj-1,djhcjofj-1,0
djhckajo-1,djhckajo-1,5
djhclfae-1,djhclfae-1,5
djhcndob-1,djhcndob-1,5
djhcphnk-1,djhcphnk-1,5
djhdcjne-1,djhdcjne-1,2
djhdeahg-1,djhdeahg-1,2
djhdfpia-1,djhdfpia-1,0
djhdnaid-1,djhdnaid-1,0
djhdnegl-1,djhdnegl-1,12
djhdofej-1,djhdofej-1,0
djhdphcj-1,djhdphcj-1,0
djhebcdf-1,djhebcdf-1,0
djhebpga-1,djhebpga-1,0
djheennf-1,djheennf-1,0
djhembgl-1,djhembgl-1,2
djhflkaa-1,djhflkaa-1,0
djhfmokh-1,djhfmokh-1,0
djhgbdhf-1,djhgbdhf-1,0
djhgfgmj-1,djhgfgmj-1,17
