#Selection name: Selection 1
#Area (µm^2): 6012318.85
Cell ID,Cluster,Transcripts,Area (µm^2)
oaobbkmi-1,Cluster 11,0,60.25
japffjhn-1,Cluster 12,0,26.07
oaodbonk-1,Cluster 9,0,53.17
dchhgfhh-1,Cluster 3,0,212.81
oanommbi-1,Cluster 9,0,35.43
oanpaoai-1,Cluster 5,0,24.93
japbdpko-1,Cluster 2,0,29.80
japcjlca-1,Cluster 16,0,24.74
oanphhdc-1,Cluster 18,0,10.61
jalfbljb-1,Cluster 9,0,16.10
dchigdaf-1,Cluster 2,0,40.83
dcifdiif-1,Cluster 3,0,204.82
jalenbnk-1,Cluster 2,0,44.11
dciijnaf-1,Cluster 3,0,137.49
dcgoaebk-1,Cluster 12,0,27.20
oanljicm-1,Cluster 23,0,53.60
jaklhggl-1,Cluster 10,0,21.28
jalaijhp-1,Cluster 23,0,24.62
dchgcokf-1,Cluster 12,0,26.67
jalbfbnc-1,Cluster 11,0,27.20
jalcdkfc-1,Cluster 11,0,28.21
dchfgekc-1,Cluster 11,0,33.52
jakpffdi-1,Cluster 2,0,83.40
jakmknmf-1,Cluster 10,0,33.17
jaldcdjp-1,Cluster 12,0,34.03
japamemn-1,Cluster 11,0,38.80
japggjbh-1,Cluster 18,0,17.71
japfiohm-1,Cluster 11,0,81.95
jbakhaje-1,Cluster 11,0,22.41
oaofiomm-1,Cluster 5,0,17.00
bnohgfpm-1,Cluster 3,0,117.94
bnoebpnd-1,Cluster 3,0,99.48
oanmnanj-1,Cluster 5,0,17.91
jbakioon-1,Cluster 9,0,57.83
jbajdcjj-1,Cluster 12,0,26.68
jaoejook-1,Cluster 5,0,22.61
jbanpcdi-1,Cluster 14,0,33.81
jbacibgm-1,Cluster 5,0,19.58
bnnopffj-1,Cluster 6,0,38.14
jbadpago-1,Cluster 16,0,43.16
dcifpnab-1,Cluster 3,0,104.40
oanmjdbk-1,Cluster 12,0,40.88
bnppbcmn-1,Cluster 3,0,90.30
jbbccpih-1,Cluster 2,0,34.50
japcmghd-1,Cluster 12,0,23.96
jbaaojed-1,Cluster 12,0,40.26
japafdpc-1,Cluster 23,0,38.90
jaopdbnk-1,Cluster 11,0,41.01
jbapiigd-1,Cluster 10,0,58.52
jbbfhjhc-1,Cluster 23,0,92.38
oaoaknlp-1,Cluster 14,0,22.19
jaopnjlj-1,Cluster 11,0,59.42
oaoblglk-1,Cluster 5,0,40.69
jbabflnd-1,Cluster 12,0,62.15
jbbdhgdk-1,Cluster 5,0,56.64
bnofgbdc-1,Cluster 11,0,109.82
jbachkml-1,Cluster 6,0,34.78
cbhmdcal-1,Cluster 3,0,221.34
cbjimnaj-1,Cluster 3,0,144.73
cbjellba-1,Cluster 3,0,185.88
cbigmakp-1,Cluster 3,0,160.28
cbihahdh-1,Cluster 17,0,67.20
cbiflfhk-1,Cluster 4,0,102.17
cbihiaap-1,Cluster 3,0,107.10
cbjnelff-1,Cluster 4,0,105.13
cbikjfgd-1,Cluster 4,0,229.12
hpokbhmc-1,Cluster 20,0,66.65
fbcameeg-1,Cluster 3,0,282.43
fbblpian-1,Cluster 3,0,133.07
cbiebfdk-1,Cluster 3,0,127.63
cbifjeaf-1,Cluster 6,0,88.87
fbcbihij-1,Cluster 6,0,46.23
fbcbcjcc-1,Cluster 3,0,128.02
fbcbclam-1,Cluster 11,0,161.78
fbcaipfl-1,Cluster 3,0,97.76
fbbnlbdd-1,Cluster 3,0,115.94
noincnil-1,Cluster 15,0,6.18
cbdijckf-1,Cluster 4,0,357.53
cbdmlipg-1,Cluster 6,0,228.29
hpomnlle-1,Cluster 5,0,49.44
cbibfpfp-1,Cluster 4,0,259.73
cbdjcfli-1,Cluster 4,0,230.05
hpoklenl-1,Cluster 21,0,38.58
hpolkpcf-1,Cluster 3,0,128.67
hpojkkjb-1,Cluster 17,0,56.55
