#Selection name: Selection 1
#Area (µm^2): 1396929.89
Cell ID,Cluster,Transcripts,Area (µm^2)
faiaemef-1,Cluster 4,0,88.20
fahpccba-1,Cluster 17,0,105.18
cpbchcdj-1,Cluster 17,0,75.60
fahpilom-1,Cluster 4,0,39.36
cpbamnkk-1,Cluster 17,0,104.79
faiaffdo-1,Cluster 4,0,83.43
faiaagoi-1,Cluster 5,0,86.19
fahpgedg-1,Cluster 4,0,51.74
cpbkffcl-1,Cluster 2,0,184.52
fagobjnh-1,Cluster 4,0,114.07
fahmpboo-1,Cluster 4,0,118.57
fahiohja-1,Cluster 4,0,118.11
fahmafcj-1,Cluster 9,0,15.99
fahmfabd-1,Cluster 5,0,65.91
fahkgcnc-1,Cluster 6,0,68.70
fahkkhak-1,Cluster 10,0,113.54
fahjiijf-1,Cluster 9,0,45.93
cpbbpkgd-1,Cluster 2,0,23.27
cpbbippj-1,Cluster 8,0,50.72
cpapboan-1,Cluster 2,0,19.42
cpakgich-1,Cluster 6,0,79.06
famlknak-1,Cluster 5,0,36.11
fahndkpi-1,Cluster 5,0,24.82
cpboojlj-1,Cluster 2,0,108.07
cpbonkog-1,Cluster 4,0,50.73
cpbmfndi-1,Cluster 5,0,51.52
cpbonehf-1,Cluster 4,0,69.64
cpbmcfbb-1,Cluster 4,0,45.49
cpajacid-1,Cluster 2,0,52.70
faidblae-1,Cluster 5,0,82.80
cpbdnadp-1,Cluster 8,0,103.96
faidjigk-1,Cluster 4,0,21.04
cpbemmdl-1,Cluster 4,0,53.17
cpbdiifo-1,Cluster 4,0,71.93
faieajgm-1,Cluster 4,0,32.86
cpbeiihh-1,Cluster 2,0,116.39
cpbaaedi-1,Cluster 5,0,53.15
cpbcjffk-1,Cluster 4,0,56.18
cpbaaopd-1,Cluster 5,0,26.85
faijcjek-1,Cluster 8,0,83.82
cpaklelf-1,Cluster 2,0,124.67
cpbmbdip-1,Cluster 2,0,139.41
faiffhff-1,Cluster 4,0,155.82
fahiljmj-1,Cluster 5,0,46.42
faijmigb-1,Cluster 9,0,33.94
fahkabfh-1,Cluster 9,0,41.66
faikboak-1,Cluster 4,0,67.01
fahbbagg-1,Cluster 12,0,25.67
fahidjca-1,Cluster 4,0,51.08
cpbjalih-1,Cluster 4,0,58.17
cpbjlaic-1,Cluster 4,0,114.37
cpbokian-1,Cluster 4,0,119.79
cpbjhpoc-1,Cluster 4,0,69.55
cpbjhnem-1,Cluster 4,0,65.29
fagnlilp-1,Cluster 9,0,30.21
fagnppep-1,Cluster 4,0,80.49
cpbpmmko-1,Cluster 17,0,150.03
fagnnjgn-1,Cluster 5,0,49.75
fahbhgkd-1,Cluster 7,0,24.33
fahfhcln-1,Cluster 7,0,40.02
fahhojpb-1,Cluster 7,0,25.36
cpbgekee-1,Cluster 4,0,50.86
fahfeoam-1,Cluster 4,0,76.49
fahfjpbf-1,Cluster 4,0,125.17
famiadjk-1,Cluster 7,0,14.70
fahfocmg-1,Cluster 4,0,147.10
nnkagmlk-1,Cluster 11,0,117.36
fahcpnop-1,Cluster 7,0,29.19
cpbgkjgi-1,Cluster 9,0,33.15
cpbkdfpf-1,Cluster 17,0,191.49
fagoobpb-1,Cluster 4,0,21.92
cpbldecn-1,Cluster 4,0,77.63
cpbldjgk-1,Cluster 4,0,113.45
fahikkip-1,Cluster 4,0,74.67
fagonond-1,Cluster 4,0,102.75
fahikpia-1,Cluster 2,0,112.58
fahhpego-1,Cluster 7,0,37.45
fahbocjg-1,Cluster 11,0,11.59
fahdkiio-1,Cluster 12,0,55.68
cpbkhplg-1,Cluster 4,0,67.61
fahgohal-1,Cluster 7,0,13.96
fahijbnj-1,Cluster 4,0,112.45
fahhphkk-1,Cluster 2,0,103.67
cpbjaeon-1,Cluster 2,0,64.46
faigpgie-1,Cluster 4,0,34.83
faifggdm-1,Cluster 4,0,120.58
cpbckidc-1,Cluster 4,0,70.22
cpbcfcaf-1,Cluster 4,0,62.75
cpbdeedf-1,Cluster 17,0,114.42
faieadgk-1,Cluster 4,0,89.14
faijedcc-1,Cluster 5,0,46.27
fahopibi-1,Cluster 4,0,74.90
faiifebj-1,Cluster 4,0,95.03
fahnnpho-1,Cluster 4,0,110.49
cpbdcifn-1,Cluster 4,0,27.65
cpbmhfem-1,Cluster 4,0,35.75
faikdlin-1,Cluster 9,0,81.41
fagpidap-1,Cluster 4,0,274.35
faifeoad-1,Cluster 6,0,44.89
cpbnllob-1,Cluster 8,0,127.09
faieibcc-1,Cluster 9,0,77.49
cpblolmp-1,Cluster 4,0,188.34
cpblphob-1,Cluster 4,0,156.67
faimakdn-1,Cluster 5,0,43.04
faigmioa-1,Cluster 4,0,96.73
cokchedg-1,Cluster 4,0,86.29
faibinde-1,Cluster 4,0,64.34
failmhlm-1,Cluster 4,0,51.55
faicjnki-1,Cluster 4,0,16.70
faicggld-1,Cluster 17,0,55.77
fahnpank-1,Cluster 4,0,53.44
cokcmodm-1,Cluster 17,0,111.79
faiccmnl-1,Cluster 4,0,88.09
cpaeokbh-1,Cluster 4,0,98.49
cpaehapp-1,Cluster 4,0,196.04
faimcalh-1,Cluster 4,0,69.43
cpbmjmca-1,Cluster 6,0,110.14
cpadhebc-1,Cluster 5,0,106.10
faiffgko-1,Cluster 6,0,126.11
faigfpgc-1,Cluster 5,0,42.15
faikpcbp-1,Cluster 5,0,50.77
fagkhkci-1,Cluster 4,0,167.14
cpbhmpgl-1,Cluster 4,0,75.14
fagjeede-1,Cluster 4,0,73.64
cpbgmmam-1,Cluster 4,0,86.11
faginpba-1,Cluster 4,0,96.73
fafinmnd-1,Cluster 5,0,33.28
fagjmpej-1,Cluster 5,0,31.82
fagpekki-1,Cluster 5,0,80.13
cpbjofcp-1,Cluster 4,0,54.59
cpbkemgh-1,Cluster 2,0,105.18
cpbiacac-1,Cluster 2,0,85.81
fagnaabp-1,Cluster 12,0,37.50
fagngalo-1,Cluster 7,0,14.87
nnkagdfd-1,Cluster 15,0,114.58
fagngabm-1,Cluster 7,0,18.81
fagmfoge-1,Cluster 1,0,56.05
fagkoobc-1,Cluster 12,0,41.32
nnkaempd-1,Cluster 11,0,48.16
faglmbel-1,Cluster 7,0,29.51
faggnmoe-1,Cluster 12,0,127.32
cpafmgkm-1,Cluster 2,0,90.80
falhgodg-1,Cluster 4,0,20.19
fahagmcg-1,Cluster 9,0,34.46
fafmhpdd-1,Cluster 1,0,131.52
fafmkced-1,Cluster 1,0,78.96
fafmjgkb-1,Cluster 12,0,46.52
cpafepel-1,Cluster 2,0,108.75
cpafhllh-1,Cluster 2,0,107.42
fagmnaho-1,Cluster 22,0,47.74
falmilfi-1,Cluster 9,0,53.77
fagpjcih-1,Cluster 5,0,95.64
fagghnbp-1,Cluster 12,0,56.66
fafjjbib-1,Cluster 7,0,30.60
fagjnjfo-1,Cluster 5,0,52.92
fagiangh-1,Cluster 25,0,39.31
fagifkeo-1,Cluster 22,0,47.05
cokmdkoi-1,Cluster 4,0,146.36
fakpcjli-1,Cluster 4,0,123.43
cpbfiibo-1,Cluster 4,0,28.24
cpbfngjc-1,Cluster 17,0,119.74
cpbafiob-1,Cluster 17,0,117.73
cpbbfopo-1,Cluster 17,0,64.19
fakjbkod-1,Cluster 23,0,60.37
nnkbehhf-1,Cluster 11,0,11.04
fakjkpgj-1,Cluster 7,0,26.14
nnkbdgop-1,Cluster 7,0,85.35
fakjhdjc-1,Cluster 7,0,30.50
cokdecna-1,Cluster 4,0,26.19
falaiale-1,Cluster 4,0,75.50
cokdpeml-1,Cluster 4,0,182.11
cokeaifi-1,Cluster 2,0,44.60
falapeng-1,Cluster 4,0,224.27
fakogphn-1,Cluster 4,0,72.94
fakockpn-1,Cluster 4,0,158.98
fakoifbf-1,Cluster 4,0,95.39
fakffanf-1,Cluster 18,0,32.58
cokmgdfb-1,Cluster 17,0,74.32
fakpmmak-1,Cluster 4,0,344.48
fakfnbnk-1,Cluster 2,0,43.29
fakiecgj-1,Cluster 7,0,18.38
fakhpknh-1,Cluster 12,0,21.84
fakomidd-1,Cluster 4,0,127.66
fakdpflb-1,Cluster 7,0,16.87
cokchbko-1,Cluster 4,0,131.24
fakinlfa-1,Cluster 22,0,15.87
fakdgghj-1,Cluster 5,0,28.79
cokepfeg-1,Cluster 2,0,100.74
fakpoehg-1,Cluster 4,0,177.01
falahgih-1,Cluster 4,0,79.27
fakgndog-1,Cluster 12,0,31.04
cpbfehjp-1,Cluster 17,0,122.46
cpbfpcmn-1,Cluster 17,0,84.11
faipngkl-1,Cluster 7,0,16.55
fajcmehh-1,Cluster 4,0,98.89
fajcjhho-1,Cluster 4,0,77.14
fakfhdde-1,Cluster 2,0,57.06
fajchfki-1,Cluster 4,0,96.56
fakhhkeg-1,Cluster 2,0,59.39
fakdghep-1,Cluster 4,0,22.71
fakcheil-1,Cluster 2,0,42.98
fajajhgn-1,Cluster 8,0,118.09
fakhapdk-1,Cluster 2,0,28.55
fajccffn-1,Cluster 8,0,99.76
fakeelle-1,Cluster 1,0,47.51
cokknpfi-1,Cluster 17,0,86.10
cokjcfok-1,Cluster 17,0,99.94
cokjfahl-1,Cluster 4,0,194.84
cokmeijm-1,Cluster 4,0,81.26
cokkmpeb-1,Cluster 17,0,62.06
cokmeeoo-1,Cluster 4,0,73.24
fajjdpfe-1,Cluster 17,0,81.24
cokjnlef-1,Cluster 4,0,48.61
faipmdml-1,Cluster 21,0,52.64
fajgjcnk-1,Cluster 14,0,91.12
colbkkjd-1,Cluster 2,0,65.04
cokipnhd-1,Cluster 4,0,38.57
faioodoi-1,Cluster 21,0,31.18
colbjgnl-1,Cluster 17,0,66.76
colanhnn-1,Cluster 2,0,167.89
coldfhpc-1,Cluster 2,0,172.10
colalgag-1,Cluster 2,0,94.39
faipghhe-1,Cluster 21,0,49.31
fajcfcfn-1,Cluster 3,0,50.69
cokkhfej-1,Cluster 2,0,77.88
cokkakpl-1,Cluster 4,0,59.83
colbcmpi-1,Cluster 4,0,110.88
fajbjhhp-1,Cluster 1,0,87.90
fajdikcd-1,Cluster 3,0,75.54
cokjcami-1,Cluster 4,0,102.98
fagccebl-1,Cluster 21,0,39.24
falonioa-1,Cluster 9,0,16.81
falgpfno-1,Cluster 4,0,30.87
falgpcdl-1,Cluster 4,0,90.16
cpadacpl-1,Cluster 4,0,62.80
cokedmlc-1,Cluster 4,0,71.27
cokhldoj-1,Cluster 17,0,150.60
cokhjmpj-1,Cluster 5,0,71.32
