#Selection name: Selection 1
#Area (µm^2): 12614311.61
Cell ID,Cluster,Transcripts,Area (µm^2)
egceiijg-1,Cluster 11,0,220.96
egchenjc-1,Cluster 13,0,50.00
egchpikf-1,Cluster 13,0,81.64
egcemjbc-1,Cluster 11,0,192.47
egabbcel-1,Cluster 11,0,95.11
egcdgnlc-1,Cluster 11,0,69.07
egcefjgl-1,Cluster 11,0,131.56
hgbfdncg-1,Cluster 11,0,68.32
hgbgfdol-1,Cluster 13,0,34.42
hgbcogic-1,Cluster 13,0,15.47
egcbjlld-1,Cluster 11,0,142.37
hgbdhhej-1,Cluster 11,0,74.68
egcdhokf-1,Cluster 13,0,50.54
hgabnnjg-1,Cluster 1,0,22.17
hgicmhlo-1,Cluster 2,0,34.02
hgiihmni-1,Cluster 2,0,24.46
hfppmgpl-1,Cluster 2,0,67.84
efneabab-1,Cluster 2,0,36.25
hgiiafdp-1,Cluster 2,0,29.36
hgijaddc-1,Cluster 2,0,23.88
nlibgeph-1,Cluster 1,0,51.54
hgachdhd-1,Cluster 2,0,69.83
hgiimlik-1,Cluster 2,0,47.79
hgickhog-1,Cluster 1,0,12.66
efniklnc-1,Cluster 2,0,64.15
efnllglf-1,Cluster 11,0,121.57
efnmpecg-1,Cluster 13,0,82.33
hgabpheo-1,Cluster 2,0,23.03
efnjjbep-1,Cluster 13,0,29.68
hgifakfl-1,Cluster 2,0,17.53
hfppnfhl-1,Cluster 13,0,168.03
hgbkppei-1,Cluster 11,0,37.66
hgampped-1,Cluster 20,0,95.78
hgafkkgg-1,Cluster 3,0,70.61
hgandkjj-1,Cluster 20,0,55.61
hgamhhnb-1,Cluster 9,0,63.09
hganepib-1,Cluster 20,0,76.02
hgallgkg-1,Cluster 20,0,88.01
hgamblah-1,Cluster 3,0,25.95
hgalnmma-1,Cluster 20,0,101.33
efnmpcdp-1,Cluster 11,0,69.86
hgabjbai-1,Cluster 11,0,81.13
egdbbeoo-1,Cluster 9,0,47.08
hgkkjoej-1,Cluster 12,0,117.91
hgbkoenm-1,Cluster 11,0,129.64
hgaefpcd-1,Cluster 11,0,138.92
efmmppcp-1,Cluster 2,0,58.87
nlibiigp-1,Cluster 16,0,40.37
efponhnb-1,Cluster 9,0,71.53
hgagabjd-1,Cluster 20,0,89.92
efnaokmh-1,Cluster 11,0,65.17
hgbiplbm-1,Cluster 2,0,51.29
efnnmjab-1,Cluster 13,0,97.95
hgblkbnl-1,Cluster 11,0,302.01
hgbijpac-1,Cluster 2,0,131.52
hgblcgdo-1,Cluster 13,0,15.10
nliekiie-1,Cluster 13,0,68.96
hfppefmi-1,Cluster 2,0,24.35
hgblicoc-1,Cluster 11,0,58.59
hgabdjne-1,Cluster 11,0,81.21
eggccbmp-1,Cluster 13,0,20.36
efmpheee-1,Cluster 15,0,72.55
egfoinaa-1,Cluster 2,0,53.20
efmmomjg-1,Cluster 15,0,104.53
efonaioj-1,Cluster 2,0,92.49
efnbmkkn-1,Cluster 7,0,284.78
efmnbenn-1,Cluster 7,0,208.74
nliefegf-1,Cluster 2,0,11.11
efmmofcf-1,Cluster 7,0,97.74
hgmgihje-1,Cluster 3,0,152.92
hgkogohp-1,Cluster 9,0,55.74
egcohach-1,Cluster 19,0,59.35
hglkmpba-1,Cluster 20,0,36.69
hgldidgb-1,Cluster 16,0,32.64
hglmoohb-1,Cluster 8,0,134.75
hgljafbi-1,Cluster 20,0,47.80
hgknfnbm-1,Cluster 9,0,43.38
hglneaid-1,Cluster 9,0,16.21
hglmgnec-1,Cluster 9,0,41.19
hgkjpdae-1,Cluster 19,0,161.07
hglfkmlp-1,Cluster 20,0,103.64
hglcbflf-1,Cluster 2,0,18.18
hglcklok-1,Cluster 2,0,46.70
hglkbdbg-1,Cluster 8,0,77.31
hgkifcph-1,Cluster 19,0,98.04
hglmdpaf-1,Cluster 3,0,101.93
hglfpknn-1,Cluster 2,0,34.03
egconfdd-1,Cluster 2,0,59.36
hgkjmcan-1,Cluster 19,0,135.12
hglmbcpm-1,Cluster 20,0,66.01
egdiadhn-1,Cluster 7,0,109.33
egdjlndb-1,Cluster 15,0,161.90
egdiahob-1,Cluster 15,0,123.50
hgkhplmm-1,Cluster 11,0,119.76
egdaflci-1,Cluster 7,0,59.60
hgmhbkod-1,Cluster 11,0,21.85
egdcddmf-1,Cluster 7,0,113.25
egdfdice-1,Cluster 15,0,143.62
egdlcfdk-1,Cluster 15,0,181.80
egdfahof-1,Cluster 7,0,58.15
egehpaff-1,Cluster 7,0,49.46
hgklhokb-1,Cluster 12,0,145.62
hgkhmfpe-1,Cluster 15,0,172.49
egekbnpf-1,Cluster 7,0,74.99
egehgkhe-1,Cluster 5,0,70.83
egenknkb-1,Cluster 7,0,58.56
hglacagj-1,Cluster 9,0,82.38
egencejf-1,Cluster 5,0,12.41
hgmfdhoe-1,Cluster 3,0,152.32
hgmnllja-1,Cluster 2,0,25.43
hgmifpim-1,Cluster 2,0,41.68
hgmojopp-1,Cluster 2,0,31.43
hgmjdnda-1,Cluster 13,0,41.64
hgmklonp-1,Cluster 2,0,15.99
hgmkofbi-1,Cluster 2,0,36.08
hgmidnnc-1,Cluster 1,0,11.13
hgmfjmkg-1,Cluster 1,0,23.16
hgkpjngf-1,Cluster 2,0,59.60
hgldfekp-1,Cluster 2,0,35.01
hgmcdhfj-1,Cluster 11,0,291.67
nlioahoa-1,Cluster 2,0,157.33
hgmoakng-1,Cluster 2,0,13.40
hgmonjen-1,Cluster 13,0,20.84
efmjoafi-1,Cluster 2,0,73.07
hgmpjilj-1,Cluster 13,0,24.94
hgmojpdh-1,Cluster 2,0,18.03
hgmpkmkp-1,Cluster 2,0,16.42
efmgldph-1,Cluster 17,0,132.85
efmglicf-1,Cluster 5,0,56.38
egegakah-1,Cluster 5,0,26.29
efmjaimd-1,Cluster 7,0,129.37
egefhaec-1,Cluster 5,0,28.12
hgmhjghg-1,Cluster 13,0,89.75
egefihpm-1,Cluster 5,0,25.72
egegbppo-1,Cluster 5,0,29.75
egegghle-1,Cluster 5,0,29.73
hgmgpche-1,Cluster 2,0,22.19
hgmcpnkh-1,Cluster 2,0,80.71
efmlchbb-1,Cluster 2,0,70.83
efmkholn-1,Cluster 11,0,93.08
efmkkcem-1,Cluster 5,0,60.18
nlipegbn-1,Cluster 2,0,73.59
hgmigikh-1,Cluster 1,0,11.07
efmiafem-1,Cluster 5,0,41.46
hglpdhkp-1,Cluster 2,0,107.64
egedgiok-1,Cluster 7,0,78.90
egfdmpkp-1,Cluster 5,0,31.09
egfcffgk-1,Cluster 7,0,72.31
eggccaee-1,Cluster 7,0,114.55
egdgnnhd-1,Cluster 5,0,26.10
egddpapb-1,Cluster 15,0,148.98
egdgbffe-1,Cluster 15,0,48.81
egdlafcb-1,Cluster 7,0,76.99
eggaibpf-1,Cluster 5,0,40.52
egdhnhgk-1,Cluster 15,0,110.93
eggbdhkk-1,Cluster 6,0,187.94
eggakedi-1,Cluster 7,0,121.75
egecmaam-1,Cluster 5,0,23.73
egfgjclc-1,Cluster 13,0,26.30
egehkmad-1,Cluster 7,0,82.36
egejomoo-1,Cluster 15,0,120.97
egfgibab-1,Cluster 15,0,84.35
egenjadk-1,Cluster 7,0,83.02
egfehhgp-1,Cluster 15,0,102.79
egeoikgn-1,Cluster 15,0,90.89
egeghdko-1,Cluster 7,0,74.19
egfclgbi-1,Cluster 11,0,40.49
egcmimlj-1,Cluster 11,0,28.51
egcklfhk-1,Cluster 11,0,40.26
eggagkef-1,Cluster 7,0,102.85
egfnmaep-1,Cluster 11,0,63.76
egfkkfga-1,Cluster 11,0,56.09
egfpehcc-1,Cluster 15,0,85.19
egfnaejc-1,Cluster 11,0,122.96
egfpkegk-1,Cluster 7,0,106.06
eggdgpkf-1,Cluster 11,0,35.80
egcmkgdn-1,Cluster 7,0,69.37
egfhncai-1,Cluster 7,0,47.96
egcmkpng-1,Cluster 11,0,59.66
egcmbiog-1,Cluster 11,0,50.44
egcmgfie-1,Cluster 13,0,19.80
egfgonjl-1,Cluster 11,0,37.07
egfjcpim-1,Cluster 15,0,67.81
egfbhkme-1,Cluster 7,0,80.52
egdohkhj-1,Cluster 7,0,51.27
efpbbpbj-1,Cluster 4,0,55.31
efpdjgjk-1,Cluster 7,0,79.17
efmfcapk-1,Cluster 7,0,65.66
efpdanno-1,Cluster 15,0,60.67
efpcaiep-1,Cluster 7,0,56.69
efmgfdco-1,Cluster 6,0,46.85
efmfddjg-1,Cluster 4,0,89.44
efpbecci-1,Cluster 11,0,30.26
egecjghc-1,Cluster 15,0,61.53
egeaeoen-1,Cluster 6,0,53.69
efopbmlj-1,Cluster 5,0,39.15
hglojodp-1,Cluster 2,0,43.04
hgmbdmki-1,Cluster 1,0,15.47
efpgpinh-1,Cluster 11,0,55.69
efpgngnd-1,Cluster 15,0,58.61
efpghknm-1,Cluster 7,0,41.07
efoomofc-1,Cluster 5,0,32.40
efmjncak-1,Cluster 15,0,92.47
hgnaldco-1,Cluster 5,0,21.26
egfkfhkf-1,Cluster 17,0,23.78
hgncfehf-1,Cluster 5,0,50.67
efokcgli-1,Cluster 15,0,63.30
efoaomeg-1,Cluster 5,0,22.17
efoniial-1,Cluster 6,0,72.09
efoniajn-1,Cluster 7,0,33.81
efoncbff-1,Cluster 18,0,103.38
efpechjf-1,Cluster 7,0,89.78
efokhpme-1,Cluster 6,0,74.10
egighkkn-1,Cluster 15,0,59.82
hgnbpebo-1,Cluster 13,0,23.87
efoojihi-1,Cluster 18,0,61.82
efopkjpp-1,Cluster 6,0,68.68
efogkbjn-1,Cluster 5,0,40.08
efohnhne-1,Cluster 7,0,62.14
efohjfcd-1,Cluster 4,0,33.27
hfoibgnn-1,Cluster 7,0,22.14
iagiojgp-1,Cluster 2,0,69.74
nndpaadi-1,Cluster 1,0,28.61
iabmablj-1,Cluster 1,0,36.48
eggodofo-1,Cluster 11,0,63.07
eggiddkd-1,Cluster 11,0,32.92
eggmnpaj-1,Cluster 7,0,75.69
egclfjdi-1,Cluster 15,0,61.28
egcljjoo-1,Cluster 11,0,50.07
eggljlcg-1,Cluster 11,0,66.09
egckbffc-1,Cluster 11,0,77.87
egfkgimp-1,Cluster 11,0,103.72
eggkpdib-1,Cluster 13,0,28.75
egflflhm-1,Cluster 13,0,25.98
hfoipejm-1,Cluster 13,0,29.35
egghigfo-1,Cluster 7,0,70.24
hfojhjeb-1,Cluster 11,0,40.40
hfohfiga-1,Cluster 11,0,82.04
hfokfhfg-1,Cluster 5,0,54.72
egcndkli-1,Cluster 15,0,75.23
egghhmjn-1,Cluster 13,0,21.86
egcnmmcn-1,Cluster 5,0,16.34
eggiebfc-1,Cluster 13,0,18.17
egcocaeg-1,Cluster 7,0,50.40
eghbnhha-1,Cluster 5,0,38.36
eggohnmi-1,Cluster 13,0,19.88
eggmlibi-1,Cluster 11,0,144.58
egggnkbd-1,Cluster 13,0,58.61
eggefcnp-1,Cluster 13,0,95.51
eggkahag-1,Cluster 13,0,82.27
egggbdel-1,Cluster 13,0,72.90
iabfkebi-1,Cluster 2,0,52.81
nlhpfkle-1,Cluster 1,0,114.23
nlhojmml-1,Cluster 2,0,150.57
hfnglejb-1,Cluster 1,0,15.74
hfogmhlp-1,Cluster 13,0,54.03
hfngfhdm-1,Cluster 2,0,24.44
iabnmcdi-1,Cluster 2,0,45.03
eghbhjlc-1,Cluster 11,0,46.20
hfogoefm-1,Cluster 11,0,48.85
eghajpnl-1,Cluster 11,0,123.60
eghapnkm-1,Cluster 11,0,60.79
egillame-1,Cluster 7,0,106.00
egiijjln-1,Cluster 7,0,78.30
egidoaal-1,Cluster 7,0,32.49
egikgmid-1,Cluster 15,0,57.33
egidkpmk-1,Cluster 4,0,116.62
egijhbdo-1,Cluster 15,0,235.86
egikpjhc-1,Cluster 11,0,27.80
egikmjoa-1,Cluster 7,0,154.09
egicnmlf-1,Cluster 11,0,55.37
hfoipafh-1,Cluster 11,0,32.04
egibamoj-1,Cluster 7,0,60.37
hfnmcgoe-1,Cluster 11,0,48.83
egieemae-1,Cluster 15,0,62.96
hfnlofff-1,Cluster 11,0,103.26
egigobdc-1,Cluster 11,0,59.59
hfnmndcc-1,Cluster 11,0,36.98
egigfdhp-1,Cluster 11,0,22.37
egijaclk-1,Cluster 7,0,42.14
egiegjoa-1,Cluster 7,0,37.73
ibffhank-1,Cluster 2,0,5.11
egiiahne-1,Cluster 15,0,201.23
iabioona-1,Cluster 2,0,104.63
nndoclgb-1,Cluster 2,0,103.40
iabjfcgh-1,Cluster 2,0,48.79
iabociio-1,Cluster 2,0,42.10
nlheolal-1,Cluster 1,0,112.06
iabpehhj-1,Cluster 2,0,64.40
iabhhpin-1,Cluster 2,0,33.83
hfngodnk-1,Cluster 2,0,17.23
iagkcnng-1,Cluster 1,0,30.66
iagkmlgl-1,Cluster 2,0,54.88
hfnnkfko-1,Cluster 13,0,45.03
egigkmhg-1,Cluster 15,0,222.41
hfnncclo-1,Cluster 2,0,43.77
iaghpcae-1,Cluster 2,0,45.26
iagihmoe-1,Cluster 1,0,43.87
iagjbken-1,Cluster 2,0,157.87
iaclokgd-1,Cluster 2,0,38.38
iacfagdo-1,Cluster 2,0,70.97
iabpfeji-1,Cluster 2,0,46.00
iacaonhc-1,Cluster 2,0,147.76
egmfcoln-1,Cluster 2,0,46.08
nneabohh-1,Cluster 1,0,17.29
iacbpibk-1,Cluster 2,0,23.16
iacalhed-1,Cluster 2,0,50.97
nneabhao-1,Cluster 1,0,12.83
iabhffmg-1,Cluster 2,0,67.65
iabfmmld-1,Cluster 2,0,332.41
iabffkkg-1,Cluster 1,0,36.32
iabboobp-1,Cluster 2,0,31.84
iabbodie-1,Cluster 2,0,46.71
nndngnjh-1,Cluster 1,0,47.26
iabcnfac-1,Cluster 1,0,33.41
nneafcai-1,Cluster 1,0,7.23
iabcpmpa-1,Cluster 1,0,18.90
iacdfoeo-1,Cluster 2,0,87.91
iaceolic-1,Cluster 1,0,12.15
iabbfici-1,Cluster 2,0,27.19
iacggkca-1,Cluster 1,0,24.35
nnedgloj-1,Cluster 2,0,71.23
iacfodnm-1,Cluster 2,0,31.69
nneamocn-1,Cluster 1,0,12.60
iacihoai-1,Cluster 2,0,47.85
iacjimej-1,Cluster 2,0,73.77
iacbkhmp-1,Cluster 2,0,171.88
iacdclhj-1,Cluster 2,0,59.99
iacjflhd-1,Cluster 2,0,45.33
iacjblog-1,Cluster 1,0,37.49
iacmbjdh-1,Cluster 1,0,47.12
iaahlnol-1,Cluster 2,0,98.57
iaaeocgc-1,Cluster 1,0,14.54
iackgken-1,Cluster 2,0,29.40
iackiiej-1,Cluster 2,0,29.50
iaclfchf-1,Cluster 2,0,74.30
iaclfhng-1,Cluster 2,0,37.04
iaaioklo-1,Cluster 1,0,71.96
iahcmkmh-1,Cluster 1,0,37.42
iaglmacg-1,Cluster 2,0,73.84
iaghjhhm-1,Cluster 2,0,82.67
iagmondl-1,Cluster 1,0,22.44
iageklki-1,Cluster 1,0,22.94
iagobkic-1,Cluster 1,0,7.76
iagkjpbp-1,Cluster 1,0,16.91
nnebghfi-1,Cluster 1,0,6.06
nnecifmn-1,Cluster 2,0,50.60
iacghimm-1,Cluster 2,0,28.21
iabnmobk-1,Cluster 2,0,62.82
iagckjgl-1,Cluster 2,0,21.05
iaghiocd-1,Cluster 1,0,62.20
iahejbcj-1,Cluster 2,0,31.56
iagmhokl-1,Cluster 2,0,53.70
iagoallh-1,Cluster 1,0,17.92
iagmmhme-1,Cluster 2,0,51.20
iagokpid-1,Cluster 2,0,33.73
iahdecpb-1,Cluster 2,0,63.37
nndnamem-1,Cluster 2,0,135.08
iahbpiaj-1,Cluster 2,0,47.96
iaagfopo-1,Cluster 2,0,74.68
iahbcomk-1,Cluster 1,0,26.50
iahailpl-1,Cluster 1,0,6.54
iaafnbga-1,Cluster 1,0,27.20
iaacbmmg-1,Cluster 2,0,57.46
iaainlgf-1,Cluster 2,0,68.17
egmippfd-1,Cluster 2,0,46.24
iaablhpi-1,Cluster 2,0,190.94
iahfjddh-1,Cluster 2,0,29.99
iahclpco-1,Cluster 1,0,26.58
iaajhibi-1,Cluster 2,0,34.09
iahenjpn-1,Cluster 2,0,17.89
iahgbnka-1,Cluster 2,0,22.81
iaaelinb-1,Cluster 2,0,52.27
iagpnhpn-1,Cluster 2,0,36.33
iaaakonb-1,Cluster 2,0,36.41
iadjdegd-1,Cluster 2,0,23.10
eghnjegg-1,Cluster 13,0,38.17
iafofdgo-1,Cluster 2,0,40.45
iagbfmpb-1,Cluster 2,0,82.52
eghenbmm-1,Cluster 15,0,132.48
eghkcihl-1,Cluster 11,0,64.52
hfnlkcec-1,Cluster 2,0,45.25
eghkhghn-1,Cluster 11,0,114.90
iagafehg-1,Cluster 2,0,29.26
iagbania-1,Cluster 2,0,100.75
eghgcmfa-1,Cluster 11,0,95.34
eghffddf-1,Cluster 11,0,70.77
hfnobkgk-1,Cluster 2,0,16.65
iaibiicb-1,Cluster 2,0,18.64
eghdcjmp-1,Cluster 13,0,23.68
iahpfekg-1,Cluster 2,0,72.87
egiabfej-1,Cluster 11,0,60.17
eghcjlgg-1,Cluster 13,0,97.05
iahpigcc-1,Cluster 2,0,71.65
eghdihhj-1,Cluster 11,0,98.84
iafohclh-1,Cluster 2,0,168.61
eghplogg-1,Cluster 13,0,36.21
nnehibdd-1,Cluster 2,0,79.23
iahjggco-1,Cluster 2,0,58.11
iaebkolc-1,Cluster 2,0,51.39
iahibegk-1,Cluster 1,0,34.32
nnelkbjl-1,Cluster 2,0,39.42
iaebbgbn-1,Cluster 1,0,30.88
iaebhnge-1,Cluster 2,0,73.38
iahhghlm-1,Cluster 1,0,39.76
nnegjkld-1,Cluster 2,0,67.62
nnelkkbc-1,Cluster 2,0,25.56
egmflbok-1,Cluster 1,0,43.31
egnnaohb-1,Cluster 1,0,50.29
iaeomlbc-1,Cluster 1,0,10.85
nneiblce-1,Cluster 1,0,15.32
iagblonl-1,Cluster 2,0,102.09
iaebjkbo-1,Cluster 2,0,19.06
iaeociem-1,Cluster 2,0,85.22
iaecegac-1,Cluster 2,0,60.34
iafhpefp-1,Cluster 1,0,21.95
iaidonbb-1,Cluster 2,0,39.77
iafljnkn-1,Cluster 2,0,36.23
egnibkid-1,Cluster 1,0,74.12
iaidnmpf-1,Cluster 2,0,36.39
iaicjokm-1,Cluster 2,0,35.21
iaiaeggp-1,Cluster 2,0,82.10
iafiajke-1,Cluster 1,0,14.95
iaibkmni-1,Cluster 2,0,102.39
iagciabm-1,Cluster 1,0,19.65
egnkeeke-1,Cluster 2,0,149.95
iaiglbih-1,Cluster 2,0,39.68
nneidign-1,Cluster 1,0,59.23
egnhjmbk-1,Cluster 2,0,60.67
iafnnhkl-1,Cluster 1,0,61.99
iaibegmf-1,Cluster 2,0,30.26
iaigpfdc-1,Cluster 2,0,36.44
iaflpipe-1,Cluster 1,0,22.26
iahlpeim-1,Cluster 2,0,54.42
iafhdnfk-1,Cluster 2,0,45.06
iaeandbj-1,Cluster 1,0,19.80
iafebkgd-1,Cluster 2,0,28.16
iaeankim-1,Cluster 1,0,21.33
iadmncef-1,Cluster 2,0,74.41
iadommag-1,Cluster 2,0,32.36
iafahgia-1,Cluster 1,0,28.82
nnefjobj-1,Cluster 1,0,5.50
egmilchi-1,Cluster 2,0,49.16
iadndphi-1,Cluster 1,0,22.78
iafjopcl-1,Cluster 1,0,15.17
iadpeohk-1,Cluster 1,0,16.69
iaeeajic-1,Cluster 2,0,26.68
iaeefmmk-1,Cluster 1,0,16.60
iaedhhon-1,Cluster 2,0,77.10
egmgkjef-1,Cluster 2,0,55.50
iaeaafho-1,Cluster 2,0,42.99
iadooblj-1,Cluster 1,0,16.72
iadgkmje-1,Cluster 1,0,8.82
iaajpofi-1,Cluster 2,0,54.13
iahjkkdm-1,Cluster 1,0,10.43
nneeeiln-1,Cluster 1,0,6.18
iaajdepc-1,Cluster 1,0,37.72
iahgghop-1,Cluster 1,0,22.56
iadionlk-1,Cluster 2,0,45.07
iadijjem-1,Cluster 2,0,53.84
iadlnjpf-1,Cluster 1,0,34.45
nnekeioo-1,Cluster 2,0,65.03
iahfdipo-1,Cluster 1,0,12.70
nnelbkjd-1,Cluster 2,0,7.89
iadkekaf-1,Cluster 2,0,103.66
iadhomjj-1,Cluster 2,0,35.56
hppiocnh-1,Cluster 1,0,6.91
iahkgdeh-1,Cluster 2,0,51.47
iadmbhpc-1,Cluster 1,0,12.42
hppjfadh-1,Cluster 2,0,45.70
iahkdocf-1,Cluster 2,0,27.72
iahgcdbf-1,Cluster 2,0,36.15
iaikabjg-1,Cluster 2,0,67.69
egpoakop-1,Cluster 2,0,66.15
iaikdgna-1,Cluster 2,0,56.17
idaahadh-1,Cluster 2,0,33.78
ehbhdjmk-1,Cluster 2,0,70.46
idaagkil-1,Cluster 2,0,56.19
iaikklcm-1,Cluster 2,0,154.59
iajhgaca-1,Cluster 2,0,57.66
iajgeaee-1,Cluster 2,0,86.15
iaalnnhi-1,Cluster 2,0,15.03
idaancdi-1,Cluster 1,0,10.49
iaaneohm-1,Cluster 1,0,13.94
iaiopnma-1,Cluster 1,0,24.40
iaijnhen-1,Cluster 2,0,99.34
idaafjgo-1,Cluster 1,0,34.69
eglphpnd-1,Cluster 2,0,44.45
iajghhfh-1,Cluster 2,0,161.90
iaimajpj-1,Cluster 2,0,61.34
hpppiime-1,Cluster 2,0,22.47
iadaipij-1,Cluster 2,0,76.46
hppmgggd-1,Cluster 2,0,71.56
nneedjho-1,Cluster 1,0,13.20
hpphkhdm-1,Cluster 1,0,13.90
iadhbafc-1,Cluster 2,0,32.61
iadhdedp-1,Cluster 2,0,67.49
iadmdidn-1,Cluster 2,0,17.97
hppijnpc-1,Cluster 2,0,65.79
iaenkhjp-1,Cluster 1,0,19.86
nnefgeci-1,Cluster 1,0,13.34
iadaheme-1,Cluster 2,0,54.10
hpppkdba-1,Cluster 1,0,43.42
iadcldkh-1,Cluster 1,0,19.86
iaaagcof-1,Cluster 1,0,36.89
hppkklcj-1,Cluster 2,0,17.61
hppmebbm-1,Cluster 1,0,34.29
iadbcpoe-1,Cluster 2,0,33.77
iafefeen-1,Cluster 2,0,21.52
iajinjen-1,Cluster 2,0,32.37
iaipecik-1,Cluster 2,0,68.11
iajiaone-1,Cluster 2,0,35.60
iailmace-1,Cluster 2,0,52.23
hpphjmin-1,Cluster 2,0,96.20
iaapnkea-1,Cluster 2,0,52.53
idadbjkp-1,Cluster 11,0,110.91
iaikbphp-1,Cluster 1,0,36.05
iaiodfjc-1,Cluster 13,0,82.53
iaapoeaj-1,Cluster 2,0,96.36
iaangbeo-1,Cluster 2,0,177.85
idabbcbj-1,Cluster 1,0,36.18
iajhhpbj-1,Cluster 2,0,42.88
iaipohjj-1,Cluster 2,0,52.71
iajeaidp-1,Cluster 2,0,116.20
idadkobc-1,Cluster 13,0,120.59
iaamlihi-1,Cluster 1,0,34.35
iaiijcog-1,Cluster 1,0,22.82
icacfbjp-1,Cluster 1,0,17.90
ibfgijgg-1,Cluster 1,0,20.76
egoeakcl-1,Cluster 2,0,66.06
nngjfpfh-1,Cluster 2,0,16.22
ibiieknb-1,Cluster 2,0,25.27
ibikphfj-1,Cluster 2,0,42.57
ibiedebg-1,Cluster 2,0,36.57
iaihflce-1,Cluster 2,0,37.29
iahlcllb-1,Cluster 2,0,27.28
iahmlfae-1,Cluster 2,0,51.82
nlhhgpcc-1,Cluster 1,0,106.79
iaidpmei-1,Cluster 2,0,37.31
hglocfmj-1,Cluster 13,0,97.83
hgmdlbja-1,Cluster 2,0,27.59
iaflhihl-1,Cluster 2,0,56.85
hglnnhjp-1,Cluster 2,0,69.60
ibiodihb-1,Cluster 1,0,11.51
ibijaoie-1,Cluster 2,0,24.89
hglocpik-1,Cluster 13,0,70.01
nngfianj-1,Cluster 2,0,64.70
ibimcpde-1,Cluster 1,0,26.29
ibiobnec-1,Cluster 1,0,24.98
ibielfag-1,Cluster 2,0,12.98
egnlbhna-1,Cluster 2,0,52.67
ibkkiflh-1,Cluster 2,0,68.02
ibidlanp-1,Cluster 1,0,9.23
ibjcfecl-1,Cluster 2,0,35.09
ibibbbaa-1,Cluster 2,0,26.45
ibkingod-1,Cluster 2,0,59.42
ibihppbk-1,Cluster 1,0,24.34
ibjcepbl-1,Cluster 2,0,46.65
iafkoobj-1,Cluster 1,0,22.85
nnejahki-1,Cluster 2,0,88.19
iagcckbj-1,Cluster 2,0,44.53
ibhppemh-1,Cluster 1,0,20.43
ibipcend-1,Cluster 2,0,42.91
ibipknef-1,Cluster 2,0,76.77
ibkiikbi-1,Cluster 1,0,5.58
nnglgikn-1,Cluster 1,0,7.93
ibkijajc-1,Cluster 1,0,32.18
egnmnjmj-1,Cluster 1,0,25.81
ibiafhoj-1,Cluster 2,0,45.16
ibkfpdpb-1,Cluster 1,0,14.48
ibjobgmn-1,Cluster 2,0,74.17
ibjpadoe-1,Cluster 1,0,36.23
ibjpplgn-1,Cluster 1,0,14.23
ibffocjf-1,Cluster 2,0,68.10
ibkdjmia-1,Cluster 2,0,34.77
ibjmbkck-1,Cluster 2,0,34.03
egnkmkkj-1,Cluster 1,0,68.51
nngiiffb-1,Cluster 1,0,6.15
ibjnhdic-1,Cluster 1,0,47.55
egkkjhfl-1,Cluster 1,0,53.59
ibfjjccc-1,Cluster 2,0,50.05
ibghhcnb-1,Cluster 1,0,13.89
ibfkndde-1,Cluster 2,0,46.08
ibjnmkfg-1,Cluster 1,0,33.96
ibkfgaff-1,Cluster 1,0,10.92
ibkbhhle-1,Cluster 2,0,52.61
ibffnfje-1,Cluster 2,0,32.94
egkndaam-1,Cluster 1,0,94.71
egoddgck-1,Cluster 1,0,29.61
ibjlmakb-1,Cluster 2,0,51.96
nngjkijm-1,Cluster 1,0,8.41
nngkefek-1,Cluster 1,0,9.75
ibkgalcm-1,Cluster 2,0,47.41
egniofmi-1,Cluster 2,0,51.00
egnpobdl-1,Cluster 2,0,64.80
egoccoai-1,Cluster 2,0,69.85
ibkbmglh-1,Cluster 2,0,45.26
egnpadno-1,Cluster 2,0,48.59
ibffghfd-1,Cluster 1,0,42.15
ibfgpene-1,Cluster 2,0,27.68
ibfhhhjl-1,Cluster 1,0,35.49
ibhamnhp-1,Cluster 1,0,29.06
nngfibpb-1,Cluster 1,0,29.33
ibjlaipo-1,Cluster 1,0,9.04
ibjlibac-1,Cluster 1,0,8.98
ibjkgnol-1,Cluster 2,0,27.00
ibhhchjj-1,Cluster 2,0,76.38
iaejdmel-1,Cluster 2,0,62.82
ibjhmkhb-1,Cluster 2,0,54.33
ibjikbpl-1,Cluster 1,0,21.34
iafgcanl-1,Cluster 1,0,23.34
iaefonbo-1,Cluster 2,0,43.95
iaedhhai-1,Cluster 2,0,53.63
iaedkopg-1,Cluster 1,0,16.80
iafgplaj-1,Cluster 2,0,95.23
iafgjfih-1,Cluster 2,0,32.00
egmfehid-1,Cluster 2,0,76.33
iaealdab-1,Cluster 2,0,70.60
ibjkdled-1,Cluster 1,0,21.22
iaembdnl-1,Cluster 1,0,24.04
egnmpogj-1,Cluster 2,0,62.25
ibhibcmg-1,Cluster 1,0,32.56
egnndljh-1,Cluster 1,0,52.65
ibjhjlbp-1,Cluster 1,0,21.69
ibhibooo-1,Cluster 2,0,61.26
egnmelpa-1,Cluster 2,0,71.33
ibhhfpfm-1,Cluster 1,0,21.63
iacoicfk-1,Cluster 1,0,18.77
egmgnanp-1,Cluster 2,0,54.98
iaendbhl-1,Cluster 1,0,32.61
iaemkllb-1,Cluster 1,0,9.59
iaffipnl-1,Cluster 2,0,127.01
iadaadcn-1,Cluster 2,0,25.52
egmhpjml-1,Cluster 2,0,51.39
